"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","WAYRASOLAR"
11.00,14.17,0.00,14.63,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,0.00,10.52,15.59,3.10,6.54,6.40,20.52,57.81,0.00,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,12.73,18.59,49.22,2.15,28.12,3.50,11.70,127.00,14.49,30.58,0.60,3.40,3.40,4.00,2.30,57.37,5.50,5.00,2.20,10.43,8.20,3.80,1.15,15.17,13.97,18.40,1.22,0.43,63.69,78.86,7.84,6.99,91.44,68.56,75.97,0.00,1.21,71.80,221.81,10.63,176.17,12.14,0.41,38.56,86.61,8.21
12.00,12.03,0.00,13.08,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,0.00,10.52,15.70,3.10,6.49,6.40,21.84,59.01,0.00,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,12.82,18.83,50.11,2.15,28.12,3.50,11.72,127.00,14.49,30.75,0.60,3.40,3.40,4.00,2.30,66.93,5.50,5.00,2.20,10.43,8.20,3.80,1.15,14.79,13.87,18.40,1.03,0.43,66.86,79.94,8.37,7.50,91.44,68.48,85.48,0.00,1.22,72.10,222.78,10.63,176.70,12.14,0.41,38.77,86.81,8.28
13.00,11.28,0.00,11.93,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,0.00,7.53,15.69,3.10,6.49,6.40,23.04,59.45,0.00,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,12.83,19.14,51.23,2.15,28.12,3.50,11.70,128.00,14.49,30.86,0.60,3.40,3.40,4.00,2.30,77.50,5.50,5.00,2.20,10.43,8.20,3.80,1.15,14.73,14.05,18.40,1.00,0.42,69.94,81.05,9.00,7.84,92.16,69.33,95.99,0.00,1.23,72.10,221.96,10.63,175.67,12.14,0.41,38.86,85.73,8.30
14.00,8.44,0.00,9.73,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,0.00,7.53,15.56,3.10,6.49,6.40,23.76,60.66,0.00,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,12.67,19.53,51.79,2.15,28.12,3.50,11.68,129.00,14.49,30.68,0.60,3.40,3.40,4.00,2.30,88.06,5.50,5.00,2.20,10.43,8.20,3.80,1.15,14.62,14.20,18.40,0.93,0.43,72.63,82.12,9.52,8.28,92.88,70.23,106.49,0.00,1.28,71.50,219.94,10.63,171.11,12.14,0.41,38.67,81.88,8.36
15.00,7.39,0.00,8.13,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,0.00,3.89,15.04,3.10,6.49,6.40,24.21,60.28,0.00,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,12.18,19.83,53.32,2.15,28.12,3.50,11.67,125.00,14.49,29.30,0.60,3.40,3.40,4.00,2.30,96.62,5.50,5.00,2.20,10.43,8.20,3.80,1.15,13.96,14.03,18.40,0.78,0.43,75.40,83.62,9.93,8.49,90.00,70.37,116.00,0.00,1.35,68.90,213.80,10.63,162.37,12.14,0.38,38.70,75.83,8.53
16.00,4.14,0.00,5.50,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,0.00,3.89,13.87,3.10,6.49,6.40,24.63,61.13,0.00,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,11.21,19.88,53.80,2.15,28.12,3.50,11.67,110.00,14.49,24.46,0.60,3.40,3.40,4.00,2.30,104.00,5.50,5.00,2.20,10.43,8.20,3.80,1.15,12.87,13.41,18.40,0.57,0.43,78.10,84.81,10.37,8.74,79.20,71.08,123.00,0.00,1.44,57.10,186.97,10.63,142.33,12.14,0.32,36.67,69.19,8.03
17.00,2.90,0.00,3.53,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,0.00,0.43,9.99,3.10,6.49,6.40,23.89,58.95,0.00,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,7.23,19.86,53.75,2.15,28.12,3.50,11.63,85.00,14.49,15.25,0.60,3.40,3.40,4.00,2.30,109.00,5.50,5.00,2.20,10.43,8.20,3.80,1.15,12.03,12.47,18.40,0.49,0.43,76.81,84.86,10.15,8.64,61.20,72.11,126.00,0.00,1.52,35.10,119.58,10.63,97.59,12.14,0.25,26.36,50.90,4.26
18.00,1.65,0.00,1.64,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,0.00,0.43,3.31,3.10,6.49,6.40,23.41,57.36,0.00,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,2.14,19.76,54.01,2.15,28.12,3.50,11.62,48.00,14.49,6.58,0.60,3.40,3.40,4.00,2.30,112.00,5.50,5.00,2.20,10.43,8.20,3.80,1.15,11.63,12.09,18.40,0.34,0.43,75.70,84.61,9.87,8.50,34.56,72.46,128.00,0.00,1.60,13.90,42.37,10.63,42.19,12.14,0.16,14.89,23.32,1.00
19.00,0.82,0.00,0.50,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,0.00,0.00,0.22,3.10,6.49,6.40,20.59,55.48,0.00,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,0.18,19.71,54.15,2.15,28.12,3.50,11.62,10.00,14.49,1.28,0.60,3.40,3.40,4.00,2.30,114.00,5.50,5.00,2.20,10.43,8.20,3.80,1.15,10.09,10.78,18.40,0.12,0.43,73.98,84.25,9.62,8.33,7.20,74.02,125.00,0.00,1.67,2.50,4.97,10.63,7.67,12.14,0.06,4.30,4.57,0.57
20.00,0.00,0.00,0.00,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,0.00,0.00,0.00,3.10,6.50,6.40,19.62,53.58,7.90,2.30,15.46,2.50,18.84,9.90,3.00,4.50,1.30,0.00,19.72,54.33,2.15,28.12,3.50,11.61,0.00,14.49,0.00,0.60,3.40,3.40,4.00,2.30,114.00,5.50,5.00,2.20,10.43,8.20,3.80,2.30,9.38,10.19,18.40,0.06,0.43,72.38,83.73,9.39,8.32,0.00,73.71,119.00,0.00,1.71,0.00,0.00,10.63,0.00,12.14,0.03,0.00,0.00,0.55
21.00,0.00,0.00,0.00,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,0.00,0.00,0.00,3.10,6.50,6.40,17.51,46.42,8.00,2.30,15.46,2.50,18.84,9.90,3.00,4.50,1.30,0.00,19.77,54.37,2.15,28.12,3.50,11.62,0.00,14.49,0.00,0.60,3.40,3.40,4.00,2.30,112.00,5.50,5.00,2.20,10.43,8.20,3.80,2.30,8.33,9.19,18.40,0.00,0.43,70.55,83.33,9.05,8.03,0.00,73.56,112.00,0.00,1.75,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.11
22.00,0.00,0.00,0.00,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,0.00,0.00,0.00,3.10,6.50,6.40,15.64,44.25,8.00,2.30,15.46,2.50,18.84,9.90,3.00,4.50,1.30,0.00,19.93,54.46,2.15,28.12,3.50,11.61,0.00,14.49,0.00,0.60,3.40,3.40,4.00,2.30,108.00,5.50,5.00,2.20,10.43,8.20,3.80,2.30,8.07,8.88,18.40,0.00,0.43,68.62,83.69,8.86,7.96,0.00,73.22,103.00,0.00,1.76,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
23.00,0.00,0.00,0.00,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,0.00,0.00,0.00,3.10,6.50,6.40,13.43,35.02,8.00,2.30,15.46,2.50,18.84,9.90,3.00,4.50,1.30,0.00,20.05,53.99,2.15,28.12,3.50,11.59,0.00,14.49,0.00,0.60,3.40,3.40,4.00,2.30,102.00,5.50,5.00,2.20,10.43,8.20,3.80,2.30,7.13,8.22,18.40,0.00,0.43,66.33,82.01,8.29,7.29,0.00,73.72,94.00,0.00,1.76,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
24.00,0.00,0.00,0.00,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,0.00,0.00,0.00,3.10,6.50,6.40,13.12,32.62,8.00,2.30,15.46,2.50,18.84,9.90,3.00,4.50,1.30,0.00,19.97,53.19,2.15,28.12,3.50,11.60,0.00,14.49,0.00,0.60,3.40,3.40,4.00,2.30,95.00,5.50,5.00,2.20,10.43,8.20,3.80,2.30,6.10,7.66,18.40,0.00,0.43,64.01,80.58,8.09,7.09,0.00,74.65,86.00,0.00,1.74,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
25.00,0.00,0.00,0.00,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,0.00,0.00,0.00,0.00,6.50,6.40,12.64,26.45,8.00,2.30,15.46,2.50,18.84,9.90,3.00,4.50,1.30,0.00,19.89,52.91,2.15,28.12,3.50,11.60,0.00,14.49,0.00,0.60,3.40,3.40,4.00,2.30,87.00,5.50,5.00,2.20,10.43,8.20,3.80,2.30,6.11,7.67,18.40,0.00,0.43,63.00,79.30,7.94,6.71,0.00,75.15,78.00,0.00,1.72,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
26.00,0.00,0.00,0.00,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,0.00,0.00,0.00,0.00,6.50,6.40,12.44,24.35,8.00,2.30,15.46,2.50,18.84,9.90,3.00,4.50,1.30,0.00,19.71,52.66,2.15,28.12,3.50,11.61,0.00,14.49,0.00,0.60,3.40,3.40,4.00,2.30,78.00,5.50,5.00,2.20,10.43,8.20,3.80,2.30,6.24,7.80,18.40,0.00,0.43,62.83,78.55,7.91,6.44,0.00,74.75,72.00,0.00,1.70,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
27.00,0.00,0.00,0.00,0.00,4.20,7.20,3.30,3.90,1.30,0.00,3.50,0.00,0.00,0.00,0.00,6.50,6.40,11.30,17.81,8.00,2.30,15.46,2.50,18.84,9.90,3.00,4.50,1.30,0.00,19.48,52.23,2.15,28.12,3.50,11.61,0.00,14.49,0.00,0.60,3.40,3.40,4.00,2.30,72.00,5.50,5.00,2.20,10.43,8.20,3.80,2.30,5.94,7.64,18.40,0.00,0.43,61.62,77.37,7.79,6.06,0.00,73.98,67.00,0.00,1.68,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
28.00,0.00,0.00,0.00,0.00,4.20,7.20,3.30,3.90,1.30,0.00,3.50,0.00,0.00,0.00,0.00,6.50,6.40,11.02,15.05,8.00,2.30,15.46,2.50,18.84,9.90,3.00,4.50,1.30,0.00,19.18,52.10,2.15,28.12,3.50,11.61,0.00,14.49,0.00,0.60,3.40,3.40,4.00,2.30,67.00,5.50,5.00,2.20,10.43,8.20,3.80,2.30,6.20,8.00,18.40,0.00,0.43,60.19,74.40,7.63,5.82,0.00,72.70,62.00,0.00,1.65,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
29.00,0.00,0.00,0.00,0.00,4.20,7.20,3.30,3.90,1.30,0.00,3.50,0.00,0.00,0.00,0.00,6.50,6.40,10.25,13.47,8.00,2.30,15.46,2.50,18.84,9.90,3.00,4.50,1.30,0.00,18.66,50.79,2.15,28.12,3.50,11.61,0.00,14.49,0.00,0.60,3.40,3.40,4.00,2.30,61.00,5.50,5.00,2.20,10.43,8.20,3.80,2.30,6.22,8.06,18.40,0.00,0.43,51.91,68.62,5.31,3.85,0.00,69.56,58.00,0.00,1.63,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
30.00,0.00,0.00,0.00,0.00,4.20,7.20,3.30,3.90,1.30,0.00,3.50,0.00,0.00,0.00,0.00,6.50,6.40,9.41,12.26,8.00,2.30,15.46,2.50,18.84,9.90,3.00,4.50,1.30,0.00,18.07,49.34,2.15,28.12,3.50,11.61,0.00,14.49,0.00,0.60,3.40,3.40,4.00,2.30,55.00,5.50,5.00,2.20,10.43,8.20,3.80,2.30,6.33,8.12,18.40,0.00,0.43,48.66,66.49,4.83,3.47,0.00,67.11,53.00,0.00,1.60,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
31.00,0.00,0.00,0.00,0.00,4.20,7.20,3.30,3.90,1.30,0.00,3.50,0.00,0.00,0.00,3.10,6.50,6.40,8.75,11.85,0.00,2.30,15.46,2.50,18.84,9.90,3.00,4.50,1.30,0.00,17.56,46.81,2.15,28.12,3.50,11.60,0.00,14.49,0.00,0.60,3.40,3.40,4.00,2.30,49.00,5.50,5.00,2.20,10.43,8.20,3.80,2.30,6.40,8.31,18.40,0.00,0.43,46.24,64.17,4.37,3.09,0.00,65.08,48.00,0.00,1.58,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
32.00,0.00,0.00,0.00,0.00,4.20,7.20,3.30,3.90,1.30,0.00,3.50,0.00,0.00,0.00,3.10,6.50,6.40,8.64,11.17,0.00,2.30,15.46,2.50,18.84,9.90,3.00,4.50,1.30,0.00,16.23,43.28,2.15,28.12,3.50,11.60,0.00,14.49,0.00,0.60,3.40,3.40,4.00,2.30,43.00,5.50,5.00,2.20,10.43,8.20,3.80,2.30,6.57,8.89,18.40,0.00,0.43,43.53,58.46,4.16,2.83,0.00,63.20,44.00,0.00,1.55,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
