"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CS SUNNY","CT AGROLMOS"
13.00,18.00,23.35,18.57,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,17.14,18.55,17.48,0.00,5.80,20.05,59.09,5.80,2.70,5.20,3.20,18.45,16.31,10.68,13.59,0.00,15.79,25.70,81.06,3.46,27.00,0.00,17.96,142.63,17.96,39.41,0.60,20.00,20.00,20.00,0.00,82.00,12.82,20.39,8.40,10.80,7.92,17.48,2.40,11.44,13.67,9.00,0.00,0.00,1.07,1.00,0.00,84.00,0.00,7.17,109.27,105.10,91.00,0.40,0.00,79.99,252.39,204.00,11.00
14.00,17.93,23.28,18.43,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,16.70,18.54,17.48,0.00,5.80,21.62,64.51,6.10,2.70,5.20,3.20,18.45,16.31,10.68,13.59,0.00,15.83,25.62,81.32,3.46,27.00,0.00,17.96,143.51,17.96,39.28,0.60,20.00,20.00,20.00,0.00,92.00,12.82,20.39,8.40,10.80,7.92,17.48,2.40,10.13,12.38,9.00,0.00,0.00,1.09,1.00,0.00,84.00,0.00,7.75,108.84,105.10,103.00,0.40,2.00,80.00,252.39,204.00,11.00
15.00,17.41,23.38,17.94,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,16.83,18.55,17.48,0.00,5.80,22.72,65.98,6.50,2.70,5.20,3.20,18.45,16.31,10.68,13.59,0.00,15.83,25.54,81.22,3.46,27.00,0.00,17.96,143.82,17.96,38.96,0.60,20.00,20.00,20.00,0.00,102.00,12.82,20.39,8.40,10.80,7.92,17.48,2.40,10.13,12.42,9.00,0.00,0.00,1.08,1.00,0.00,84.00,0.00,8.16,109.16,105.30,113.00,0.40,0.00,80.00,252.36,204.00,11.00
16.00,16.23,23.21,16.90,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,17.38,18.52,17.48,0.00,5.80,23.66,66.14,6.60,2.70,5.20,3.20,18.45,16.31,10.68,13.59,0.00,15.82,25.58,81.41,3.46,27.00,0.00,17.96,143.57,17.96,38.65,0.60,20.00,20.00,20.00,0.00,112.00,12.82,20.39,8.40,10.80,7.92,17.48,2.40,10.57,12.90,9.00,0.00,0.00,1.08,1.00,0.00,84.00,0.00,8.53,109.71,105.70,121.00,0.30,2.00,80.00,252.25,204.00,11.00
17.00,14.71,23.10,15.67,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,17.91,18.48,17.48,0.00,5.80,24.12,65.64,6.90,2.70,5.20,3.20,18.45,16.31,10.68,13.59,0.00,15.81,25.73,81.88,3.46,27.00,0.00,17.96,143.53,17.96,38.20,0.60,20.00,20.00,20.00,0.00,120.00,12.82,20.39,8.40,10.80,7.92,17.48,2.40,10.37,12.69,9.00,0.00,0.00,1.08,1.00,0.00,84.00,0.00,8.63,109.00,106.10,129.00,0.20,2.00,79.99,251.04,204.00,11.00
18.00,13.14,23.06,14.21,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,17.56,18.31,17.48,0.00,5.80,24.42,64.93,6.90,2.70,5.20,3.20,18.45,16.31,10.68,13.59,0.00,15.70,25.89,82.23,3.46,27.00,0.00,17.96,143.37,17.96,37.70,0.60,20.00,20.00,20.00,0.00,124.00,12.82,20.39,8.40,10.80,7.92,17.48,2.40,9.97,12.25,9.00,0.00,0.00,0.91,1.00,0.00,82.00,0.00,8.64,107.77,105.90,135.00,0.20,2.00,79.98,244.28,204.00,11.00
19.00,11.68,23.20,12.22,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,16.47,17.96,17.48,0.00,5.80,25.00,66.31,6.90,2.70,5.20,3.20,18.45,16.31,10.68,13.59,0.00,15.45,26.07,82.45,3.46,27.00,0.00,17.96,142.68,17.96,36.65,0.60,20.00,20.00,20.00,0.00,127.00,12.82,20.39,8.40,10.80,7.92,17.48,2.40,8.86,11.01,9.00,0.00,0.00,0.88,1.00,0.00,82.00,0.00,8.71,106.46,105.50,140.00,0.10,2.00,79.87,220.77,203.95,11.00
20.00,9.71,23.04,9.89,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,15.49,17.74,17.48,0.00,5.80,25.68,68.40,6.90,2.70,5.20,3.20,18.45,16.31,10.68,13.59,0.00,15.09,26.18,82.55,3.46,27.00,0.00,17.96,141.45,17.96,34.27,0.60,20.00,20.00,20.00,0.00,129.00,12.82,20.39,8.40,10.80,7.92,17.48,2.40,7.52,9.49,9.00,0.00,0.00,0.83,1.00,0.00,82.00,0.00,8.80,103.35,105.00,144.00,0.10,2.00,78.96,184.97,201.55,11.00
21.00,6.80,23.17,7.35,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,13.99,17.00,17.48,0.00,5.80,25.71,69.36,7.70,2.70,5.20,3.20,18.45,16.31,10.68,13.59,0.00,14.25,26.20,82.52,3.46,27.00,0.00,17.96,136.64,17.96,30.57,0.60,20.00,20.00,20.00,0.00,130.00,12.82,20.39,8.40,10.80,7.92,17.48,2.40,6.67,7.96,9.00,0.00,0.00,0.70,1.00,0.00,82.00,0.00,8.90,96.31,104.50,146.00,0.10,2.00,73.48,102.66,189.40,11.00
22.00,3.97,22.64,4.88,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,10.59,15.46,17.48,0.00,5.80,25.52,69.94,8.00,2.70,5.20,3.20,18.45,16.31,10.68,13.59,0.00,12.94,26.16,82.10,3.46,27.00,0.00,17.96,103.86,17.96,23.31,0.60,20.00,20.00,20.00,0.00,131.00,12.82,20.39,8.40,10.80,7.92,17.48,2.40,5.99,6.43,9.00,0.00,0.00,0.50,1.00,0.00,80.55,0.00,9.02,81.96,104.60,147.00,0.10,2.00,54.82,36.37,147.95,11.00
23.00,1.43,23.27,3.16,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,2.26,12.17,17.48,0.00,5.80,25.11,68.00,8.00,2.70,5.20,3.20,18.45,16.31,10.68,13.59,0.00,8.41,26.03,81.30,3.46,27.00,0.00,17.96,57.58,17.96,13.26,0.60,20.00,20.00,20.00,0.00,131.00,12.82,20.39,8.40,10.80,7.92,17.48,2.40,5.71,6.65,9.00,0.00,0.00,0.43,1.00,0.00,81.30,0.00,8.95,49.81,104.80,147.00,0.10,2.00,27.68,27.62,70.08,11.00
24.00,0.38,23.10,1.66,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.16,6.79,17.48,0.00,5.80,24.63,65.22,8.00,2.70,5.20,3.20,18.45,16.31,10.68,13.59,0.00,2.66,25.95,80.59,3.46,27.00,0.00,17.96,25.07,17.96,4.16,0.60,20.00,20.00,20.00,0.00,131.00,12.82,20.39,8.40,10.00,7.92,17.48,2.40,5.57,7.44,9.00,0.00,0.00,0.30,1.00,0.00,82.06,0.00,8.82,14.98,105.20,146.00,0.00,2.00,8.28,5.76,7.55,11.00
25.00,0.04,23.11,0.48,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.00,2.00,17.48,0.00,5.80,23.73,61.30,8.00,2.70,5.20,3.20,18.45,16.31,10.68,13.59,0.00,0.31,25.90,79.97,3.46,27.00,0.00,17.96,4.59,17.96,0.68,0.60,20.00,20.00,20.00,0.00,131.00,12.82,20.39,8.40,10.80,7.92,17.48,2.40,5.11,7.40,9.00,0.00,0.00,0.10,1.00,0.00,81.74,0.00,8.41,1.10,105.70,144.00,0.00,2.00,0.95,0.00,0.06,11.00
26.00,0.00,23.08,0.08,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.00,0.31,17.48,0.00,5.80,22.68,57.01,8.00,2.70,15.53,3.20,18.45,16.31,10.68,13.59,0.00,0.00,25.97,79.40,3.46,27.00,0.00,17.96,0.43,17.96,0.02,0.60,20.00,20.00,20.00,0.00,130.00,12.82,20.39,8.40,10.80,7.92,17.48,2.40,4.55,7.08,9.00,0.00,0.00,0.05,1.00,0.00,81.06,0.00,7.89,0.01,104.50,140.00,0.00,2.00,0.01,0.00,0.00,11.00
27.00,0.00,23.13,0.00,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.00,0.00,17.48,0.00,5.80,21.18,55.25,8.00,2.70,15.53,3.20,18.45,16.31,10.68,13.59,0.00,0.00,26.17,78.89,3.46,27.00,0.00,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,128.00,12.82,20.39,8.40,10.80,7.92,17.48,2.40,4.22,6.44,9.00,0.00,0.00,0.00,1.00,68.30,81.65,4.40,7.47,0.00,102.80,134.00,0.00,2.00,0.00,0.00,0.00,11.00
28.00,0.00,23.42,0.00,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.00,0.00,17.48,0.00,5.80,19.52,54.34,8.00,2.70,15.53,3.20,18.45,16.31,10.68,13.59,0.00,0.00,26.31,78.32,3.46,27.00,0.00,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,131.00,12.82,20.39,8.40,10.80,7.92,17.48,2.40,3.97,5.71,9.00,0.00,0.00,0.00,1.00,68.69,82.67,4.43,7.07,0.00,101.70,136.00,0.00,2.00,0.00,0.00,0.00,11.00
29.00,0.00,23.42,0.00,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.00,0.00,17.48,0.00,5.80,18.65,51.11,8.00,2.70,15.53,3.20,18.45,16.31,10.68,13.59,0.00,0.00,26.40,77.70,3.46,27.00,0.00,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,120.00,12.82,20.39,8.40,10.80,7.92,17.48,2.40,4.13,6.05,9.00,0.00,0.00,0.00,1.00,68.11,82.45,4.30,6.68,0.00,100.80,117.00,0.00,2.00,0.00,0.00,0.00,11.00
30.00,0.00,23.48,0.00,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.00,0.00,17.48,0.00,5.80,18.05,47.10,8.00,2.70,15.53,3.20,18.45,16.31,10.68,13.59,0.00,0.00,26.49,77.36,3.46,27.00,0.00,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,114.00,12.82,20.39,8.40,10.80,7.92,17.48,2.40,4.43,6.75,9.00,0.00,0.00,0.00,1.00,67.22,81.82,4.10,6.30,0.00,99.70,108.00,0.00,2.00,0.00,0.00,0.00,11.00
31.00,0.00,23.39,0.00,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.00,0.00,17.48,0.00,5.80,17.86,43.06,8.00,2.70,15.53,3.20,18.45,16.31,10.68,13.59,0.00,0.00,26.60,77.29,3.46,27.00,0.00,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,107.00,12.82,20.39,8.40,10.80,7.92,17.48,2.40,4.90,7.56,9.00,0.00,0.00,0.00,1.00,66.21,81.19,3.91,5.90,0.00,98.50,98.00,0.00,2.00,0.00,0.00,0.00,11.00
32.00,0.00,23.46,0.00,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.00,0.00,17.48,0.00,5.80,17.82,39.01,8.00,2.70,15.53,3.20,18.45,16.31,10.68,13.59,0.00,0.00,26.64,76.97,3.46,27.00,0.00,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,97.00,12.82,20.39,8.40,10.80,7.92,17.48,2.40,5.43,8.40,9.00,0.00,0.00,0.00,1.00,65.16,80.56,3.71,5.49,0.00,97.80,88.00,0.00,2.00,0.00,0.00,0.00,11.00
33.00,0.00,23.54,0.00,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.00,0.00,17.48,0.00,5.80,17.58,36.40,8.00,2.70,15.53,3.20,18.45,16.31,10.68,13.59,0.00,0.00,26.62,76.41,3.46,27.00,0.00,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,89.00,12.82,20.39,8.40,10.80,7.92,17.48,2.40,5.27,8.57,9.00,0.00,0.00,0.00,1.00,63.93,79.93,3.49,5.11,0.00,97.30,80.00,0.00,2.00,0.00,0.00,0.00,11.00
34.00,0.00,23.40,0.00,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.00,0.00,17.48,0.00,5.80,17.27,34.28,8.00,2.70,15.53,3.20,18.45,16.31,10.68,13.59,0.00,0.00,26.49,75.53,3.46,27.00,0.00,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,84.00,12.82,20.39,8.40,10.80,7.92,17.48,2.40,4.88,8.51,9.00,0.00,0.00,0.00,1.00,62.63,79.30,3.26,4.72,0.00,94.70,73.00,0.00,2.00,0.00,0.00,0.00,11.00
35.00,0.00,23.44,0.00,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.00,0.00,17.48,0.00,5.80,16.93,32.42,8.00,2.70,15.53,3.20,18.45,16.31,10.68,13.59,0.00,0.00,26.27,74.34,3.46,27.00,0.00,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,76.00,12.82,20.39,8.40,10.80,7.92,17.48,2.40,4.98,8.59,9.00,0.00,0.00,0.00,1.00,58.37,76.04,2.86,4.12,0.00,91.50,67.00,0.00,2.00,0.00,0.00,0.00,11.00
36.00,0.00,23.42,0.00,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.00,0.00,17.48,0.00,5.80,16.59,30.66,8.00,2.70,15.53,3.20,18.45,16.31,10.68,13.59,0.00,0.00,25.87,72.20,3.46,27.00,0.00,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,68.00,12.82,20.39,8.40,10.80,7.92,17.48,2.40,5.24,8.72,9.00,0.00,0.00,0.00,1.00,53.13,71.92,2.41,3.45,0.00,88.40,59.00,0.00,2.00,0.00,0.00,0.00,11.00
37.00,0.00,23.34,0.00,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.00,0.00,17.48,0.00,5.80,16.61,28.18,8.00,2.70,15.53,3.20,18.45,16.31,10.68,13.59,0.00,0.00,25.31,69.12,3.46,27.00,0.00,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,59.00,12.82,20.39,8.40,10.80,7.92,17.48,2.40,5.26,8.86,9.00,0.00,0.00,0.00,1.00,47.98,68.92,2.09,2.87,0.00,85.40,52.00,0.00,2.00,0.00,0.00,0.00,11.00
38.00,0.00,23.40,0.00,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.00,0.00,17.48,0.00,5.80,16.75,25.45,8.00,2.70,5.20,3.20,18.45,16.31,10.68,13.59,0.00,0.00,24.80,66.24,3.46,27.00,0.00,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,52.00,12.82,20.39,8.40,10.80,7.92,17.48,2.40,5.20,9.00,9.00,0.00,0.00,0.00,1.00,42.87,66.30,1.81,2.33,0.00,82.80,45.00,0.00,2.00,0.00,0.00,0.00,11.00
