"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III","CH ANASHIRONI","CH RENOVANDES"
11.00,0.00,29.95,67.13,599.97,195.18,7.75,8.13,110.37,18.44,4.01,22.63,0.00,62.67,5.13,2.82,163.91,112.36,132.71,44.06,35.37,193.27,13.33,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,228.19,23.30,67.10,67.88,23.30,93.57,99.55,93.57,0.00,74.91,76.30,53.45,46.89,55.90,30.67,30.56,30.55,48.62,48.66,84.84,84.81,144.55,19.40,0.00
12.00,0.00,29.95,67.13,599.97,195.18,7.75,8.13,110.37,18.44,4.01,22.63,0.00,62.67,5.13,2.82,163.91,112.36,132.71,44.06,29.55,193.27,13.33,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,228.19,23.30,67.10,67.88,23.30,93.84,99.82,93.85,0.00,74.91,76.30,57.68,47.19,55.90,30.67,30.56,30.55,48.62,48.66,91.67,91.63,143.83,19.40,0.00
13.00,0.00,29.95,67.13,599.97,195.18,7.75,8.13,110.37,18.44,4.01,22.63,0.00,62.67,5.13,2.82,163.91,112.36,132.71,44.06,35.37,193.27,13.33,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,228.19,23.30,67.10,67.88,23.30,96.85,102.86,96.85,0.00,74.91,76.30,61.50,50.15,55.90,30.67,30.56,30.55,48.77,48.80,103.74,103.69,147.38,19.40,0.00
14.00,0.00,29.95,67.13,599.97,195.18,7.75,8.13,110.37,18.44,4.01,22.63,0.00,62.67,5.13,2.82,163.91,112.36,132.71,44.06,35.37,193.27,13.33,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,228.19,23.30,67.10,67.88,23.30,161.52,173.71,161.58,0.00,74.91,76.30,66.56,0.00,55.90,30.67,30.56,30.55,48.62,48.66,0.00,0.00,155.04,19.40,0.00
15.00,0.00,29.95,67.13,599.97,195.18,7.75,8.13,110.37,18.44,4.01,22.63,0.00,62.67,5.13,2.82,163.91,112.36,132.71,44.06,35.37,193.27,13.33,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,228.19,23.30,67.10,67.88,23.30,0.00,122.69,115.82,0.00,74.91,76.30,47.94,47.89,55.90,30.67,30.56,30.55,48.62,48.66,78.43,78.40,137.62,19.40,0.00
16.00,0.00,29.95,67.13,599.97,195.18,7.75,8.13,110.37,18.44,4.01,22.63,0.00,62.67,5.13,2.82,163.91,112.36,132.71,44.06,35.37,193.27,13.33,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,228.19,23.30,67.10,67.88,23.30,0.00,0.00,184.23,0.00,74.91,76.30,45.07,45.03,55.90,30.67,30.56,30.55,48.62,48.66,61.86,61.85,134.07,19.40,0.00
17.00,0.00,29.95,67.13,599.97,195.18,7.75,8.13,110.37,18.44,4.01,22.63,0.00,62.67,5.13,2.82,163.91,112.36,132.71,44.06,35.37,193.27,13.33,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,228.19,23.30,67.10,67.88,23.30,0.00,0.00,184.23,0.00,74.91,76.30,41.32,41.29,55.90,30.67,30.56,30.55,48.48,48.51,43.64,43.64,129.45,19.40,0.00
18.00,0.00,29.95,67.13,599.97,195.18,7.75,8.13,110.37,18.44,4.01,22.63,0.00,62.67,5.13,2.82,163.91,112.36,132.71,44.06,35.37,193.27,13.33,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,228.19,23.30,67.10,67.88,23.30,114.14,0.00,114.16,0.00,74.91,76.30,46.78,46.74,55.90,30.67,30.56,30.55,48.77,48.80,66.46,66.45,137.59,19.40,0.00
19.00,0.00,29.95,67.13,599.97,195.18,7.75,8.13,110.37,18.44,4.01,22.63,0.00,62.67,5.13,2.82,163.91,112.36,132.71,44.06,35.37,193.27,13.33,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,160.80,160.78,49.61,56.75,57.32,56.92,71.73,78.02,71.73,0.00,74.91,76.30,40.38,40.36,55.90,30.67,30.56,30.55,48.62,48.66,105.33,105.28,143.09,19.40,0.00
20.00,0.00,29.95,67.13,599.97,195.18,7.75,8.13,110.37,18.44,4.01,22.63,0.00,62.67,5.13,2.82,163.91,112.36,132.71,44.06,35.37,193.27,13.33,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,160.84,160.83,55.36,55.02,55.66,55.21,76.56,82.76,76.56,0.00,74.91,76.30,40.64,40.61,55.90,30.67,30.56,30.55,48.48,48.51,106.98,106.94,149.67,19.40,0.00
21.00,0.00,29.95,67.13,599.97,195.18,7.75,8.13,110.37,18.44,4.01,22.63,0.00,62.67,5.13,2.82,163.91,112.36,132.71,44.06,35.37,193.27,13.33,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,163.23,163.21,23.30,67.10,67.88,23.30,101.84,107.96,101.85,0.00,74.91,76.30,49.08,41.75,55.90,30.67,30.56,30.55,48.62,48.66,78.08,78.05,154.00,19.40,0.00
22.00,0.00,29.95,67.13,599.97,195.18,7.75,8.13,110.37,18.44,4.01,22.63,0.00,62.67,5.13,2.82,163.91,112.36,132.71,44.06,35.37,193.27,13.33,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,165.39,165.36,23.30,67.10,67.88,23.30,133.99,142.93,134.02,0.00,74.91,76.30,49.08,41.75,55.90,30.67,30.56,30.55,48.62,48.66,97.75,97.70,154.00,19.40,0.00
23.00,0.00,29.95,67.13,599.97,195.18,7.75,8.13,110.37,18.44,4.01,22.63,0.00,62.67,5.13,2.82,163.91,112.36,132.71,44.06,21.44,193.27,13.33,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,170.14,170.10,23.30,67.10,67.88,23.30,174.91,187.77,174.98,0.00,74.91,76.30,52.69,46.64,55.90,30.67,30.56,30.55,48.62,48.66,110.26,110.22,154.00,19.40,0.00
24.00,0.00,29.95,67.13,599.97,195.18,7.75,8.13,110.37,18.44,4.01,22.63,0.00,77.31,5.13,2.82,163.91,112.36,132.71,44.06,25.52,193.27,25.41,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,172.34,172.29,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,61.65,50.29,55.90,30.67,30.56,30.55,48.77,48.80,110.26,110.22,167.43,19.40,0.00
25.00,0.00,29.95,67.13,599.97,195.18,7.75,8.13,110.37,18.44,4.01,22.63,14.92,77.19,5.13,2.82,163.91,112.36,132.71,44.06,35.37,193.27,25.41,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,163.76,163.74,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,45.01,39.42,55.90,30.67,30.56,30.55,48.62,48.66,49.69,49.68,169.70,19.40,0.00
26.00,0.00,29.95,67.13,599.97,195.18,7.75,8.13,110.37,18.44,4.01,22.63,14.92,87.22,5.13,2.82,163.91,112.36,132.71,44.06,18.00,193.27,25.41,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,162.51,162.49,23.30,67.10,67.88,23.30,181.70,194.66,181.77,0.00,74.91,76.30,29.03,38.59,55.90,30.67,30.56,30.55,48.48,48.51,20.62,20.62,181.26,19.40,0.00
27.00,0.00,29.95,67.13,599.97,195.18,7.75,8.13,110.37,18.44,4.01,22.63,14.92,104.90,5.13,2.82,163.91,112.36,132.71,44.06,18.00,193.27,25.41,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,176.36,176.29,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,52.54,46.59,55.90,30.67,30.56,30.55,48.62,48.66,83.10,83.06,188.29,19.40,0.00
28.00,0.00,29.95,67.13,599.97,195.18,7.75,8.13,110.37,18.44,4.01,22.63,14.92,115.01,5.13,2.82,163.91,112.36,132.71,44.06,21.51,193.27,25.41,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,180.23,180.14,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,59.54,48.58,55.90,30.67,30.56,30.55,48.62,48.66,110.18,110.13,192.38,19.40,0.00
29.00,0.00,29.95,67.13,599.97,195.18,7.75,8.13,110.37,18.44,4.01,22.63,14.92,120.62,5.13,2.82,163.91,112.36,132.71,44.06,23.61,193.27,25.41,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,182.84,182.74,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,65.92,54.20,55.90,30.67,30.56,30.55,48.77,48.80,110.26,110.22,190.50,19.40,0.00
30.00,0.00,29.95,67.13,599.97,195.18,7.75,8.13,110.37,18.44,4.01,22.63,14.92,121.97,5.13,2.82,163.91,112.36,132.71,44.06,35.37,193.27,25.41,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,181.87,181.77,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,66.38,54.64,55.90,30.67,30.56,30.55,48.62,48.66,110.26,110.22,190.46,19.40,0.00
31.00,0.00,29.95,67.13,599.97,195.18,7.75,8.13,110.37,18.44,4.01,22.63,14.92,118.58,5.13,2.82,163.91,112.36,132.71,44.06,35.37,193.27,25.41,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,179.32,179.24,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,60.50,49.34,55.90,30.67,30.56,30.55,48.62,48.66,109.89,109.84,188.27,19.40,0.00
32.00,0.00,29.95,67.13,599.97,195.18,7.75,8.13,110.37,18.44,4.01,22.63,14.92,118.09,5.13,2.82,163.91,112.36,132.71,44.06,35.37,193.27,25.41,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,177.25,177.18,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,58.28,47.62,55.90,30.67,30.56,30.55,48.62,48.66,101.80,101.75,187.23,19.40,0.00
33.00,0.00,29.95,67.13,599.97,195.18,7.75,8.13,110.37,18.44,4.01,22.63,14.92,110.32,5.13,2.82,163.91,112.36,132.71,44.06,35.37,193.27,25.41,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,174.10,174.04,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,56.45,46.33,55.90,30.67,30.56,30.55,48.48,48.51,80.88,80.85,181.79,19.40,0.00
34.00,0.00,29.95,67.13,599.97,195.18,7.75,8.13,110.37,18.44,4.01,22.63,14.92,128.56,5.13,2.82,163.91,112.36,132.71,44.06,35.37,193.27,25.41,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,228.46,0.00,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,66.56,54.82,55.90,30.67,30.56,30.55,48.77,48.80,110.26,110.22,190.22,19.40,0.00
35.00,0.00,29.95,67.13,599.97,195.18,7.75,8.13,110.37,18.44,4.01,22.63,14.92,127.18,5.13,2.82,163.91,112.36,132.71,44.06,35.37,193.27,13.33,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,228.46,0.00,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,66.56,54.82,55.90,30.67,30.56,30.55,48.62,48.66,110.26,110.22,189.09,19.40,0.00
36.00,0.00,29.95,67.13,599.97,195.18,7.75,8.13,110.37,18.44,4.01,22.63,14.92,91.04,5.13,2.82,163.91,112.36,132.71,44.06,35.37,193.27,13.33,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,228.46,0.00,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,49.08,41.75,55.90,30.67,30.56,30.55,48.62,48.66,58.41,58.40,171.49,19.40,0.00
37.00,0.00,29.95,67.13,599.97,195.18,7.75,8.13,110.37,18.44,4.01,22.63,14.92,74.76,5.13,2.82,163.91,112.36,132.71,44.06,29.55,193.27,13.33,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,228.46,0.00,22.28,64.16,64.94,22.28,170.87,183.60,170.94,0.00,74.91,76.30,49.08,41.75,55.90,30.67,30.56,30.55,48.62,48.66,20.62,20.62,163.71,19.40,0.00
38.00,0.00,29.95,67.13,599.97,195.18,7.75,8.13,110.37,18.44,4.01,22.63,14.92,62.67,5.13,2.82,163.91,112.36,132.71,44.06,29.55,193.27,13.33,1.97,6.88,87.69,6.39,9.98,74.05,3.45,17.13,228.46,0.00,21.94,33.38,33.46,21.94,139.62,149.33,139.66,0.00,74.91,76.30,49.08,41.75,55.90,30.67,30.56,30.55,48.62,48.66,20.62,20.62,155.39,19.40,0.00
