"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","WAYRASOLAR"
11.00,6.05,17.32,7.59,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,3.90,16.66,0.00,6.60,6.40,24.67,66.89,3.60,3.15,7.00,5.00,9.70,18.74,3.00,4.50,2.80,12.81,21.82,67.48,2.00,26.21,3.50,11.16,128.00,14.49,29.57,0.60,2.90,3.30,3.40,2.30,109.00,5.40,4.00,1.80,10.43,7.60,3.50,1.15,15.33,14.23,9.45,0.78,0.40,94.08,105.83,13.58,10.00,92.16,81.18,127.00,0.00,1.52,67.90,227.77,10.63,143.95,12.14,0.38,41.53,58.41,10.50
12.00,4.01,17.24,5.44,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,3.90,16.07,3.10,6.60,6.40,24.51,66.31,3.60,3.15,7.00,5.00,9.70,18.74,3.00,4.50,2.80,12.19,22.50,69.27,2.00,26.35,3.50,11.16,115.00,14.49,23.13,0.60,2.90,3.30,3.40,2.30,114.00,5.40,4.00,1.80,10.43,7.60,3.50,1.15,16.12,14.69,9.45,0.57,0.41,98.45,109.50,14.41,10.50,82.80,83.76,131.00,0.00,1.60,56.00,218.51,10.63,122.84,12.14,0.33,40.42,50.55,9.89
13.00,2.74,17.38,3.50,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.47,14.68,3.10,6.60,6.40,24.71,66.11,3.60,3.15,7.00,5.00,9.70,18.74,3.00,4.50,2.80,10.87,23.11,70.70,2.00,26.46,3.50,11.15,92.00,14.49,13.64,0.60,2.90,3.30,3.40,2.30,117.00,5.40,4.00,1.80,10.43,7.60,3.50,1.15,15.80,14.60,9.45,0.49,0.41,99.85,110.76,14.50,10.70,66.24,85.32,133.00,0.00,1.70,34.00,180.73,10.63,78.53,12.14,0.25,26.69,32.47,5.25
14.00,1.59,17.19,1.65,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.47,10.26,3.10,6.60,6.40,24.91,65.92,3.60,3.15,7.00,5.00,9.50,18.55,3.00,4.50,2.80,5.66,23.73,72.13,2.00,26.71,3.50,11.14,57.00,14.49,5.10,0.60,2.90,3.30,3.40,2.30,119.00,5.40,4.00,1.80,10.43,7.60,3.50,1.15,15.47,14.51,9.45,0.34,0.41,101.24,112.02,14.58,10.80,41.04,86.89,134.00,0.00,1.81,12.70,99.30,10.63,32.68,12.14,0.16,9.89,14.16,1.23
15.00,0.82,17.00,0.50,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,2.74,3.10,10.24,6.40,24.32,65.61,6.40,3.15,7.00,5.00,9.50,18.55,3.00,4.50,2.80,0.83,24.21,72.48,2.00,26.99,3.50,11.12,14.00,14.49,0.68,0.60,2.90,3.30,3.40,2.30,121.00,5.40,4.00,1.80,10.43,7.60,3.50,1.15,15.03,14.34,9.45,0.12,0.42,101.85,112.48,14.58,10.80,10.08,88.97,133.00,0.00,1.90,1.80,25.43,10.63,6.46,12.14,0.06,0.09,3.39,0.70
16.00,0.00,16.90,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.07,3.10,11.01,6.40,23.74,65.30,8.00,3.15,15.46,5.00,9.50,18.55,3.00,4.50,2.80,0.03,24.70,72.83,2.00,27.22,3.50,11.12,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,121.00,5.40,4.00,1.80,10.43,7.60,3.50,2.30,14.59,14.17,9.45,0.06,0.42,102.46,112.93,14.58,10.70,0.00,91.06,131.00,0.00,1.94,0.00,1.00,10.63,0.00,12.14,0.03,0.00,0.00,0.67
17.00,0.00,17.00,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,3.10,9.76,6.40,22.73,62.68,8.00,3.15,15.46,5.00,9.50,18.55,3.00,4.50,2.80,0.00,25.10,73.08,2.00,27.44,3.50,11.10,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,120.00,5.40,4.00,1.80,10.43,7.60,3.50,2.30,12.73,12.55,9.45,0.00,0.42,103.68,113.43,14.66,10.50,0.00,93.29,128.00,0.00,1.96,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.14
18.00,0.00,16.92,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,3.10,10.14,6.40,21.71,60.07,8.00,3.15,15.46,5.00,9.50,18.55,3.00,4.50,2.80,0.00,25.50,73.32,2.00,27.62,3.50,11.09,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,120.00,5.40,4.00,1.80,10.43,7.60,3.50,2.30,10.87,10.93,9.45,0.00,0.42,104.89,113.92,14.74,10.40,0.00,95.52,125.00,0.00,1.97,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
19.00,0.00,15.83,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,3.10,11.01,6.40,21.45,58.67,8.10,3.15,15.46,5.00,9.50,18.55,3.00,4.50,2.80,0.00,25.54,73.64,2.00,27.71,3.50,11.09,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,118.00,5.40,4.00,1.80,10.43,7.60,3.50,2.30,11.26,11.49,9.45,0.00,0.42,104.34,113.29,14.54,10.00,0.00,95.81,120.00,0.00,1.96,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
20.00,0.00,14.95,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,3.10,11.50,6.40,21.19,57.26,8.00,3.15,15.46,5.00,9.50,18.55,3.00,4.50,2.80,0.00,25.57,73.95,2.00,27.70,3.50,11.08,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,113.00,5.40,4.00,1.80,10.43,7.60,3.50,2.30,11.65,12.05,9.45,0.00,0.41,103.79,112.66,14.35,9.60,0.00,96.09,115.00,0.00,1.94,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
21.00,0.00,17.41,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,3.10,11.50,6.40,21.26,56.24,8.00,3.15,15.46,5.00,9.50,18.55,3.00,4.50,2.80,0.00,25.56,73.96,2.00,27.75,3.50,11.07,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,109.00,5.40,4.00,1.80,10.43,7.60,3.50,2.30,11.74,12.18,9.45,0.00,0.41,102.96,111.53,14.15,9.10,0.00,96.09,109.00,0.00,1.91,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
22.00,0.00,14.82,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,3.10,11.50,6.40,21.33,55.22,8.00,3.15,15.46,5.00,9.50,18.55,3.00,4.50,2.80,0.00,25.54,73.96,2.00,27.85,3.50,11.07,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,104.00,5.40,4.00,1.80,10.43,7.60,3.50,2.30,11.83,12.31,9.45,0.00,0.41,102.14,110.41,13.96,8.50,0.00,96.08,105.00,0.00,1.88,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
23.00,0.00,17.17,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,3.10,11.50,6.40,21.50,53.22,8.00,3.15,15.46,5.00,9.50,18.55,3.00,4.50,2.80,0.00,25.55,74.56,2.00,27.96,3.50,11.07,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,101.00,5.40,4.00,1.80,10.43,7.60,3.50,2.30,11.91,12.41,9.45,0.00,0.41,101.65,109.44,13.82,8.40,0.00,97.09,101.00,0.00,1.84,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
24.00,0.00,17.15,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,3.10,11.50,6.40,21.67,51.22,8.00,3.15,15.46,5.00,9.50,18.55,3.00,4.50,2.80,0.00,25.56,75.16,2.00,28.04,3.50,11.08,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,99.00,5.40,4.00,1.80,10.43,7.60,3.50,2.30,12.00,12.51,9.45,0.00,0.41,101.15,108.47,13.67,8.20,0.00,98.10,99.00,0.00,1.80,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
25.00,0.00,17.43,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,0.00,11.50,6.40,22.15,48.05,8.00,3.15,15.46,5.00,9.50,18.55,3.00,4.50,2.80,0.00,25.19,74.72,2.00,28.07,3.50,11.08,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,96.00,5.40,4.00,1.80,10.43,7.60,3.50,2.30,11.70,12.29,9.45,0.00,0.41,96.77,104.38,12.81,8.00,0.00,95.93,97.00,0.00,1.76,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
26.00,0.00,17.50,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,0.00,11.50,6.40,22.64,44.88,8.00,3.15,15.46,5.00,9.50,18.55,3.00,4.50,2.80,0.00,24.82,74.28,2.00,28.08,3.50,11.08,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,93.00,5.40,4.00,1.80,10.43,7.60,3.50,2.30,11.40,12.07,9.45,0.00,0.41,92.38,100.29,11.94,7.80,0.00,93.77,94.00,0.00,1.72,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
27.00,0.00,17.55,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,0.00,6.20,6.40,23.33,41.21,8.00,3.15,15.46,5.00,9.50,18.55,3.00,4.50,2.80,0.00,24.35,73.18,2.00,28.08,3.50,11.07,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,90.00,5.40,4.00,1.80,10.43,7.60,3.50,2.30,11.07,11.84,9.45,0.00,0.41,87.27,96.11,11.01,7.40,0.00,91.36,91.00,0.00,1.69,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
28.00,0.00,17.41,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,0.00,6.20,6.40,24.02,37.54,7.80,3.15,15.46,5.00,9.50,18.55,3.00,4.50,2.80,0.00,23.88,72.07,2.00,28.11,3.50,11.07,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,88.00,5.40,4.00,1.80,10.43,7.60,3.50,2.30,10.73,11.60,9.45,0.00,0.40,82.16,91.93,10.08,7.10,0.00,88.94,89.00,0.00,1.66,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
