"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
13.00,0.00,20.79,0.00,13.53,4.50,7.50,3.30,6.90,2.00,0.00,3.50,14.49,0.00,0.00,0.00,9.90,7.40,29.00,29.90,8.00,5.30,15.46,2.50,17.39,9.90,3.50,5.00,1.50,0.00,15.31,29.90,0.00,27.90,3.50,11.65,0.00,14.49,0.00,0.60,3.50,3.00,3.00,2.30,54.00,4.80,5.00,1.80,10.43,8.12,3.80,2.30,5.64,6.45,0.00,0.00,0.63,67.11,81.08,1.84,1.55,0.00,56.81,63.01,0.00,1.36,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
14.00,0.00,20.78,0.00,13.53,4.50,7.50,3.30,6.90,2.00,0.00,3.50,14.49,0.00,0.00,0.00,11.01,7.40,28.16,27.92,8.00,5.30,15.46,2.50,17.39,9.90,3.50,5.00,1.50,0.00,14.84,28.37,0.00,27.90,3.50,11.66,0.00,14.49,0.00,0.60,3.50,3.00,3.00,2.30,46.93,4.80,5.00,1.80,10.43,8.12,3.80,2.30,5.48,6.68,0.00,0.00,0.63,63.71,77.99,2.04,1.62,0.00,54.91,51.74,0.00,1.38,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
15.00,0.00,20.90,0.00,13.53,4.50,7.50,3.30,6.90,2.00,0.00,3.50,14.49,0.00,0.00,3.10,11.50,7.40,27.12,26.14,8.00,5.30,15.46,2.50,17.39,9.90,3.50,5.00,1.50,0.00,14.31,26.62,0.00,27.90,3.50,11.65,0.00,14.49,0.00,0.60,3.50,3.00,3.00,2.30,36.87,4.80,5.00,1.80,10.43,8.12,3.80,2.30,6.29,7.01,0.00,0.00,0.63,61.65,74.49,2.24,1.70,0.00,52.13,39.48,0.00,1.39,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
16.00,0.00,20.75,0.00,13.53,4.50,7.50,3.30,6.90,2.00,0.00,3.50,14.49,0.00,0.00,3.10,11.40,7.40,26.08,24.36,8.00,5.30,15.46,2.50,17.39,9.90,3.50,5.00,1.50,0.00,13.79,24.87,0.00,27.90,3.50,11.63,0.00,14.49,0.00,0.60,3.50,3.00,3.00,2.30,25.80,4.80,5.00,1.80,10.43,8.12,3.80,2.30,6.13,6.88,0.00,0.00,0.62,59.59,70.97,2.44,1.77,0.00,49.34,28.21,0.00,1.39,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
17.00,0.00,20.99,0.00,13.53,4.50,7.50,3.30,6.90,2.00,0.00,3.50,14.49,0.00,0.00,3.10,11.40,7.40,24.81,22.90,8.00,5.30,15.46,2.50,17.39,9.90,3.50,5.00,1.50,0.00,13.26,22.63,0.00,27.90,3.50,11.62,0.00,14.49,0.00,0.60,3.50,3.00,3.00,2.30,16.73,4.80,5.00,1.80,10.43,8.12,3.80,2.30,5.96,6.93,0.00,0.00,0.62,57.97,65.89,3.07,1.85,0.00,45.23,19.94,0.00,1.38,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
18.00,0.00,20.84,0.00,13.53,4.50,7.50,3.30,6.90,2.00,0.00,3.50,14.49,0.00,0.00,3.10,11.40,7.40,23.54,21.43,8.00,5.30,15.46,2.50,17.39,9.90,3.50,5.00,1.50,0.00,12.73,20.39,0.00,27.80,3.50,11.60,0.00,14.49,0.00,0.60,3.50,3.00,3.00,2.30,11.66,4.80,5.00,1.80,10.43,8.12,3.80,2.30,5.79,6.81,0.00,0.00,0.62,56.35,60.80,3.27,1.93,0.00,41.12,14.68,0.00,1.36,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
19.00,0.00,20.66,0.00,13.53,4.50,7.50,3.30,6.90,2.00,0.00,3.50,14.49,0.00,0.00,3.10,11.40,7.40,22.85,21.35,8.00,5.30,15.46,2.50,17.39,9.90,3.50,5.00,1.50,0.00,12.04,18.58,0.00,27.80,3.50,11.60,0.00,14.49,0.00,0.60,3.50,3.00,3.00,2.30,7.60,4.80,5.00,1.80,10.43,8.12,3.80,2.30,5.63,6.84,0.00,0.00,0.62,50.88,55.25,0.00,0.00,0.00,36.40,10.41,0.00,1.33,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
20.00,0.00,20.77,0.00,13.53,4.50,7.50,3.30,6.90,2.00,0.00,3.50,14.49,0.00,0.00,3.10,11.40,7.40,22.18,21.27,8.00,5.30,15.46,2.50,17.39,9.90,3.50,5.00,1.50,0.00,11.35,16.77,0.00,27.80,3.50,11.59,0.00,14.49,0.00,0.60,3.50,3.00,3.00,2.30,4.53,4.80,5.00,1.80,10.43,8.12,3.80,2.30,5.46,6.77,0.00,0.00,0.62,45.42,49.70,0.00,0.00,0.00,31.68,7.14,0.00,1.30,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
21.00,0.00,20.84,0.00,13.53,4.50,7.50,3.30,6.90,2.00,0.00,3.50,14.49,0.00,0.00,3.10,5.20,7.40,22.02,21.10,8.00,5.30,15.46,2.50,17.39,9.90,3.50,5.00,1.50,0.00,10.18,14.95,0.00,27.80,3.50,11.59,0.00,14.49,0.00,0.60,3.50,3.00,3.00,2.30,3.46,4.80,5.00,1.80,10.43,8.12,3.80,2.30,6.80,7.05,0.00,0.00,0.61,38.28,43.48,0.05,0.00,0.00,29.20,4.87,0.00,1.26,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
22.00,0.00,23.78,0.00,13.53,4.50,7.50,3.30,6.90,1.70,0.00,3.50,14.49,0.00,0.00,3.10,5.20,7.40,21.85,20.92,8.00,5.30,15.46,2.50,17.39,9.90,3.50,5.00,1.50,0.00,9.01,13.12,0.00,27.90,3.50,11.57,0.00,14.49,0.00,0.60,3.50,3.00,3.00,2.30,2.40,4.80,5.00,1.80,10.43,8.12,3.80,2.30,6.63,6.82,0.00,0.00,0.61,31.13,37.28,0.25,0.03,0.00,26.71,4.61,0.00,1.23,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
