"ETAPA \ EMBALSE","Emb0","SHEQUE","HUINCO RES","PRESA MALPASO","AGUADA BLANCA","CAMPANARIO","CINCEL","CIRATO","ARICOTA RES","PRESA GALLITO CIEGO","PRESA COMPEN GALLITO","SAN GABAN","TULUMAYO","SAN DIEGO","HUALLAMAYO","TABLACHACA","CHAGLLA EM","PICUNCHE","SHAPIRINGO","CERRO DEL AGUILA EM","PALLCA","EMB CHECRAS","RESER CAPILLUCAS","PULMON MATUCANA","TOMA HUAMPANI","RESERV RESTIT","TOMA SURCO"
23.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,9.029,0.000,0.000,0.000,70.953,10.981,0.000,0.000,27.582,0.000,10.063,0.000,0.452,1.658,0.000,3.466
24.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,9.029,0.000,0.000,0.000,70.953,10.981,0.000,0.000,27.582,0.000,10.063,0.000,0.986,1.805,0.000,4.000
25.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,9.029,0.000,0.000,0.000,70.953,97.195,0.000,0.000,27.582,0.000,10.063,0.000,0.986,1.805,0.000,4.000
26.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,9.029,0.000,0.000,0.000,70.953,85.916,0.000,0.000,27.582,0.000,10.063,0.000,0.986,1.805,0.000,4.000
27.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,9.029,0.000,0.000,0.000,70.953,83.682,0.000,0.000,27.582,0.000,10.063,0.000,0.986,1.805,0.000,4.000
28.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,9.029,0.000,0.000,0.000,70.953,89.646,0.000,0.000,27.582,0.000,10.063,0.000,0.986,1.805,0.000,4.000
29.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,9.029,0.000,0.000,0.000,70.953,94.504,0.000,0.000,27.582,0.000,10.063,0.000,0.986,1.805,0.000,4.000
30.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,9.029,0.000,0.000,0.000,70.953,95.037,0.000,0.000,27.582,0.000,10.063,0.000,0.986,1.805,0.000,4.000
31.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,9.029,0.000,0.000,0.000,70.953,95.584,0.000,0.000,27.582,0.000,10.063,0.000,0.986,1.805,0.000,4.000
32.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,9.029,0.000,0.000,0.000,70.953,96.113,0.000,0.000,27.582,0.000,10.063,0.000,0.986,1.805,0.000,4.000
33.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,9.029,0.000,0.000,0.000,70.953,97.471,0.000,0.000,27.582,0.000,10.063,0.000,0.986,1.805,0.000,4.000
34.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,9.029,0.000,0.000,0.000,70.953,89.109,0.000,0.000,27.582,0.000,10.063,0.000,0.986,1.805,0.000,4.000
35.000,0.000,0.000,2.766,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,9.029,0.000,0.000,0.000,70.953,10.981,0.000,0.000,27.582,0.000,10.063,0.000,0.986,2.540,0.000,4.000
36.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,15.447,9.029,11.265,0.000,0.000,70.953,10.981,0.000,0.000,27.582,0.000,10.063,0.000,0.986,1.805,0.000,4.000
37.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,15.447,9.029,12.659,0.000,0.000,70.953,10.981,0.000,0.000,27.582,0.000,10.063,0.000,0.986,1.805,0.000,4.000
38.000,0.000,0.000,4.064,6.377,0.000,0.000,0.000,0.000,0.000,0.000,15.447,9.029,12.659,0.000,0.000,70.953,10.981,0.000,0.000,27.582,0.000,10.063,0.000,0.986,2.872,0.000,4.000
39.000,0.000,0.000,6.047,6.377,0.000,0.000,0.000,0.000,0.000,0.000,15.447,9.029,12.659,0.000,0.000,70.953,10.981,0.000,0.000,27.582,0.000,10.063,0.000,0.986,3.365,0.000,4.000
40.000,0.000,0.000,5.909,6.377,0.000,0.000,0.000,0.000,0.000,0.000,15.447,9.029,12.659,0.000,0.000,70.953,10.981,0.000,0.000,27.582,0.000,10.063,0.000,0.986,3.331,0.000,4.000
41.000,0.000,0.000,5.402,6.377,0.000,0.000,0.000,0.000,0.000,0.000,15.447,9.029,12.659,0.000,0.000,70.953,10.981,0.000,0.000,27.582,0.000,10.063,0.000,0.986,3.206,0.000,4.000
42.000,0.000,0.000,6.181,6.377,0.000,0.000,0.000,0.000,0.000,0.000,15.447,9.029,12.659,0.000,0.000,70.953,10.981,0.000,0.000,27.582,0.000,10.063,0.000,0.986,3.397,0.000,4.000
43.000,0.000,0.000,4.602,6.377,0.000,0.000,0.000,0.000,0.000,0.000,15.447,9.029,12.659,0.000,0.000,70.953,10.981,0.000,0.000,27.582,0.000,10.063,0.000,0.986,3.007,0.000,4.000
44.000,0.000,0.000,3.835,6.377,0.000,0.000,0.000,0.000,0.000,0.000,15.447,9.029,12.659,0.000,0.000,70.953,10.981,0.000,0.000,27.582,0.000,10.063,0.000,0.986,2.814,0.000,4.000
45.000,0.000,0.000,2.187,6.377,0.000,0.000,0.000,0.000,0.000,0.000,15.447,9.029,12.659,0.000,0.000,70.953,10.981,0.000,0.000,27.582,0.000,10.063,0.000,0.986,2.390,0.000,4.000
46.000,0.000,0.000,3.504,6.377,0.000,0.000,0.000,0.000,0.000,0.000,15.447,9.029,12.659,0.000,0.000,70.953,10.981,0.000,0.000,27.582,0.000,10.063,0.000,0.986,2.730,0.000,4.000
47.000,0.000,0.000,0.000,6.377,0.000,0.000,0.000,0.000,0.000,0.000,8.917,9.029,12.659,0.000,0.000,70.953,10.981,0.000,0.000,27.582,0.000,10.063,0.000,0.986,1.805,0.000,4.000
48.000,0.000,0.000,0.000,2163.043,0.000,0.000,0.000,0.000,0.000,0.000,8.917,9.029,12.659,70.800,0.000,596.175,10.981,0.000,0.000,552.804,0.000,10.063,0.000,0.986,1.805,0.000,4.000
