"ETAPA \ EMBALSE","Emb0","SHEQUE","HUINCO RES","PRESA MALPASO","AGUADA BLANCA","CAMPANARIO","CINCEL","CIRATO","ARICOTA RES","PRESA GALLITO CIEGO","PRESA COMPEN GALLITO","SAN GABAN","TULUMAYO","SAN DIEGO","HUALLAMAYO","TABLACHACA","CHAGLLA EM","PICUNCHE","SHAPIRINGO","CERRO DEL AGUILA EM","PALLCA","EMB CHECRAS","RESER CAPILLUCAS","PULMON MATUCANA","TOMA HUAMPANI","RESERV RESTIT","TOMA SURCO"
21.000,0.000,10.500,10.500,60.623,15.177,10.238,8.776,5.000,0.000,0.000,8.933,19.471,88.341,122.707,28.959,101.047,145.319,33.642,15.287,237.818,7.941,33.637,39.867,15.514,24.483,42.147,12.500
22.000,0.000,10.500,10.500,60.623,15.634,10.238,8.818,5.000,0.000,0.000,8.933,19.471,88.341,122.705,28.959,101.047,145.319,33.646,15.287,237.818,9.167,33.637,39.867,15.514,24.483,42.157,12.500
23.000,0.000,10.767,10.500,60.623,15.865,10.238,8.820,5.000,0.000,0.000,8.933,19.471,88.341,122.704,28.959,101.047,145.319,33.650,15.287,237.818,9.809,33.637,39.867,15.514,24.809,42.169,12.500
24.000,0.000,10.578,10.500,60.623,15.720,10.238,8.797,5.000,0.000,0.000,8.933,19.471,88.341,122.704,28.959,101.047,145.319,33.655,15.287,237.818,9.938,33.637,39.867,15.514,25.195,42.182,12.500
25.000,0.000,24.954,10.500,60.623,2.738,10.238,8.757,23.188,0.000,0.000,8.933,19.471,88.341,122.704,28.959,101.047,59.105,33.661,15.287,237.818,14.190,33.637,39.867,15.514,25.195,42.196,12.500
26.000,0.000,16.129,10.500,60.623,2.738,10.238,8.719,19.637,0.000,0.000,8.933,19.471,88.341,122.705,20.050,101.047,70.384,33.669,15.287,237.818,14.190,33.637,39.867,15.514,25.195,42.212,12.500
27.000,0.000,14.407,10.500,60.623,2.738,10.238,8.686,22.510,0.000,0.000,8.933,19.471,88.341,122.707,23.318,101.047,72.618,33.680,15.287,237.818,8.344,33.637,39.867,15.514,25.195,42.229,12.500
28.000,0.000,26.612,10.500,60.623,15.109,10.238,8.685,21.185,0.000,0.000,8.933,19.471,88.341,122.710,28.959,101.047,66.654,33.693,15.287,237.818,14.190,33.637,39.867,15.514,25.195,42.247,12.500
29.000,0.000,22.827,10.500,60.623,3.087,10.238,8.608,23.188,0.000,0.000,8.933,19.471,88.341,122.715,28.069,101.047,61.796,33.712,15.287,237.818,14.190,33.637,39.867,15.514,25.195,42.267,12.500
30.000,0.000,26.612,10.500,60.623,5.894,10.238,8.531,23.054,0.000,0.000,8.933,19.471,88.341,122.722,28.959,101.047,61.263,33.735,15.287,237.818,14.190,33.637,39.742,15.514,25.195,42.288,12.500
31.000,0.000,26.612,10.500,60.623,10.673,10.238,9.897,23.188,0.000,0.000,8.933,19.471,88.341,122.733,28.959,101.047,60.716,33.766,15.287,237.818,14.190,33.637,39.742,15.514,25.195,42.311,12.500
32.000,0.000,26.612,10.500,60.623,13.152,10.696,11.463,23.188,0.000,0.000,8.933,19.471,88.341,122.749,28.959,101.047,60.187,33.808,15.287,237.818,14.190,33.637,39.742,15.514,25.195,42.335,12.500
33.000,0.000,26.612,10.500,60.623,14.289,11.328,12.540,22.783,0.000,0.000,8.933,19.471,88.341,122.774,28.959,101.047,58.829,33.862,15.287,237.818,14.190,33.637,39.742,15.514,25.195,42.362,12.500
34.000,0.000,26.612,10.500,60.623,18.906,12.384,15.187,22.936,0.000,0.000,8.933,19.471,88.341,122.811,28.959,101.047,67.191,33.933,15.287,237.818,14.190,33.637,39.742,15.514,25.195,42.390,12.500
35.000,0.000,13.266,10.500,60.623,20.964,13.585,17.164,5.000,0.000,0.000,8.933,19.471,88.341,122.867,28.959,101.047,145.319,34.028,15.287,237.818,11.474,33.637,39.867,15.514,27.226,42.420,12.500
36.000,0.000,5.992,10.500,60.623,19.306,14.860,17.749,5.000,0.000,0.000,15.493,19.471,88.341,122.952,28.959,101.047,145.319,34.155,15.287,237.818,3.885,33.637,39.742,15.514,25.195,42.452,12.500
37.000,0.000,13.374,10.500,60.623,25.656,16.296,19.311,5.000,0.000,0.000,15.493,19.471,88.341,123.079,28.959,101.047,145.319,34.322,15.287,237.818,13.641,33.637,39.867,15.514,25.195,42.487,12.500
38.000,0.000,16.197,10.500,60.623,25.656,17.747,20.113,5.000,0.000,0.000,15.493,19.471,88.341,123.273,28.959,101.047,145.319,34.547,15.287,237.818,14.190,33.637,39.867,15.514,28.192,42.523,12.500
39.000,0.000,16.547,10.500,60.623,25.656,19.132,20.795,5.800,0.000,0.000,15.493,19.471,88.341,123.566,28.959,101.047,145.319,34.848,15.287,237.818,14.190,33.637,39.867,15.514,29.682,42.562,12.500
40.000,0.000,16.409,10.500,60.623,25.656,20.404,21.493,5.400,0.000,0.000,15.493,19.471,88.341,124.013,28.959,101.047,145.319,35.256,15.287,237.818,14.190,33.637,39.867,15.514,29.578,42.603,12.500
41.000,0.000,15.902,10.500,60.623,25.656,21.557,22.229,5.200,0.000,0.000,15.493,19.471,88.341,124.697,28.959,101.047,145.319,35.813,15.287,237.818,14.190,33.637,39.867,15.514,29.196,42.647,12.500
42.000,0.000,16.681,10.500,60.623,25.656,22.621,23.001,5.011,0.000,0.000,15.493,19.471,88.341,125.754,28.959,101.047,145.319,36.585,15.287,237.818,14.190,33.637,39.867,15.514,29.783,42.693,12.500
43.000,0.000,15.102,10.500,60.623,25.656,23.654,23.812,5.000,0.000,0.000,15.493,19.471,88.341,127.411,28.959,101.047,145.319,37.677,15.287,237.818,14.190,33.637,39.867,15.514,28.595,42.742,12.500
44.000,0.000,14.335,10.500,60.623,25.656,24.740,24.668,5.000,0.000,0.000,15.493,19.471,88.341,130.070,28.959,101.047,145.319,39.267,15.287,237.818,14.190,33.637,39.867,15.514,28.021,42.794,12.500
45.000,0.000,12.687,10.500,60.623,22.304,26.035,25.574,0.000,0.000,0.000,15.493,19.471,88.341,128.718,28.959,101.047,145.319,41.688,15.287,237.818,6.487,33.637,39.867,15.514,26.797,42.849,12.500
46.000,0.000,14.004,10.500,60.623,24.865,27.932,27.051,0.000,0.000,0.000,15.493,19.471,88.341,135.371,28.959,101.047,145.319,45.665,15.287,237.818,13.047,33.637,39.867,15.514,27.774,42.908,12.500
47.000,0.000,10.500,10.500,60.623,23.304,31.230,28.947,0.000,0.000,0.000,8.933,19.471,88.341,147.061,28.959,101.047,145.319,53.183,15.287,237.818,9.441,33.637,39.867,15.514,25.195,42.969,12.500
48.000,0.000,10.500,10.500,60.623,21.241,39.962,32.276,0.000,0.000,0.000,8.933,19.471,88.341,143.395,28.959,101.047,145.319,73.118,15.287,237.818,6.244,33.637,39.867,15.514,25.195,43.034,12.500
