"ETAPA \ EMBALSE","Emb0","SHEQUE","HUINCO RES","PRESA MALPASO","AGUADA BLANCA","CAMPANARIO","CINCEL","CIRATO","ARICOTA RES","PRESA GALLITO CIEGO","PRESA COMPEN GALLITO","SAN GABAN","TULUMAYO","SAN DIEGO","HUALLAMAYO","TABLACHACA","CHAGLLA EM","PICUNCHE","SHAPIRINGO","CERRO DEL AGUILA EM","PALLCA","EMB CHECRAS","RESER CAPILLUCAS","PULMON MATUCANA","TOMA HUAMPANI","RESERV RESTIT","TOMA SURCO"
15.000,0.000,3.995,10.471,58.002,2.738,8.939,8.000,5.000,0.000,0.000,7.545,19.471,88.341,107.241,21.033,101.047,0.000,15.203,0.663,148.598,0.000,16.804,33.133,14.564,21.423,40.926,10.943
16.000,0.000,3.995,10.470,60.623,4.073,8.905,8.000,5.000,0.000,0.000,7.545,19.471,88.341,107.178,21.017,101.047,72.701,15.297,15.287,151.489,0.000,16.804,44.380,15.514,22.163,40.930,10.982
17.000,0.000,3.995,10.470,60.623,2.738,8.882,8.000,5.000,0.000,0.000,7.545,19.471,88.341,107.132,21.002,101.047,59.386,15.394,0.663,148.598,0.000,16.804,44.369,14.835,21.630,40.932,10.958
18.000,0.000,3.995,10.470,60.623,2.738,8.866,8.000,5.000,0.000,0.000,7.545,19.471,88.341,107.099,20.987,101.047,72.701,15.492,9.643,227.519,0.000,16.804,44.365,15.514,22.163,40.935,10.982
19.000,0.000,16.883,10.470,60.623,2.738,8.856,8.000,5.000,0.000,0.000,7.545,19.471,88.341,107.074,20.972,101.047,72.628,15.593,2.541,138.144,0.000,16.804,44.366,14.263,21.182,40.937,10.929
20.000,0.000,7.989,10.470,60.623,8.190,8.852,8.000,5.000,0.000,0.000,7.545,19.471,88.341,107.057,20.959,101.047,72.701,15.697,15.287,228.962,0.000,16.804,44.373,15.514,22.163,40.938,10.982
21.000,0.000,16.883,10.470,60.623,2.738,8.853,8.000,5.000,0.000,0.000,7.545,19.471,88.341,107.045,20.945,101.047,72.701,15.803,8.435,138.144,0.000,16.804,44.386,14.263,21.182,40.939,10.929
22.000,0.000,9.461,10.470,60.623,20.400,8.859,8.000,5.000,0.000,0.000,7.545,19.471,88.341,107.037,20.932,101.047,72.701,15.912,15.287,228.962,0.000,16.804,44.405,15.514,22.163,40.940,10.982
23.000,0.000,16.856,10.470,60.623,2.738,8.869,8.000,5.000,0.000,0.000,7.545,19.471,88.341,107.032,20.919,101.047,72.701,16.024,11.375,135.654,0.000,16.804,44.431,14.078,21.037,40.940,10.918
24.000,0.000,10.984,10.470,60.623,20.382,8.885,8.000,5.000,0.000,0.000,7.545,19.471,88.341,107.031,20.907,101.047,72.701,16.141,15.287,228.850,0.000,16.804,44.463,15.514,22.163,40.939,10.983
25.000,0.000,16.856,10.470,60.623,2.738,8.905,8.000,5.000,0.000,0.000,7.545,19.471,88.341,107.032,20.895,101.047,72.701,16.261,12.207,141.956,0.000,16.804,44.504,14.078,21.037,40.938,10.918
26.000,0.000,16.856,10.470,60.623,19.391,8.932,8.000,5.000,0.000,0.000,7.545,19.471,88.341,107.036,20.883,101.047,72.701,16.387,15.287,182.586,0.000,16.804,44.552,14.078,22.544,40.937,10.996
27.000,0.000,3.995,10.470,60.623,2.738,8.967,8.000,5.000,0.000,0.000,7.545,19.471,88.341,107.044,27.087,101.047,55.736,16.518,0.663,170.951,0.000,16.804,44.610,14.835,22.544,40.935,10.996
28.000,0.000,6.591,10.470,60.623,2.738,9.011,8.000,5.000,0.000,0.000,7.545,19.471,88.341,107.055,27.071,101.047,72.701,16.655,9.422,210.321,0.000,16.804,44.679,15.514,22.544,40.932,10.996
29.000,0.000,3.995,10.470,60.623,2.738,9.068,8.000,5.000,0.000,0.000,7.545,19.471,88.341,107.072,27.061,101.047,48.890,16.800,0.663,170.951,0.000,16.804,44.761,15.514,22.544,40.929,10.996
30.000,0.000,3.995,10.470,60.623,2.738,9.142,8.000,5.000,0.000,0.000,7.545,19.471,88.341,107.095,27.057,101.047,72.701,16.954,12.096,220.962,0.000,16.804,44.856,15.514,22.544,40.924,10.996
31.000,0.000,3.995,10.470,60.623,2.738,9.241,8.000,5.000,0.000,0.000,7.545,19.471,88.341,107.127,27.058,101.047,72.701,17.119,2.013,143.488,0.000,16.804,44.969,15.514,22.544,40.919,10.996
32.000,0.000,5.992,10.470,60.623,2.738,9.380,8.000,5.000,0.000,0.000,7.545,19.471,88.341,107.171,27.064,101.047,72.701,17.295,13.800,228.962,0.000,16.804,45.103,15.514,22.544,40.913,10.996
33.000,0.000,16.856,10.470,60.623,2.738,9.589,8.000,5.000,0.000,0.000,7.545,19.471,88.341,107.231,27.075,101.047,72.701,17.486,4.821,162.934,0.000,16.804,45.264,14.078,22.544,40.906,10.996
34.000,0.000,16.856,10.470,60.623,10.145,9.944,9.145,5.000,0.000,0.000,7.545,19.471,88.341,107.312,27.090,101.047,138.080,17.694,15.287,182.586,0.000,16.804,45.459,14.078,22.544,40.897,10.996
35.000,0.000,13.465,10.500,60.623,10.826,10.557,9.826,5.000,0.000,0.000,7.545,19.471,88.341,107.423,27.112,101.047,145.319,17.923,11.876,228.850,3.588,16.804,45.701,15.514,24.833,40.886,12.500
36.000,0.000,17.375,10.500,60.623,21.319,11.790,15.694,5.000,0.000,0.000,7.545,19.471,88.341,107.573,27.139,101.047,145.319,18.178,15.176,228.962,10.443,16.804,46.007,15.514,24.833,40.874,12.500
37.000,0.000,18.063,10.500,60.623,25.656,15.961,18.677,5.000,0.000,0.000,7.545,19.471,88.341,107.779,27.172,101.047,145.319,18.465,15.287,235.404,15.985,16.804,46.409,14.835,24.833,40.858,12.500
38.000,0.000,18.924,10.500,60.623,25.656,17.424,19.838,19.418,0.000,0.000,7.545,19.471,88.341,108.060,27.213,101.047,145.319,18.792,15.287,235.404,15.985,16.804,46.968,13.816,24.833,40.838,12.500
39.000,0.000,20.559,10.500,60.623,25.656,18.873,20.661,15.473,0.000,0.000,7.545,19.471,88.341,108.447,27.262,101.047,145.319,19.170,15.287,235.404,15.985,16.804,47.819,14.827,24.833,40.812,12.500
40.000,0.000,19.978,10.500,60.623,25.656,20.244,21.445,18.691,0.000,0.000,7.545,19.471,88.341,108.981,27.321,101.047,145.319,19.613,15.287,235.404,15.985,16.804,49.362,15.514,31.897,40.773,12.500
41.000,0.000,20.871,10.500,60.623,25.656,21.521,22.267,19.418,0.000,0.000,7.545,19.471,88.341,109.724,27.393,101.047,145.319,20.145,15.287,235.404,15.985,16.804,53.903,14.458,32.591,20.403,12.500
42.000,0.000,20.552,10.500,60.623,25.656,22.731,23.146,14.223,0.000,0.000,7.545,19.471,88.341,110.772,27.482,101.047,145.319,20.799,15.287,235.404,15.985,16.804,40.488,14.835,32.348,41.726,12.500
43.000,0.000,20.552,10.500,60.623,25.656,23.938,24.101,5.000,0.000,0.000,7.545,19.471,88.341,112.270,27.593,101.047,145.319,21.627,15.287,235.404,15.985,16.804,40.695,14.835,32.348,41.650,12.500
44.000,0.000,20.884,10.500,60.623,25.656,25.247,25.168,5.000,0.000,0.000,7.545,19.471,88.341,114.466,27.737,101.047,145.319,22.721,15.287,235.404,15.985,16.804,40.886,14.443,32.601,41.587,12.500
45.000,0.000,21.968,10.500,60.623,25.656,26.843,26.412,0.000,0.000,0.000,7.545,19.471,88.341,117.798,27.931,101.047,145.319,24.251,15.287,235.404,15.985,16.804,41.102,14.353,33.433,41.522,12.500
46.000,0.000,21.968,10.500,60.623,25.656,29.161,27.905,0.000,0.000,0.000,7.545,19.471,88.341,123.151,28.212,101.047,145.319,26.585,15.287,235.404,15.985,16.804,41.383,14.353,33.433,41.447,12.500
47.000,0.000,20.076,10.500,60.623,23.590,30.912,29.575,0.000,0.000,0.000,7.545,19.471,88.341,132.627,28.681,101.047,145.319,30.736,15.287,235.404,13.243,16.804,41.816,15.514,31.984,41.349,12.500
48.000,0.000,17.909,10.500,60.623,23.810,41.092,33.927,0.000,0.000,0.000,7.545,19.471,88.341,122.636,29.770,101.047,145.319,41.206,15.287,192.218,12.320,16.804,42.781,15.514,30.334,41.188,12.500
