"ETAPA \ EMBALSE","Emb0","SHEQUE","HUINCO RES","PRESA MALPASO","AGUADA BLANCA","CAMPANARIO","CINCEL","CIRATO","ARICOTA RES","PRESA GALLITO CIEGO","PRESA COMPEN GALLITO","SAN GABAN","TULUMAYO","SAN DIEGO","HUALLAMAYO","TABLACHACA","CHAGLLA EM","PICUNCHE","SHAPIRINGO","CERRO DEL AGUILA EM","PALLCA","EMB CHECRAS","RESER CAPILLUCAS","PULMON MATUCANA","TOMA HUAMPANI","RESERV RESTIT","TOMA SURCO"
24.000,0.000,0.189,0.192,22.102,30.068,0.047,0.151,0.391,0.045,300.000,0.720,0.148,1.500,0.480,0.787,3.445,355.973,0.253,0.210,25.717,0.404,0.578,0.449,0.045,0.030,0.476,0.031
25.000,0.000,0.185,0.192,22.097,30.087,0.046,0.136,0.390,0.045,300.000,0.720,0.148,1.500,0.480,0.781,3.445,355.984,0.255,0.207,25.751,0.407,0.578,0.451,0.045,0.030,0.480,0.031
26.000,0.000,0.181,0.195,22.104,30.107,0.045,0.121,0.388,0.045,300.000,0.720,0.148,1.500,0.480,0.775,3.445,356.000,0.257,0.208,25.784,0.410,0.578,0.453,0.048,0.030,0.485,0.030
27.000,0.000,0.176,0.196,22.099,30.126,0.043,0.107,0.387,0.045,300.000,0.720,0.148,1.500,0.480,0.770,3.445,356.016,0.258,0.209,25.818,0.413,0.578,0.455,0.052,0.030,0.490,0.030
28.000,0.000,0.172,0.198,22.094,30.146,0.042,0.092,0.386,0.045,300.000,0.720,0.148,1.500,0.480,0.764,3.445,356.029,0.259,0.210,25.851,0.417,0.578,0.457,0.055,0.030,0.495,0.030
29.000,0.000,0.167,0.200,22.090,30.165,0.040,0.078,0.384,0.045,300.000,0.720,0.148,1.500,0.479,0.758,3.445,356.041,0.260,0.209,25.860,0.420,0.578,0.459,0.059,0.030,0.500,0.030
30.000,0.000,0.181,0.203,22.085,30.159,0.038,0.089,0.372,0.045,300.000,0.720,0.148,1.500,0.479,0.752,3.445,356.038,0.261,0.200,25.860,0.403,0.578,0.461,0.056,0.030,0.505,0.031
31.000,0.000,0.175,0.205,22.080,30.170,0.037,0.083,0.367,0.045,300.000,0.720,0.148,1.500,0.479,0.746,3.445,356.034,0.261,0.192,25.860,0.406,0.578,0.463,0.054,0.030,0.510,0.031
32.000,0.000,0.169,0.207,22.076,30.180,0.035,0.078,0.362,0.045,300.000,0.720,0.148,1.500,0.478,0.740,3.445,356.030,0.262,0.183,25.860,0.409,0.578,0.465,0.052,0.030,0.515,0.031
33.000,0.000,0.164,0.208,22.071,30.197,0.033,0.066,0.357,0.045,300.000,0.720,0.148,1.500,0.478,0.734,3.445,356.027,0.261,0.174,25.860,0.412,0.578,0.467,0.050,0.030,0.520,0.031
34.000,0.000,0.160,0.209,22.066,30.205,0.031,0.063,0.352,0.045,300.000,0.720,0.148,1.500,0.477,0.728,3.445,356.029,0.261,0.170,25.860,0.416,0.578,0.469,0.048,0.030,0.525,0.031
35.000,0.000,0.153,0.212,22.061,30.211,0.028,0.062,0.348,0.045,300.000,0.720,0.148,1.500,0.476,0.722,3.445,356.038,0.259,0.168,25.860,0.419,0.578,0.471,0.046,0.030,0.530,0.031
36.000,0.000,0.150,0.211,22.057,30.202,0.033,0.066,0.343,0.045,300.000,0.720,0.148,1.500,0.475,0.716,3.445,356.040,0.258,0.176,25.860,0.422,0.578,0.474,0.046,0.030,0.535,0.031
37.000,0.000,0.153,0.212,22.052,30.180,0.042,0.076,0.338,0.045,300.000,0.720,0.148,1.500,0.473,0.709,3.445,356.036,0.256,0.168,25.860,0.417,0.578,0.476,0.044,0.030,0.540,0.031
38.000,0.000,0.166,0.216,22.047,30.159,0.049,0.085,0.317,0.045,300.000,0.720,0.148,1.500,0.471,0.703,3.445,356.033,0.253,0.159,25.860,0.400,0.578,0.478,0.042,0.030,0.546,0.031
39.000,0.000,0.174,0.224,22.042,30.137,0.054,0.093,0.286,0.045,300.000,0.720,0.148,1.500,0.468,0.696,3.445,356.029,0.250,0.150,25.860,0.383,0.578,0.480,0.040,0.030,0.551,0.031
40.000,0.000,0.187,0.228,22.038,30.115,0.058,0.101,0.259,0.045,300.000,0.720,0.148,1.500,0.464,0.689,3.445,356.025,0.245,0.142,25.860,0.366,0.578,0.482,0.037,0.030,0.556,0.031
41.000,0.000,0.194,0.233,22.033,30.093,0.060,0.107,0.238,0.045,300.000,0.720,0.148,1.500,0.459,0.682,3.445,356.022,0.240,0.133,25.860,0.353,0.578,0.484,0.035,0.030,0.562,0.031
42.000,0.000,0.199,0.238,22.028,30.072,0.061,0.112,0.219,0.045,300.000,0.720,0.148,1.500,0.451,0.675,3.445,356.018,0.234,0.125,25.860,0.343,0.578,0.486,0.033,0.030,0.567,0.031
43.000,0.000,0.210,0.247,22.024,30.050,0.062,0.116,0.218,0.045,300.000,0.720,0.148,1.500,0.441,0.668,3.445,356.015,0.226,0.116,25.860,0.322,0.578,0.488,0.031,0.030,0.573,0.031
44.000,0.000,0.222,0.256,22.019,30.028,0.063,0.119,0.217,0.045,300.000,0.720,0.148,1.500,0.427,0.660,3.445,356.011,0.216,0.107,25.860,0.301,0.578,0.490,0.029,0.030,0.578,0.031
45.000,0.000,0.228,0.260,22.014,30.006,0.062,0.121,0.217,0.045,300.000,0.720,0.148,1.500,0.407,0.651,3.445,356.007,0.204,0.099,25.860,0.290,0.578,0.492,0.027,0.030,0.584,0.031
46.000,0.000,0.224,0.260,22.009,29.988,0.060,0.120,0.217,0.045,300.000,0.720,0.148,1.500,0.378,0.642,3.445,356.004,0.187,0.090,25.860,0.293,0.578,0.494,0.024,0.030,0.590,0.031
47.000,0.000,0.227,0.253,22.005,29.990,0.055,0.098,0.217,0.045,300.000,0.720,0.148,1.500,0.332,0.632,3.445,356.000,0.163,0.086,25.860,0.297,0.578,0.496,0.022,0.030,0.587,0.031
48.000,0.000,0.220,0.260,22.000,30.000,0.039,0.066,0.217,0.045,300.000,0.720,0.148,1.500,0.200,0.618,2.500,356.000,0.121,0.086,25.860,0.300,0.578,0.498,0.020,0.030,0.586,0.031
