"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSINTIPAMPAEXP"
16.00,2.04,12.56,0.01,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.57,10.41,12.00,0.00,5.60,18.42,71.71,0.00,4.00,8.00,4.00,16.78,9.50,10.00,13.66,1.40,8.79,22.90,75.63,2.25,26.00,8.00,17.00,69.02,17.07,8.58,0.60,19.51,19.51,19.51,1.20,125.99,7.50,17.56,3.00,9.00,0.00,4.00,2.40,10.15,12.74,18.90,0.00,0.00,0.25,1.00,89.52,92.59,15.03,8.63,61.90,91.90,129.08,0.00,2.00,52.71,143.22,11.00,2.00,0.00,0.14,28.66
17.00,0.66,12.50,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,5.73,12.00,0.00,5.60,18.70,70.59,0.00,4.00,8.00,4.00,16.78,9.50,10.00,13.66,1.40,4.22,22.53,74.64,2.25,26.20,8.00,17.00,34.87,17.07,3.09,0.60,19.51,19.51,19.51,1.20,125.83,7.50,17.56,3.00,9.00,0.00,4.00,2.40,9.93,12.53,18.90,0.00,0.00,0.09,1.00,82.56,88.34,13.62,7.23,32.21,90.32,128.18,0.00,2.00,21.77,85.06,11.00,1.00,0.00,0.09,19.74
18.00,0.10,12.63,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,2.21,12.00,0.00,5.60,18.46,66.70,0.00,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.91,21.76,72.06,2.25,26.20,8.00,17.00,10.75,17.07,0.56,0.60,19.51,19.51,19.51,1.20,123.71,7.50,17.56,3.00,9.00,0.00,4.00,2.40,8.54,11.07,18.90,0.00,0.00,0.04,1.00,80.95,87.69,13.62,7.23,9.66,89.63,123.98,0.00,2.00,6.97,21.13,11.00,0.00,0.00,0.04,10.83
19.00,0.00,12.64,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.54,12.00,0.00,5.60,17.91,63.03,6.90,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.09,20.85,68.94,2.25,26.30,8.00,17.00,1.56,17.07,0.04,0.60,19.51,19.51,19.51,1.20,120.93,7.50,17.56,3.00,9.00,0.00,4.00,2.40,7.40,9.90,18.90,0.00,0.00,0.00,1.00,81.14,88.24,13.62,7.23,1.29,89.25,118.68,0.00,2.00,1.02,0.00,11.00,0.00,0.00,0.00,5.78
20.00,0.00,12.51,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,16.41,60.01,8.10,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,21.02,66.28,2.25,26.50,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,114.24,7.50,17.56,3.00,9.00,0.00,4.00,2.40,6.99,9.65,18.90,0.00,0.00,0.00,1.00,81.40,89.23,13.62,7.23,0.00,89.08,107.20,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.37
21.00,0.00,12.46,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,15.08,56.54,8.10,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,21.55,63.77,2.25,26.60,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,106.25,7.50,17.56,3.00,9.00,0.00,4.00,2.40,6.69,9.58,18.90,0.00,0.00,0.00,1.00,81.69,90.36,11.99,5.93,0.00,88.98,93.65,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
22.00,0.00,12.13,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,14.26,51.75,8.10,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,21.21,60.97,2.25,26.70,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,97.10,7.50,17.56,3.00,9.00,0.00,4.00,2.40,6.74,10.08,18.90,0.00,0.00,0.00,1.00,82.22,91.05,11.99,5.93,0.00,90.01,81.49,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
23.00,0.00,11.28,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,13.59,46.52,8.10,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,20.57,58.06,2.25,26.80,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,87.57,7.50,17.56,3.00,9.00,0.00,4.00,2.40,6.87,10.56,18.90,0.00,0.00,0.00,1.00,82.84,91.59,10.36,4.79,0.00,91.42,69.79,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
24.00,0.00,11.24,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,13.36,39.95,8.10,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,19.59,54.04,2.25,26.80,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,73.85,7.50,17.56,3.00,9.00,0.00,4.00,2.40,7.25,10.98,18.90,0.00,0.00,0.00,1.00,80.39,89.66,10.36,4.79,0.00,90.72,57.16,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
25.00,0.00,11.31,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,12.96,33.70,8.00,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,18.50,49.65,2.25,26.70,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,58.74,7.50,17.56,3.00,9.00,0.00,4.00,2.40,7.34,11.14,18.90,0.00,0.00,0.00,1.00,76.90,86.92,9.91,4.79,0.00,89.32,44.22,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
26.00,0.00,11.28,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,12.08,28.38,5.90,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,18.03,48.51,2.25,26.70,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,53.05,7.50,17.56,3.00,9.00,0.00,4.00,2.40,6.57,10.52,18.90,0.00,0.00,0.00,1.00,70.78,81.50,9.91,4.79,0.00,86.12,39.97,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
27.00,0.00,11.68,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,11.39,23.95,5.40,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,17.78,48.45,2.25,26.70,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,50.51,7.50,17.56,3.00,9.00,0.00,4.00,2.40,5.96,9.96,18.90,0.00,0.00,0.00,1.00,63.77,75.21,4.01,1.60,0.00,82.33,38.63,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
28.00,0.00,13.38,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,11.28,22.17,0.90,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,17.28,48.15,2.25,26.70,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,48.43,7.50,17.56,3.00,9.00,0.00,4.00,2.40,5.81,9.61,18.90,0.00,0.00,0.00,1.00,57.95,70.48,4.01,1.60,0.00,78.87,40.46,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
29.00,0.00,13.97,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,11.44,20.37,0.00,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,16.70,47.76,2.25,26.70,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,46.50,7.50,17.56,3.00,9.00,0.00,4.00,2.40,5.67,9.36,18.90,0.00,0.00,0.00,1.00,52.53,66.27,3.68,1.27,0.00,75.52,43.35,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
30.00,0.00,14.37,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,12.36,18.52,0.00,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,16.26,47.62,2.25,26.70,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,43.09,7.50,17.56,3.00,9.00,0.00,4.00,2.40,5.54,9.42,18.90,0.00,0.00,0.00,1.00,50.84,63.76,3.68,1.27,0.00,72.63,44.27,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
