"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","WAYRASOLAR"
11.00,10.23,19.80,9.92,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,6.37,15.26,3.10,3.20,6.40,7.68,29.00,8.00,3.15,7.00,5.00,9.70,18.74,3.00,4.50,2.80,10.29,16.10,47.60,2.00,28.10,3.50,11.13,120.00,14.49,32.47,0.60,2.90,3.30,3.40,2.30,45.00,5.40,4.00,1.80,10.43,7.60,3.50,1.15,12.58,12.77,9.45,0.58,0.40,50.30,57.90,6.50,4.10,86.40,64.30,51.00,0.40,0.00,39.99,213.70,10.63,173.00,12.14,0.19,1.70,84.61,9.19
12.00,12.64,19.68,12.02,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,6.37,15.80,3.10,3.20,6.40,7.47,32.60,8.00,3.15,7.00,5.00,9.70,18.74,3.00,4.50,2.80,11.86,14.80,45.30,2.00,28.02,3.50,11.13,126.00,14.49,32.71,0.60,2.90,3.30,3.40,2.30,42.00,5.40,4.00,1.80,10.43,7.60,3.50,1.15,12.87,12.77,9.45,0.79,0.40,46.40,52.50,6.10,3.60,90.72,58.60,47.00,0.40,0.00,47.62,218.63,10.63,179.25,12.14,0.24,1.80,89.15,9.38
13.00,13.48,19.60,13.32,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,10.81,16.05,3.10,3.20,6.40,7.27,36.70,8.00,3.15,7.00,5.00,9.70,18.74,3.00,4.50,2.80,12.50,13.60,43.60,2.00,27.83,3.50,11.12,128.00,14.49,32.64,0.60,2.90,3.30,3.40,2.30,40.00,5.40,4.00,1.80,10.43,7.60,3.50,1.15,12.87,12.65,9.45,0.98,0.40,35.90,47.80,5.90,3.10,92.16,54.00,45.00,0.30,0.00,53.85,220.73,10.63,180.29,12.14,0.30,1.80,89.65,9.79
14.00,15.00,19.27,14.70,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,10.81,16.08,3.10,3.20,6.40,7.09,40.80,8.00,3.15,7.00,5.00,9.70,18.74,3.00,4.50,2.80,12.54,12.40,42.00,2.00,27.66,3.50,11.26,128.00,14.49,32.41,0.60,2.90,3.30,3.40,2.30,37.00,5.40,4.00,1.80,10.43,7.60,3.50,1.15,12.87,12.54,9.47,1.10,0.40,41.43,43.20,5.80,2.60,92.16,49.50,44.00,0.20,0.00,58.87,222.90,10.63,180.04,12.14,0.33,1.80,89.50,9.88
15.00,15.54,19.15,15.49,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,12.89,16.03,3.10,3.20,6.40,8.42,43.40,8.00,3.15,7.00,5.00,9.70,18.74,3.00,4.50,2.80,12.49,13.30,44.50,2.00,27.49,3.50,11.23,128.00,14.49,32.12,0.60,2.90,3.30,3.40,2.30,33.00,5.40,4.00,1.80,10.43,7.60,3.50,1.15,13.23,12.72,9.45,1.20,0.40,43.49,48.50,6.50,3.10,92.16,51.90,42.00,0.20,0.00,62.80,224.41,10.63,179.14,12.14,0.35,1.70,89.03,9.85
16.00,16.18,18.79,16.14,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,12.89,16.00,3.10,3.30,6.40,8.50,46.10,8.00,3.15,7.00,5.00,9.70,18.74,3.00,4.50,2.80,12.47,14.30,47.00,2.00,27.31,3.50,11.24,128.00,14.49,31.85,0.60,2.90,3.30,3.40,2.30,28.00,5.40,4.00,1.80,10.43,7.60,3.50,1.15,13.59,12.91,9.45,1.22,0.40,43.38,53.80,7.30,3.60,92.16,54.30,41.00,0.10,0.00,65.78,225.38,10.63,177.88,12.14,0.36,1.70,88.26,9.85
17.00,16.40,18.80,16.41,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,13.49,15.99,3.10,3.30,6.40,10.17,50.10,8.00,3.15,7.00,5.00,9.70,18.74,3.00,4.50,2.80,12.43,15.30,49.50,2.00,27.17,3.50,11.23,127.00,14.49,31.67,0.60,2.90,3.30,3.40,2.30,27.00,5.40,4.00,1.80,10.43,7.60,3.50,1.15,14.04,13.21,9.45,1.21,0.40,47.38,60.40,8.00,4.30,91.44,57.70,43.00,0.10,0.00,67.68,225.73,10.63,176.63,12.14,0.37,1.80,87.41,9.86
18.00,16.02,18.53,16.29,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,13.49,16.04,3.10,3.30,6.40,11.73,54.10,8.00,3.15,7.00,5.00,9.70,18.74,3.00,4.50,2.80,12.51,16.20,52.00,2.00,27.04,3.50,11.22,126.00,14.49,31.60,0.60,2.90,3.30,3.40,2.30,29.00,5.40,4.00,1.80,10.43,7.60,3.50,1.15,14.49,13.51,9.45,1.23,0.40,48.11,67.00,8.80,5.00,90.72,61.10,47.00,0.10,0.00,68.48,226.13,10.63,174.67,12.14,0.39,1.60,85.61,9.94
19.00,15.90,18.41,16.12,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,12.63,16.22,0.00,5.80,6.40,14.90,57.50,4.50,3.15,7.00,5.00,9.70,18.74,3.00,4.50,2.80,12.60,17.10,55.00,2.00,26.83,3.50,11.22,127.00,14.49,31.65,0.60,2.90,3.30,3.40,2.30,34.00,5.40,4.00,1.80,10.43,7.60,3.50,1.15,14.84,13.78,9.45,1.22,0.40,51.70,74.90,9.70,5.90,91.44,66.00,55.00,0.10,1.37,68.04,226.84,10.63,172.67,12.14,0.39,1.60,83.51,10.02
20.00,14.41,18.17,15.17,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,12.63,16.48,0.00,6.60,6.40,16.24,60.90,3.70,3.15,7.00,5.00,9.70,18.74,3.00,4.50,2.80,12.76,17.90,57.90,2.00,26.57,3.50,11.22,129.00,14.49,31.77,0.60,2.90,3.30,3.40,2.30,43.00,5.40,4.00,1.80,10.43,7.60,3.50,1.15,15.18,14.05,9.45,1.22,0.40,53.37,82.70,10.60,6.80,92.88,71.00,65.00,0.10,1.36,66.52,228.90,10.63,170.96,12.14,0.40,1.90,81.50,10.07
21.00,13.96,18.20,14.50,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,10.62,16.67,0.00,6.60,6.40,19.30,62.20,3.70,3.15,7.00,5.00,9.70,18.74,3.00,4.50,2.80,12.91,18.70,60.00,2.00,26.46,3.50,11.20,131.00,14.49,31.91,0.60,2.90,3.30,3.40,2.30,54.00,5.40,4.00,1.80,10.43,7.60,3.50,1.15,15.21,14.06,9.45,1.22,0.40,55.20,88.40,11.40,7.60,94.32,74.00,76.00,0.00,1.35,63.83,230.33,10.63,167.43,12.14,0.41,1.90,77.57,10.11
22.00,11.22,17.53,12.71,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,10.62,16.80,0.00,6.60,6.40,20.03,63.40,3.70,3.15,7.00,5.00,9.70,18.74,3.00,4.50,2.80,13.05,19.40,62.10,2.00,26.40,3.50,11.09,130.00,14.49,32.00,0.60,2.90,3.30,3.40,2.30,67.00,5.40,4.00,1.80,10.43,7.60,3.50,1.15,15.24,14.07,9.45,1.03,0.40,54.91,94.00,12.10,8.30,93.60,77.00,87.00,0.00,1.36,59.86,230.58,10.63,163.52,12.14,0.41,2.00,73.46,10.19
23.00,10.46,17.53,11.57,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,7.62,16.83,0.00,6.60,6.40,20.77,64.30,3.60,3.15,7.00,5.00,9.70,18.74,3.00,4.50,2.80,13.07,20.10,64.60,2.00,26.26,3.50,11.13,131.00,14.49,31.94,0.60,2.90,3.30,3.40,2.30,81.00,5.40,4.00,1.80,10.43,7.60,3.50,1.15,14.89,13.92,9.45,1.00,0.40,56.60,98.00,12.80,9.00,94.32,80.00,99.00,0.00,1.39,54.51,231.63,10.63,160.40,12.14,0.41,2.00,70.68,10.22
24.00,7.09,17.46,9.16,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,7.62,16.82,0.00,6.60,6.40,21.23,65.10,3.60,3.15,7.00,5.00,9.70,18.74,3.00,4.50,2.80,13.01,20.80,67.10,2.00,26.12,3.50,11.15,132.00,14.49,31.59,0.60,2.90,3.30,3.40,2.30,95.00,5.40,4.00,1.80,10.43,7.60,3.50,1.15,14.54,13.78,9.45,0.93,0.40,56.59,102.10,13.40,9.60,95.04,82.90,112.00,0.00,1.44,47.76,231.13,10.63,153.95,12.14,0.41,2.00,65.43,10.29
25.00,6.05,17.32,7.59,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,3.90,16.66,0.00,6.60,6.40,21.96,65.50,3.60,3.15,7.00,5.00,9.70,18.74,3.00,4.50,2.80,12.81,21.60,68.60,2.00,26.21,3.50,11.16,128.00,14.49,29.57,0.60,2.90,3.30,3.40,2.30,105.00,5.40,4.00,1.80,10.43,7.60,3.50,1.15,15.33,14.23,9.45,0.78,0.40,57.61,105.00,14.00,10.00,92.16,85.30,121.00,0.00,1.52,39.66,227.77,10.63,143.95,12.14,0.38,2.00,58.41,10.50
26.00,4.01,17.24,5.44,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,3.90,16.07,3.10,6.60,6.40,22.84,66.00,3.60,3.15,7.00,5.00,9.70,18.74,3.00,4.50,2.80,12.19,22.30,70.10,2.00,26.35,3.50,11.16,115.00,14.49,23.13,0.60,2.90,3.30,3.40,2.30,112.00,5.40,4.00,1.80,10.43,7.60,3.50,1.15,16.12,14.69,9.45,0.57,0.41,58.71,107.80,14.60,10.50,82.80,87.70,128.00,0.00,1.60,29.12,218.51,10.63,122.84,12.14,0.33,2.00,50.55,9.89
27.00,2.74,17.38,3.50,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.47,14.68,3.10,6.60,6.40,22.67,66.10,3.60,3.15,7.00,5.00,9.70,18.74,3.00,4.50,2.80,10.87,22.80,70.70,2.00,26.46,3.50,11.15,92.00,14.49,13.64,0.60,2.90,3.30,3.40,2.30,117.00,5.40,4.00,1.80,10.43,7.60,3.50,1.15,15.80,14.60,9.45,0.49,0.41,58.43,109.30,14.50,10.70,66.24,89.70,133.00,0.00,1.70,17.59,180.73,10.63,78.53,12.14,0.25,1.70,32.47,5.25
28.00,1.59,17.19,1.65,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.47,10.26,3.10,6.60,6.40,22.46,66.30,3.60,3.15,7.00,5.00,9.50,18.55,3.00,4.50,2.80,5.66,23.20,71.30,2.00,26.71,3.50,11.14,57.00,14.49,5.10,0.60,2.90,3.30,3.40,2.30,120.00,5.40,4.00,1.80,10.43,7.60,3.50,1.15,15.47,14.51,9.45,0.34,0.41,56.90,110.70,14.30,10.80,41.04,91.80,135.00,0.00,1.81,7.37,99.30,10.63,32.68,12.14,0.16,0.70,14.16,1.23
29.00,0.82,17.00,0.50,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,2.74,3.10,10.24,6.40,21.43,66.30,6.40,3.15,7.00,5.00,9.50,18.55,3.00,4.50,2.80,0.83,23.60,71.30,2.00,26.99,3.50,11.12,14.00,14.49,0.68,0.60,2.90,3.30,3.40,2.30,121.00,5.40,4.00,1.80,10.43,7.60,3.50,1.15,15.03,14.34,9.45,0.12,0.42,56.21,110.40,14.20,10.80,10.08,92.80,135.00,0.00,1.90,1.85,25.43,10.63,6.46,12.14,0.06,0.00,3.39,0.70
30.00,0.00,16.90,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.07,3.10,11.01,6.40,21.51,66.20,8.00,3.15,15.46,5.00,9.50,18.55,3.00,4.50,2.80,0.03,23.90,71.20,2.00,27.22,3.50,11.12,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,121.00,5.40,4.00,1.80,10.43,7.60,3.50,2.30,14.59,14.17,9.45,0.06,0.42,54.72,110.20,14.10,10.70,0.00,93.80,131.00,0.00,1.94,0.00,1.00,10.63,0.00,12.14,0.03,0.00,0.00,0.67
31.00,0.00,17.00,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,3.10,9.76,6.40,20.31,65.20,8.00,3.15,15.46,5.00,9.50,18.55,3.00,4.50,2.80,0.00,24.30,71.60,2.00,27.44,3.50,11.10,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,120.00,5.40,4.00,1.80,10.43,7.60,3.50,2.30,12.73,12.55,9.45,0.00,0.42,55.57,109.90,14.00,10.50,0.00,95.50,126.00,0.00,1.96,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.14
32.00,0.00,16.92,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,3.10,10.14,6.40,20.11,64.10,8.00,3.15,15.46,5.00,9.50,18.55,3.00,4.50,2.80,0.00,24.60,72.00,2.00,27.62,3.50,11.09,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,118.00,5.40,4.00,1.80,10.43,7.60,3.50,2.30,10.87,10.93,9.45,0.00,0.42,53.93,109.60,13.90,10.40,0.00,97.10,120.00,0.00,1.97,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
33.00,0.00,15.83,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,3.10,11.01,6.40,18.79,62.40,8.10,3.15,15.46,5.00,9.50,18.55,3.00,4.50,2.80,0.00,24.60,72.00,2.00,27.71,3.50,11.09,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,115.00,5.40,4.00,1.80,10.43,7.60,3.50,2.30,11.26,11.49,9.45,0.00,0.42,50.93,108.20,13.60,10.00,0.00,96.60,113.00,0.00,1.96,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
34.00,0.00,14.95,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,3.10,11.50,6.40,18.57,60.60,8.00,3.15,15.46,5.00,9.50,18.55,3.00,4.50,2.80,0.00,24.60,72.10,2.00,27.70,3.50,11.08,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,111.00,5.40,4.00,1.80,10.43,7.60,3.50,2.30,11.65,12.05,9.45,0.00,0.41,48.86,106.90,13.40,9.60,0.00,96.10,107.00,0.00,1.94,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
35.00,0.00,17.41,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,3.10,11.50,6.40,18.62,58.20,8.00,3.15,15.46,5.00,9.50,18.55,3.00,4.50,2.80,0.00,24.60,72.00,2.00,27.75,3.50,11.07,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,107.00,5.40,4.00,1.80,10.43,7.60,3.50,2.30,11.74,12.18,9.45,0.00,0.41,49.12,104.80,13.30,9.10,0.00,94.60,103.00,0.00,1.91,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
36.00,0.00,14.82,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,3.10,11.50,6.40,18.56,55.80,8.00,3.15,15.46,5.00,9.50,18.55,3.00,4.50,2.80,0.00,24.50,71.90,2.00,27.85,3.50,11.07,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,102.00,5.40,4.00,1.80,10.43,7.60,3.50,2.30,11.83,12.31,9.45,0.00,0.41,49.87,102.80,13.10,8.50,0.00,93.10,100.00,0.00,1.88,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
37.00,0.00,17.17,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,3.10,11.50,6.40,18.18,52.90,8.00,3.15,15.46,5.00,9.50,18.55,3.00,4.50,2.80,0.00,24.50,72.50,2.00,27.96,3.50,11.07,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,98.00,5.40,4.00,1.80,10.43,7.60,3.50,2.30,11.91,12.41,9.45,0.00,0.41,49.67,101.70,13.00,8.40,0.00,93.40,98.00,0.00,1.84,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
38.00,0.00,17.15,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,3.10,11.50,6.40,18.13,50.00,8.00,3.15,15.46,5.00,9.50,18.55,3.00,4.50,2.80,0.00,24.50,73.10,2.00,28.04,3.50,11.08,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,96.00,5.40,4.00,1.80,10.43,7.60,3.50,2.30,12.00,12.51,9.45,0.00,0.41,47.85,100.70,12.90,8.20,0.00,93.60,97.00,0.00,1.80,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
39.00,0.00,17.43,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,0.00,11.50,6.40,18.19,47.60,8.00,3.15,15.46,5.00,9.50,18.55,3.00,4.50,2.80,0.00,24.10,72.60,2.00,28.07,3.50,11.08,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,94.00,5.40,4.00,1.80,10.43,7.60,3.50,2.30,11.70,12.29,9.45,0.00,0.41,47.59,97.90,12.10,8.00,0.00,92.00,95.00,0.00,1.76,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
40.00,0.00,17.50,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,0.00,11.50,6.40,18.50,45.20,8.00,3.15,15.46,5.00,9.50,18.55,3.00,4.50,2.80,0.00,23.60,72.00,2.00,28.08,3.50,11.08,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,92.00,5.40,4.00,1.80,10.43,7.60,3.50,2.30,11.40,12.07,9.45,0.00,0.41,47.25,95.20,11.40,7.80,0.00,90.30,94.00,0.00,1.72,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
41.00,0.00,17.55,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,0.00,6.20,6.40,18.71,42.40,8.00,3.15,15.46,5.00,9.50,18.55,3.00,4.50,2.80,0.00,23.00,71.10,2.00,28.08,3.50,11.07,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,89.00,5.40,4.00,1.80,10.43,7.60,3.50,2.30,11.07,11.84,9.45,0.00,0.41,48.16,92.30,10.70,7.40,0.00,88.90,91.00,0.00,1.69,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
42.00,0.00,17.41,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,0.00,6.20,6.40,18.80,39.50,7.80,3.15,15.46,5.00,9.50,18.55,3.00,4.50,2.80,0.00,22.40,70.10,2.00,28.11,3.50,11.07,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,85.00,5.40,4.00,1.80,10.43,7.60,3.50,2.30,10.73,11.60,9.45,0.00,0.40,47.01,89.40,10.00,7.10,0.00,87.50,87.00,0.00,1.66,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
