"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CS INTIPAMPA EXP","CTCASAGRANDE"
14.00,0.04,13.95,0.00,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,0.00,1.33,15.61,0.00,0.00,18.40,62.70,7.60,0.00,15.61,3.40,18.54,15.00,15.61,19.51,1.40,0.36,19.00,57.01,2.18,27.00,9.00,18.05,0.40,17.95,0.95,0.60,19.51,19.51,19.51,1.20,119.50,9.00,12.00,4.00,8.00,8.30,6.00,2.40,2.30,1.40,18.00,0.00,0.00,0.04,1.00,51.60,45.90,4.40,3.03,3.80,58.40,107.50,0.00,2.00,1.80,7.60,11.00,0.00,0.00,20.00
15.00,0.00,13.96,0.00,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,0.00,0.00,15.61,0.00,0.00,17.70,60.60,7.50,0.00,15.61,3.40,18.54,15.00,15.61,19.51,1.40,0.00,19.00,54.67,2.18,27.00,9.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,113.60,9.00,12.00,4.00,8.00,8.30,6.00,2.40,1.70,0.80,18.00,0.00,0.00,0.00,1.00,46.60,46.10,3.80,2.50,0.00,57.40,99.50,0.00,2.00,0.00,0.00,11.00,0.00,0.00,20.00
16.00,0.00,14.09,0.00,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,0.00,0.00,15.61,0.00,0.00,16.90,57.90,7.30,0.00,15.61,3.40,18.54,15.00,15.61,19.51,1.40,0.00,18.60,52.03,2.18,27.00,9.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,105.00,9.00,12.00,4.00,8.00,8.30,6.00,2.40,1.30,0.60,18.00,0.00,0.00,0.00,1.00,43.20,45.60,3.60,2.12,0.00,55.70,90.20,0.00,2.00,0.00,0.00,11.00,0.00,0.00,20.00
17.00,0.00,12.97,0.00,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,0.00,0.00,15.61,0.00,0.00,16.10,53.20,7.30,0.00,15.61,3.40,18.54,15.00,15.61,19.51,1.40,0.00,18.20,49.63,2.18,27.00,9.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,88.30,9.00,12.00,4.00,8.00,8.30,6.00,2.40,1.10,0.60,18.00,0.00,0.00,0.00,1.00,40.40,43.30,3.50,1.89,0.00,52.30,76.70,0.00,2.00,0.00,0.00,11.00,0.00,0.00,20.00
18.00,0.00,12.50,0.00,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,0.00,0.00,15.61,0.00,0.00,15.10,48.70,7.30,0.00,15.61,3.40,18.54,15.00,15.61,19.51,1.40,0.00,17.00,47.31,2.18,27.00,9.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,72.10,9.00,12.00,4.00,8.00,8.30,6.00,2.40,0.90,0.50,18.00,0.00,0.00,0.00,1.00,37.40,41.80,3.30,1.71,0.00,48.90,62.90,0.00,2.00,0.00,0.00,11.00,0.00,0.00,20.00
19.00,0.00,12.76,0.00,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,0.00,0.00,15.61,0.00,0.00,14.00,45.00,7.30,0.00,15.61,3.40,18.54,15.00,15.61,19.51,1.40,0.00,15.70,45.33,2.18,27.00,9.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,57.20,9.00,12.00,4.00,8.00,8.30,6.00,2.40,0.70,0.30,18.00,0.00,0.00,0.00,1.00,34.20,42.70,3.00,1.62,0.00,45.00,47.90,0.00,2.00,0.00,0.00,11.00,0.00,0.00,20.00
20.00,0.00,13.60,0.00,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,0.00,0.00,15.61,0.00,0.00,12.90,41.20,7.30,0.00,15.61,3.40,18.54,15.00,15.61,19.51,1.40,0.00,14.50,43.46,2.18,27.00,9.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,44.20,9.00,12.00,4.00,8.00,8.30,6.00,2.40,0.70,0.30,18.00,0.00,0.00,0.00,1.00,31.70,42.70,2.80,1.56,0.00,41.00,34.30,0.00,2.00,0.00,0.00,11.00,0.00,0.00,20.00
21.00,0.00,15.68,0.00,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,0.00,0.00,15.61,0.00,0.00,11.60,37.10,7.30,0.00,0.00,3.40,18.54,15.00,15.61,19.51,1.40,0.00,13.30,41.54,2.18,27.00,9.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,36.70,9.00,12.00,4.00,8.00,8.30,6.00,2.40,0.70,0.40,18.00,0.00,0.00,0.00,1.00,29.40,40.30,2.60,1.47,0.00,37.00,24.90,0.00,2.00,0.00,0.00,11.00,0.00,0.00,20.00
22.00,0.00,15.57,0.00,14.00,2.90,7.90,5.80,7.30,1.60,0.00,3.00,20.00,0.00,0.00,15.61,0.00,0.00,11.30,33.60,7.30,0.00,0.00,3.40,18.54,15.00,15.61,19.51,1.40,0.00,12.50,39.60,2.18,27.00,9.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,29.80,9.00,12.00,4.00,8.00,8.30,6.00,2.40,0.70,0.50,18.00,0.00,0.00,0.00,1.00,35.00,37.50,2.50,1.38,0.00,33.10,17.20,0.00,2.00,0.00,0.00,11.00,0.00,0.00,20.00
23.00,0.00,15.36,0.00,14.00,2.90,7.90,5.80,7.30,1.60,0.00,3.00,20.00,0.00,0.00,15.61,0.00,0.00,11.10,31.50,7.30,0.00,0.00,3.40,18.54,15.00,15.61,19.51,1.40,0.00,11.70,36.78,2.18,27.00,9.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,24.20,9.00,12.00,4.00,8.00,8.30,6.00,2.40,0.80,0.70,18.00,0.00,0.00,0.00,1.00,38.00,33.50,2.30,1.20,0.00,29.90,14.60,0.00,2.00,0.00,0.00,11.00,0.00,0.00,20.00
24.00,0.00,15.32,0.00,14.00,2.90,7.90,5.80,7.30,1.60,0.00,3.00,20.00,0.00,0.00,15.61,0.00,0.00,10.50,29.60,7.30,0.00,0.00,3.40,18.54,15.00,15.61,19.51,1.40,0.00,10.90,33.67,2.18,27.00,9.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,19.60,9.00,12.00,4.00,8.00,8.30,6.00,2.40,0.90,0.70,18.00,0.00,0.00,0.00,1.00,32.00,29.50,2.10,0.99,0.00,26.70,12.30,0.00,2.00,0.00,0.00,11.00,0.00,0.00,20.00
25.00,0.00,15.52,0.00,14.00,2.90,7.90,5.80,7.30,1.60,0.00,3.00,20.00,0.00,0.00,15.61,0.00,0.00,9.70,28.20,0.00,0.00,0.00,3.40,18.54,15.00,15.61,19.51,1.40,0.00,10.30,31.52,2.18,27.00,9.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,18.30,9.00,12.00,4.00,8.00,8.30,6.00,2.40,1.10,0.70,18.00,0.00,0.00,0.00,1.00,30.00,26.00,1.90,0.89,0.00,23.70,10.90,0.00,2.00,0.00,0.00,11.00,0.00,0.00,20.00
26.00,0.00,15.40,0.00,14.00,2.90,7.90,5.80,7.30,1.60,0.00,3.00,20.00,0.00,0.00,15.61,0.00,0.00,9.50,26.70,0.00,0.00,0.00,3.40,18.54,15.00,15.61,19.51,1.40,0.00,9.40,29.69,2.18,27.00,9.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,16.80,9.00,12.00,4.00,8.00,8.30,6.00,2.40,1.10,1.40,18.00,0.00,0.00,0.00,1.00,19.50,23.10,1.70,0.83,0.00,20.40,9.30,0.00,2.00,0.00,0.00,11.00,0.00,0.00,20.00
