"ETAPA \ EMBALSE","Emb0","SHEQUE","HUINCO RES","PRESA MALPASO","AGUADA BLANCA","CAMPANARIO","CINCEL","CIRATO","ARICOTA RES","PRESA GALLITO CIEGO","PRESA COMPEN GALLITO","SAN GABAN","TULUMAYO","SAN DIEGO","HUALLAMAYO","TABLACHACA","CHAGLLA EM","PICUNCHE","SHAPIRINGO","CERRO DEL AGUILA EM","PALLCA","EMB CHECRAS","RESER CAPILLUCAS","PULMON MATUCANA","TOMA HUAMPANI","RESERV RESTIT","TOMA SURCO"
27.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.754,10.529,0.000,0.000,0.000,70.953,0.000,16.792,0.000,27.582,0.000,15.363,3.133,0.000,1.531,0.000,4.549
28.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.754,10.529,0.000,0.000,0.000,70.953,0.000,16.792,0.000,27.582,0.000,15.363,3.133,0.000,1.531,0.000,4.549
29.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.754,10.529,0.000,0.000,0.000,70.953,0.000,16.792,0.000,27.582,0.000,15.363,3.133,0.000,1.531,0.000,4.549
30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.754,10.529,0.000,0.000,0.000,70.953,0.000,0.000,0.000,27.582,0.000,15.363,3.133,0.000,1.531,18.518,4.549
31.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.754,10.529,0.000,0.000,0.000,70.953,0.000,0.000,0.000,27.582,0.000,15.363,3.133,0.000,1.531,0.000,4.549
32.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.754,10.529,0.000,0.000,0.000,70.953,0.000,12.261,0.000,27.582,0.000,15.363,3.133,0.000,1.531,0.000,4.549
33.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.754,10.529,0.000,0.000,0.000,70.953,0.000,16.792,0.000,27.582,0.000,15.363,3.133,0.000,1.531,18.748,4.549
34.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.754,10.529,0.000,0.000,0.000,70.953,0.000,0.000,0.000,27.582,0.000,15.363,3.133,0.000,1.531,19.896,4.549
35.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.754,10.529,0.000,0.000,0.000,70.953,0.000,13.360,0.000,27.582,0.000,15.363,3.133,0.000,1.531,19.896,3.014
36.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.754,10.529,5.932,0.000,0.000,70.953,0.000,0.000,0.000,27.582,0.000,15.363,3.133,0.000,1.531,0.000,3.014
37.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.754,10.529,10.659,0.000,0.000,70.953,0.000,13.360,0.000,27.582,0.000,15.363,3.133,0.000,1.531,0.000,3.014
38.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.754,10.529,10.659,0.000,0.000,70.953,0.000,0.000,0.000,27.582,0.000,15.363,3.133,0.000,1.531,18.748,3.014
39.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.754,10.529,10.659,0.000,0.000,70.953,0.000,13.360,0.000,27.582,0.000,15.363,3.133,0.000,1.531,0.000,3.014
40.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.754,10.529,10.659,0.000,0.000,70.953,0.000,0.000,0.000,27.582,0.000,15.363,3.133,0.000,1.531,0.000,3.014
41.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.754,10.529,10.659,0.000,0.000,70.953,0.000,0.000,0.000,27.582,0.000,15.363,3.133,0.000,1.531,0.000,3.014
42.000,0.000,0.000,9.797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.754,10.529,10.659,0.000,0.000,70.953,0.000,0.000,0.000,27.582,0.000,15.363,3.133,0.000,4.030,0.000,3.014
43.000,0.000,0.000,10.277,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.754,10.529,10.659,0.000,0.000,70.953,0.000,0.000,0.000,27.582,0.000,15.363,3.133,0.000,4.143,0.000,3.014
44.000,0.000,0.000,10.367,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.754,10.529,10.659,0.000,0.000,70.953,0.000,0.000,0.000,27.582,0.000,15.363,3.133,0.000,4.165,0.000,3.014
45.000,0.000,0.000,5.623,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.754,10.529,10.659,0.000,0.000,70.953,0.000,0.000,0.000,27.582,0.000,15.363,3.133,0.000,3.016,0.000,3.014
46.000,0.000,0.000,2.483,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.754,10.529,10.659,0.000,0.000,70.953,0.000,0.000,0.000,27.582,0.000,15.363,3.133,0.000,2.208,0.000,3.014
47.000,0.000,0.000,2.483,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.754,10.529,10.659,0.000,0.000,70.953,0.000,0.000,0.000,27.582,0.000,15.363,3.133,0.000,2.208,0.000,3.014
48.000,0.000,0.000,2.483,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.754,10.529,10.659,62.520,0.000,596.175,0.000,10.614,0.000,552.804,0.000,15.363,3.133,0.000,2.071,0.000,2.500
