"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
14.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,73.84,19.19,0.63,26.42,12.26,46.00,5.13,2.82,163.91,56.52,66.72,36.25,18.86,158.87,14.58,1.97,0.00,87.69,6.39,9.98,16.49,3.45,3.81,0.00,0.00,22.05,0.00,61.23,22.05,0.00,0.00,0.00,0.00,74.85,53.33,43.56,44.08,53.05,30.67,30.56,30.55,41.17,41.18,0.00,0.00,203.20,11.85,20.25
15.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,84.69,19.19,0.63,26.42,12.26,25.19,5.13,2.82,163.91,56.52,79.94,36.25,24.74,160.24,14.58,1.97,0.00,87.69,6.39,9.98,32.59,3.45,7.54,0.00,0.00,23.30,0.00,67.88,23.30,0.00,0.00,0.00,0.00,74.91,53.40,43.65,44.54,53.05,30.67,30.56,30.55,41.83,41.85,0.00,0.00,203.20,11.85,20.25
16.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,101.51,19.19,0.63,26.42,0.00,18.65,5.13,2.82,163.91,56.52,100.40,36.25,18.00,160.24,14.58,1.97,0.00,87.69,6.39,9.98,52.59,3.45,12.17,0.00,0.00,23.30,0.00,67.88,23.30,0.00,0.00,0.00,0.00,74.91,53.40,44.08,46.34,53.05,30.67,30.56,30.55,41.83,41.85,0.00,0.00,203.20,11.85,20.25
17.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,0.00,31.47,5.13,2.82,163.91,56.52,111.18,36.25,18.00,164.66,14.58,1.97,0.00,87.69,6.39,9.98,55.92,3.45,12.94,0.00,0.00,22.09,0.00,62.46,22.09,0.00,99.06,0.00,0.00,74.91,53.40,45.01,50.15,53.05,30.67,30.56,30.55,41.83,41.85,53.01,53.00,203.20,11.85,20.25
18.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,82.65,19.19,0.63,26.42,14.92,25.94,5.13,2.82,163.91,56.52,77.44,36.25,18.00,155.82,14.58,1.97,0.00,87.69,6.39,9.98,54.26,3.45,12.55,0.00,155.60,22.15,0.00,63.86,22.15,0.00,80.78,0.00,0.00,74.91,53.40,45.01,50.15,53.05,30.67,30.56,30.55,41.83,41.85,53.01,53.00,203.20,11.85,20.25
19.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,90.85,19.19,0.63,26.42,14.92,36.95,5.13,2.82,163.91,56.52,87.43,36.25,18.00,160.24,14.58,1.97,0.00,87.69,6.39,9.98,84.01,3.45,19.43,0.00,168.38,26.80,0.00,67.88,20.62,0.00,165.57,0.00,0.00,74.91,53.40,45.00,50.15,53.05,30.67,30.56,30.55,41.83,41.85,53.01,53.00,203.20,11.85,20.25
20.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,92.61,19.19,0.63,26.42,14.92,34.18,5.13,2.82,163.91,56.52,89.57,36.25,18.00,160.24,14.58,1.97,0.00,87.69,6.39,9.98,85.48,3.45,19.77,0.00,171.70,23.30,0.00,67.88,23.30,0.00,88.35,82.27,0.00,74.91,53.40,45.00,50.15,53.05,30.67,30.56,30.55,41.83,41.85,53.01,53.00,203.20,11.85,20.25
21.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,99.91,19.19,0.63,26.42,14.92,39.51,5.13,2.82,163.91,56.52,98.45,36.25,18.00,160.24,14.58,1.97,0.00,87.69,6.39,9.98,85.48,3.45,19.77,0.00,182.46,22.04,0.00,61.06,22.04,76.73,82.93,76.73,0.00,74.91,53.40,45.03,50.23,53.05,30.67,30.56,30.55,41.83,41.85,67.81,67.79,203.20,11.85,20.25
22.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,101.36,19.19,0.63,26.42,14.92,41.44,5.13,2.82,163.91,56.52,100.21,36.25,18.00,160.24,14.58,1.97,0.00,87.69,6.39,9.98,85.48,3.45,19.77,0.00,184.96,22.24,0.00,65.15,22.24,77.59,83.77,77.59,0.00,74.91,53.40,45.64,52.52,53.05,30.67,30.56,30.55,42.50,42.52,77.67,77.64,203.20,11.85,20.25
23.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,99.55,19.19,0.63,26.42,14.92,32.85,5.13,2.82,163.91,56.52,98.01,36.25,18.00,165.37,14.58,1.97,0.00,87.69,6.39,9.98,85.48,3.45,19.77,0.00,181.55,23.30,0.00,67.88,23.30,68.38,74.71,68.38,0.00,74.91,53.40,44.38,47.67,53.05,30.67,30.56,30.55,41.92,41.94,54.26,54.25,203.20,11.85,20.25
24.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,14.92,31.54,5.13,2.82,163.91,56.52,111.18,36.25,18.00,188.72,14.58,1.97,0.00,87.69,6.39,9.98,85.48,3.45,19.77,0.00,0.00,27.06,0.00,67.88,27.06,81.59,87.68,81.59,0.00,74.91,53.40,46.25,58.06,53.05,30.67,30.56,30.55,42.50,42.52,87.27,87.24,203.20,11.85,20.25
25.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,12.02,26.01,5.13,2.82,163.91,56.52,111.18,36.25,18.00,181.42,14.58,1.97,0.00,87.69,6.39,9.98,85.48,3.45,19.77,0.00,0.00,23.49,0.00,67.88,23.49,74.90,81.13,74.90,0.00,74.91,53.40,44.13,54.81,53.05,30.67,30.56,30.55,42.36,42.37,70.41,70.39,203.20,11.85,20.25
26.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,91.58,19.19,0.63,26.42,2.47,15.46,5.13,2.82,163.91,56.52,88.31,36.25,18.00,139.24,14.58,1.97,0.00,87.69,6.39,9.98,81.30,3.45,18.80,170.73,0.00,22.11,0.00,63.17,22.11,66.49,72.84,66.49,0.00,74.91,53.40,44.46,47.99,53.05,30.67,30.56,30.55,41.31,41.33,20.62,20.62,203.20,11.85,20.25
27.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,90.58,19.19,0.63,26.42,0.00,15.46,5.13,2.82,163.91,56.52,87.09,36.25,18.00,138.18,14.58,1.97,0.00,87.69,6.39,9.98,71.46,3.45,16.53,170.02,0.00,21.97,0.00,56.37,21.97,66.49,72.84,66.49,0.00,74.91,53.40,44.46,47.98,53.05,30.67,30.56,30.55,41.17,41.18,20.62,20.62,203.20,11.85,20.25
28.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,96.49,19.19,0.63,26.42,3.44,26.88,5.13,2.82,163.91,56.52,94.29,36.25,18.00,148.51,14.58,1.97,0.00,87.69,6.39,9.98,85.48,3.45,19.77,176.99,0.00,23.30,0.00,67.88,23.30,0.00,87.32,81.22,0.00,74.91,53.40,43.53,44.10,53.05,30.67,30.56,30.55,41.31,41.33,25.42,25.42,203.20,11.85,20.25
29.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,100.03,19.19,0.63,26.42,12.26,35.42,5.13,2.82,163.91,56.52,98.59,36.25,18.00,160.24,14.58,1.97,0.00,87.69,6.39,9.98,85.48,3.45,19.77,182.18,0.00,67.50,0.00,67.88,67.33,68.13,74.46,68.13,0.00,74.91,76.30,50.22,44.93,53.05,30.67,30.56,30.55,41.60,41.61,53.01,53.00,203.20,11.85,20.25
30.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,100.17,19.19,0.63,26.42,12.26,49.25,5.13,2.82,163.91,56.52,98.77,36.25,18.00,160.24,14.58,1.97,0.00,87.69,6.39,9.98,85.48,3.45,19.77,183.37,0.00,67.50,0.00,67.88,67.33,93.48,99.47,93.49,0.00,74.91,76.30,47.60,47.55,53.05,30.67,30.56,30.55,41.83,41.85,53.01,53.00,203.20,11.85,20.25
31.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,12.26,67.15,5.13,2.82,163.91,56.52,111.18,36.25,18.00,170.37,14.58,1.97,0.00,87.69,6.39,9.98,85.48,3.45,19.77,220.39,0.00,23.30,0.00,67.88,23.30,93.68,99.08,93.68,0.00,74.91,53.40,44.99,50.16,53.05,30.67,30.56,30.55,41.83,41.85,62.30,62.28,203.20,11.85,20.25
32.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,12.26,67.15,5.13,2.82,163.91,56.52,111.18,36.25,18.00,150.10,14.58,1.97,0.00,87.69,6.39,9.98,85.48,3.45,19.77,178.95,176.35,23.30,0.00,67.88,23.30,110.52,115.27,110.53,0.00,74.91,53.40,44.99,50.16,53.05,30.67,30.56,30.55,42.36,42.37,72.95,72.93,203.20,11.85,20.25
33.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,12.26,67.15,5.13,2.82,163.91,56.52,111.18,36.25,18.00,172.50,14.58,1.97,0.00,87.69,6.39,9.98,85.48,3.45,19.77,177.79,180.58,26.27,0.00,67.88,26.27,155.07,159.21,155.13,0.00,74.91,53.40,45.00,50.16,53.05,30.67,30.56,30.55,42.50,42.52,110.26,110.22,203.20,11.85,20.25
34.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,12.26,67.15,5.13,2.82,163.91,56.52,111.18,36.25,18.00,161.48,27.66,1.97,0.00,87.69,6.39,9.98,85.48,3.45,19.77,175.60,177.97,24.44,0.00,67.88,24.44,180.82,185.01,180.89,0.00,74.91,53.40,47.66,58.28,53.05,30.67,30.56,30.55,41.83,41.85,110.26,110.22,203.20,11.85,20.25
35.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,14.78,80.93,5.13,2.82,163.91,56.52,111.18,36.25,18.00,155.15,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,172.82,174.73,23.30,67.10,67.88,23.30,182.27,186.45,182.33,0.00,74.91,53.40,44.49,48.20,53.05,30.67,30.56,30.55,41.31,41.33,108.56,108.52,203.20,11.85,20.25
36.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,14.92,81.71,5.13,2.82,163.91,56.52,111.18,36.25,18.00,151.82,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,171.32,172.99,23.30,67.10,67.88,23.30,182.13,186.31,182.20,0.00,74.91,53.40,39.79,47.04,53.05,30.67,30.56,30.55,41.17,41.18,81.94,81.91,203.20,11.85,20.25
37.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,14.92,91.79,5.13,2.82,163.91,56.52,111.18,36.25,18.00,186.80,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,177.58,180.33,23.30,67.10,67.88,23.30,184.17,188.35,184.23,0.00,74.91,53.40,44.98,50.17,53.05,30.67,30.56,30.55,41.83,41.85,97.97,97.93,203.20,11.85,20.25
38.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,14.92,120.15,5.13,2.82,163.91,56.52,111.18,36.25,18.00,216.24,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,186.99,191.66,23.30,67.10,67.88,23.30,184.17,188.35,184.23,0.00,74.91,53.40,50.81,63.56,53.05,30.67,30.56,30.55,41.83,41.85,110.26,110.22,203.20,11.85,20.25
39.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,14.92,123.01,5.13,2.82,163.91,56.52,111.18,36.25,18.00,219.26,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,193.30,188.22,23.30,67.10,67.88,23.30,184.17,188.35,184.23,0.00,74.91,53.40,53.40,66.47,53.05,30.67,30.56,30.55,41.83,41.85,110.26,110.22,203.20,11.85,20.25
40.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,14.92,135.65,5.13,2.82,163.91,56.52,111.18,36.25,18.00,226.49,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,197.74,191.94,23.30,67.10,67.88,23.30,184.17,188.35,184.23,0.00,74.91,53.40,53.40,66.47,53.05,30.67,30.56,30.55,42.50,42.52,110.26,110.22,203.20,11.85,20.25
41.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,14.92,132.38,5.13,2.82,163.91,56.52,111.18,36.25,18.00,224.45,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,190.94,196.37,23.30,67.10,67.88,23.30,184.17,188.35,184.23,0.00,74.91,53.40,53.40,66.47,53.05,30.67,30.56,30.55,41.86,41.88,110.26,110.22,203.20,11.85,20.25
42.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,14.92,137.51,5.13,2.82,163.91,56.52,111.18,36.25,18.00,229.51,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,199.59,193.50,41.50,29.62,67.88,41.50,184.17,188.35,184.23,0.00,74.91,53.40,53.40,66.47,53.05,30.67,30.56,30.55,42.50,42.52,110.26,110.22,203.20,11.85,20.25
43.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,14.92,131.20,5.13,2.82,163.91,56.52,111.18,36.25,18.00,221.36,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,195.73,190.25,23.30,67.10,67.88,23.30,184.17,188.35,184.23,0.00,74.91,53.40,53.40,66.47,53.05,30.67,30.56,30.55,42.18,42.20,110.26,110.22,203.20,11.85,20.25
44.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,14.92,142.20,5.13,2.82,163.91,56.52,111.18,36.25,18.00,225.02,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,203.24,196.65,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,53.40,53.40,66.47,53.05,30.67,30.56,30.55,42.36,42.37,110.26,110.22,203.20,11.85,20.25
45.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,14.92,128.10,5.13,2.82,163.91,56.52,111.18,36.25,18.00,205.93,25.00,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,197.00,191.31,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,53.40,53.40,66.47,53.05,30.67,30.56,30.55,41.31,41.33,110.26,110.22,203.20,11.85,20.25
46.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,14.92,81.71,5.13,2.82,163.91,56.52,111.18,36.25,18.00,150.85,25.00,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,172.18,173.98,23.30,67.10,67.88,23.30,184.17,188.35,184.23,0.00,74.91,53.40,44.99,50.17,53.05,30.67,30.56,30.55,41.31,41.33,94.25,94.21,203.20,11.85,20.25
47.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,14.92,81.71,5.13,2.82,163.91,56.52,111.18,36.25,18.00,129.86,25.00,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,163.64,162.95,23.30,67.10,67.88,23.30,181.10,185.28,181.16,0.00,74.91,53.40,42.72,52.43,53.05,30.67,30.56,30.55,41.31,41.33,20.62,20.62,203.20,11.85,20.25
48.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,14.84,81.30,5.13,2.82,163.91,56.52,111.18,36.25,18.00,116.57,25.00,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,159.90,160.33,23.30,67.10,67.88,23.30,177.97,182.15,178.04,0.00,74.91,53.40,44.98,50.17,53.05,30.67,30.56,30.55,41.17,41.18,56.13,56.12,203.20,11.85,20.25
