"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSINTIPAMPAEXP"
14.00,11.89,16.55,12.13,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,18.18,18.37,12.00,0.00,5.60,11.13,37.45,0.00,4.00,8.00,4.00,16.78,9.50,10.00,13.66,1.40,15.18,15.82,56.80,2.25,26.60,8.00,17.00,142.82,17.07,38.99,0.60,19.51,19.51,19.51,1.20,43.90,7.50,17.56,3.00,9.00,0.00,4.00,2.40,12.74,14.57,18.90,0.00,0.00,0.59,1.00,36.20,45.70,3.67,1.64,108.70,71.00,50.00,0.20,2.00,73.15,229.17,11.00,207.00,0.00,0.25,41.81
15.00,13.44,16.71,13.99,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,17.39,18.48,12.00,0.00,5.60,10.40,41.33,0.00,4.00,8.00,4.00,16.78,9.50,10.00,13.66,1.40,15.21,16.94,60.60,2.25,26.50,8.00,17.00,143.45,17.07,39.24,0.60,19.51,19.51,19.51,1.20,46.80,7.50,17.56,3.00,9.00,0.00,4.00,2.40,13.62,15.10,18.90,0.00,0.00,0.74,1.00,45.60,53.00,3.34,1.64,110.17,74.70,57.00,0.30,2.00,74.29,234.38,11.00,209.00,0.00,0.29,42.82
16.00,15.07,16.69,15.12,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,17.02,18.38,12.00,0.00,5.60,9.90,47.33,0.00,4.00,8.00,4.00,16.78,9.50,10.00,13.66,1.40,15.17,17.82,63.90,2.25,26.30,8.00,17.00,143.88,17.07,39.54,0.60,19.51,19.51,19.51,1.20,49.50,7.50,17.56,3.00,9.00,0.00,4.00,2.40,14.14,15.52,18.90,0.00,0.00,0.83,1.00,53.70,60.00,3.34,1.64,111.06,80.20,65.20,0.30,2.00,74.74,237.03,11.00,210.00,0.00,0.32,43.84
17.00,16.33,14.63,15.95,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,17.40,18.39,12.00,0.00,5.60,9.68,53.92,0.00,4.00,8.00,4.00,16.78,9.50,10.00,13.66,1.40,15.20,18.68,67.10,2.25,26.10,8.00,17.00,144.20,17.07,39.82,0.60,19.51,19.51,19.51,1.20,52.10,7.50,17.56,3.00,9.00,0.00,4.00,2.40,14.63,15.86,18.90,0.00,0.00,0.90,1.00,61.40,66.90,4.73,2.24,111.66,86.10,73.70,0.30,2.00,74.64,238.91,11.00,209.00,0.00,0.33,46.36
18.00,17.21,13.92,16.56,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,17.94,18.39,12.00,0.00,5.60,10.27,62.25,0.00,4.00,8.00,4.00,16.78,9.50,10.00,13.66,1.40,15.29,19.54,69.10,2.25,26.00,8.00,17.00,144.32,17.07,39.95,0.60,19.51,19.51,19.51,1.20,53.90,7.50,17.56,3.00,9.00,0.00,4.00,2.40,15.01,16.00,18.90,0.00,0.00,0.92,1.00,68.30,72.90,4.73,2.24,111.94,89.30,81.90,0.40,2.00,75.34,239.85,11.00,208.00,0.00,0.33,48.87
19.00,17.78,13.89,16.59,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,18.24,18.29,12.00,0.00,5.60,11.08,69.14,1.80,4.00,8.00,4.00,16.78,9.50,10.00,13.66,1.40,15.33,20.27,70.80,2.25,25.70,8.00,17.00,143.97,17.07,39.94,0.60,19.51,19.51,19.51,1.20,58.50,7.50,17.56,3.00,9.00,0.00,4.00,2.40,15.30,16.12,18.90,0.00,0.00,0.91,1.00,75.10,78.80,7.39,3.80,111.62,91.60,90.10,0.40,2.00,77.30,240.16,11.00,208.00,0.00,0.33,48.88
20.00,18.08,13.61,16.57,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,17.65,18.29,12.00,0.00,5.60,12.52,71.74,3.10,4.00,8.00,4.00,16.78,9.50,10.00,13.66,1.40,15.27,20.62,72.30,2.25,25.60,8.00,17.00,140.41,17.07,39.81,0.60,19.51,19.51,19.51,1.20,71.40,7.50,17.56,3.00,9.00,0.00,4.00,2.40,15.33,16.15,18.90,0.00,0.00,0.93,1.00,81.40,83.90,7.39,3.80,111.18,92.60,99.50,0.40,2.00,78.66,240.22,11.00,208.00,0.00,0.34,48.90
21.00,17.96,13.62,16.48,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,16.54,18.35,12.00,0.00,5.60,13.82,73.83,2.90,4.00,8.00,4.00,16.78,9.50,10.00,13.66,1.40,15.29,20.85,73.80,2.25,25.30,8.00,17.00,143.23,17.07,39.43,0.60,19.51,19.51,19.51,1.20,84.90,7.50,17.56,3.00,9.00,0.00,4.00,2.40,15.34,16.18,18.90,0.00,0.00,0.92,1.00,87.70,88.80,11.12,5.93,110.96,93.10,109.30,0.40,2.00,79.47,241.88,11.00,206.00,0.00,0.34,49.11
22.00,17.43,13.49,16.13,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,16.40,18.34,12.00,0.00,5.60,14.70,74.42,2.90,4.00,8.00,4.00,16.78,9.50,10.00,13.66,1.40,15.28,20.73,73.50,2.25,25.20,8.00,17.00,144.48,17.07,38.87,0.60,19.51,19.51,19.51,1.20,100.60,7.50,17.56,3.00,9.00,0.00,4.00,2.40,15.29,16.19,18.90,0.00,0.00,0.92,1.00,89.90,89.90,11.12,5.93,110.75,91.60,114.40,0.30,2.00,79.85,243.93,11.00,204.00,0.00,0.35,49.32
23.00,16.00,13.44,15.32,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,17.16,18.25,12.00,0.00,5.60,15.63,74.93,2.90,4.00,8.00,4.00,16.78,9.50,10.00,13.66,1.40,15.16,20.64,72.60,2.25,25.00,8.00,17.00,144.48,17.07,37.80,0.60,19.51,19.51,19.51,1.20,113.00,7.50,17.56,3.00,9.00,0.00,4.00,2.40,15.17,16.15,18.90,0.00,0.00,0.92,1.00,90.80,89.60,11.99,5.93,110.75,89.40,117.90,0.20,2.00,79.68,243.44,11.00,199.00,0.00,0.35,49.34
24.00,14.28,13.72,14.33,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,17.65,18.26,12.00,0.00,5.60,16.74,75.21,3.20,4.00,8.00,4.00,16.78,9.50,10.00,13.66,1.40,15.07,20.61,72.80,2.25,25.00,8.00,17.00,144.47,17.07,35.68,0.60,19.51,19.51,19.51,1.20,115.90,7.50,17.56,3.00,9.00,0.00,4.00,2.40,14.81,15.98,18.90,0.00,0.00,0.77,1.00,92.40,90.60,11.99,5.93,110.56,88.60,121.20,0.20,2.00,79.57,240.95,11.00,194.00,0.00,0.34,49.36
25.00,12.58,13.45,13.13,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,17.40,18.06,12.00,0.00,5.60,17.72,75.21,3.10,4.00,8.00,4.00,16.78,9.50,10.00,13.66,1.40,14.89,20.68,73.50,2.25,25.20,8.00,17.00,144.27,17.07,33.49,0.60,19.51,19.51,19.51,1.20,118.60,7.50,17.56,3.00,9.00,0.00,4.00,2.40,14.42,15.76,18.90,0.00,0.00,0.75,1.00,94.30,92.10,15.01,8.63,108.98,88.30,124.40,0.10,2.00,79.44,237.10,11.00,185.00,0.00,0.33,46.02
26.00,11.34,12.72,11.59,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,16.00,17.59,12.00,0.00,5.60,18.28,74.39,0.60,4.00,8.00,4.00,16.78,9.50,10.00,13.66,1.40,14.58,21.08,73.80,2.25,25.60,8.00,17.00,142.15,17.07,30.35,0.60,19.51,19.51,19.51,1.20,120.70,7.50,17.56,3.00,9.00,0.00,4.00,2.40,13.87,15.40,18.90,0.00,0.00,0.70,1.00,95.80,93.80,15.01,8.63,106.39,88.00,126.40,0.10,2.00,79.12,231.11,11.00,176.00,0.00,0.32,42.68
27.00,10.19,12.61,9.85,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,12.74,16.92,12.00,0.00,5.60,18.60,73.54,0.00,4.00,8.00,4.00,16.78,9.50,10.00,13.66,1.40,14.02,21.28,73.90,2.25,25.60,8.00,17.00,137.28,17.07,24.59,0.60,19.51,19.51,19.51,1.20,122.70,7.50,17.56,3.00,9.00,0.00,4.00,2.40,13.02,14.80,18.90,0.00,0.00,0.59,1.00,97.10,95.60,15.02,8.63,102.42,87.60,128.10,0.10,2.00,78.51,221.93,11.00,143.00,0.00,0.29,42.19
28.00,8.33,12.60,5.78,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,7.73,15.67,12.00,0.00,5.60,18.17,72.64,0.00,4.00,8.00,4.00,16.78,9.50,10.00,13.66,1.40,13.14,20.89,73.60,2.25,25.80,8.00,17.00,129.15,17.07,20.34,0.60,19.51,19.51,19.51,1.20,124.50,7.50,17.56,3.00,9.00,0.00,4.00,2.40,11.26,13.47,18.90,0.00,0.00,0.43,1.00,93.10,93.80,15.02,8.63,95.51,86.20,128.10,0.10,2.00,76.99,207.53,11.00,109.00,0.00,0.25,41.71
29.00,4.96,12.70,0.71,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,2.95,13.49,12.00,0.00,5.60,17.96,71.91,0.00,4.00,8.00,4.00,16.78,9.50,10.00,13.66,1.40,11.67,20.49,73.20,2.25,26.00,8.00,17.00,108.04,17.07,14.90,0.60,19.51,19.51,19.51,1.20,125.90,7.50,17.56,3.00,9.00,0.00,4.00,2.40,9.98,12.52,18.90,0.00,0.00,0.37,1.00,87.20,90.80,15.03,8.63,83.72,84.30,127.60,0.10,2.00,71.68,181.09,11.00,55.00,0.00,0.20,35.18
30.00,2.04,12.56,0.01,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.57,10.41,12.00,0.00,5.60,18.42,71.71,0.00,4.00,8.00,4.00,16.78,9.50,10.00,13.66,1.40,8.79,20.04,71.70,2.25,26.00,8.00,17.00,69.03,17.07,8.58,0.60,19.51,19.51,19.51,1.20,125.90,7.50,17.56,3.00,9.00,0.00,4.00,2.40,10.15,12.74,18.90,0.00,0.00,0.25,1.00,82.30,88.00,15.03,8.63,61.90,82.20,126.70,0.00,2.00,52.71,143.22,11.00,2.00,0.00,0.14,28.66
31.00,0.66,12.50,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,5.73,12.00,0.00,5.60,18.70,70.59,0.00,4.00,8.00,4.00,16.78,9.50,10.00,13.66,1.40,4.22,19.69,69.80,2.25,26.20,8.00,17.00,34.87,17.07,3.09,0.60,19.51,19.51,19.51,1.20,125.80,7.50,17.56,3.00,9.00,0.00,4.00,2.40,9.93,12.53,18.90,0.00,0.00,0.09,1.00,77.80,85.30,13.62,7.23,32.21,80.10,125.70,0.00,2.00,21.77,85.06,11.00,1.00,0.00,0.09,19.74
32.00,0.10,12.63,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,2.21,12.00,0.00,5.60,18.46,66.70,0.00,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.91,19.63,67.80,2.25,26.20,8.00,17.00,10.75,17.07,0.56,0.60,19.51,19.51,19.51,1.20,125.20,7.50,17.56,3.00,9.00,0.00,4.00,2.40,8.54,11.07,18.90,0.00,0.00,0.04,1.00,74.10,83.40,13.62,7.23,9.66,80.30,120.30,0.00,2.00,6.97,21.13,11.00,0.00,0.00,0.04,10.83
33.00,0.00,12.64,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.54,12.00,0.00,5.60,17.91,63.03,6.90,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.09,19.66,65.80,2.25,26.30,8.00,17.00,1.56,17.07,0.04,0.60,19.51,19.51,19.51,1.20,123.60,7.50,17.56,3.00,9.00,0.00,4.00,2.40,7.40,9.90,18.90,0.00,0.00,0.00,1.00,70.80,81.70,13.62,7.23,1.29,81.30,113.50,0.00,2.00,1.02,0.00,11.00,0.00,0.00,0.00,5.78
34.00,0.00,12.51,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,16.41,60.01,8.10,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,20.00,62.60,2.25,26.50,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,119.30,7.50,17.56,3.00,9.00,0.00,4.00,2.40,6.99,9.65,18.90,0.00,0.00,0.00,1.00,71.90,82.40,13.62,7.23,0.00,81.10,101.70,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.37
35.00,0.00,12.46,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,15.08,56.54,8.10,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,19.83,59.10,2.25,26.60,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,112.00,7.50,17.56,3.00,9.00,0.00,4.00,2.40,6.69,9.58,18.90,0.00,0.00,0.00,1.00,74.40,83.80,11.99,5.93,0.00,80.50,88.30,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
36.00,0.00,12.13,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,14.26,51.75,8.10,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,18.16,56.80,2.25,26.70,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,95.80,7.50,17.56,3.00,9.00,0.00,4.00,2.40,6.74,10.08,18.90,0.00,0.00,0.00,1.00,75.00,84.30,11.99,5.93,0.00,82.80,75.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
37.00,0.00,11.28,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,13.59,46.52,8.10,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,16.82,55.00,2.25,26.80,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,80.80,7.50,17.56,3.00,9.00,0.00,4.00,2.40,6.87,10.56,18.90,0.00,0.00,0.00,1.00,74.90,84.40,10.36,4.79,0.00,86.10,61.80,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
38.00,0.00,11.24,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,13.36,39.95,8.10,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,16.45,53.30,2.25,26.80,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,69.40,7.50,17.56,3.00,9.00,0.00,4.00,2.40,7.25,10.98,18.90,0.00,0.00,0.00,1.00,73.20,83.60,10.36,4.79,0.00,85.50,49.10,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
39.00,0.00,11.31,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,12.96,33.70,8.00,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,16.02,51.80,2.25,26.70,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,58.30,7.50,17.56,3.00,9.00,0.00,4.00,2.40,7.34,11.14,18.90,0.00,0.00,0.00,1.00,70.90,82.50,9.91,4.79,0.00,83.60,36.70,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
40.00,0.00,11.28,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,12.08,28.39,5.90,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,15.43,52.60,2.25,26.70,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,47.40,7.50,17.56,3.00,9.00,0.00,4.00,2.40,6.57,10.52,18.90,0.00,0.00,0.00,1.00,66.20,78.70,9.91,4.79,0.00,79.20,33.60,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
41.00,0.00,11.68,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,11.39,23.95,5.40,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,15.03,54.20,2.25,26.70,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,38.60,7.50,17.56,3.00,9.00,0.00,4.00,2.40,5.96,9.96,18.90,0.00,0.00,0.00,1.00,60.70,74.10,4.01,1.60,0.00,74.00,33.60,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
42.00,0.00,13.38,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,11.28,22.17,0.90,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,15.20,54.40,2.25,26.70,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,35.70,7.50,17.56,3.00,9.00,0.00,4.00,2.40,5.81,9.61,18.90,0.00,0.00,0.00,1.00,55.00,68.90,4.01,1.60,0.00,70.50,35.80,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
