"ETAPA \ EMBALSE","Emb0","SHEQUE","HUINCO RES","PRESA MALPASO","AGUADA BLANCA","CAMPANARIO","CINCEL","CIRATO","ARICOTA RES","PRESA GALLITO CIEGO","PRESA COMPEN GALLITO","SAN GABAN","TULUMAYO","SAN DIEGO","HUALLAMAYO","TABLACHACA","CHAGLLA EM","PICUNCHE","SHAPIRINGO","CERRO DEL AGUILA EM","PALLCA","EMB CHECRAS","RESER CAPILLUCAS","PULMON MATUCANA","TOMA HUAMPANI","RESERV RESTIT","TOMA SURCO"
26.000,0.000,12.983,10.500,60.623,4.504,10.238,8.000,5.000,0.000,0.000,15.493,19.471,88.341,104.053,19.550,101.047,68.895,33.572,15.287,237.818,7.954,33.637,39.742,15.514,24.483,41.818,12.500
27.000,0.000,12.983,10.500,60.623,4.222,10.238,8.000,5.000,0.000,0.000,15.493,19.471,88.341,104.063,19.550,101.047,71.539,33.605,15.287,237.818,7.334,33.637,39.742,15.514,24.483,41.843,12.500
28.000,0.000,19.917,10.500,60.623,3.888,10.238,8.000,5.265,0.000,0.000,15.493,19.471,88.341,104.078,28.959,101.047,63.164,33.637,15.287,237.818,15.985,33.637,39.742,15.514,24.483,41.870,12.500
29.000,0.000,12.024,10.500,60.623,3.478,10.238,8.000,5.000,0.000,0.000,15.493,19.471,88.341,104.099,28.959,101.047,58.494,33.668,15.287,237.818,14.190,33.637,39.742,15.514,24.483,41.898,12.500
30.000,0.000,17.353,10.500,60.623,2.896,10.238,8.000,5.000,0.000,0.000,15.493,19.471,88.341,104.128,28.959,101.047,61.884,33.702,15.287,237.818,14.190,33.637,39.742,15.514,24.483,41.928,12.500
31.000,0.000,19.917,10.500,60.623,20.120,11.726,15.707,5.000,0.000,0.000,15.493,19.471,88.341,104.168,28.959,101.047,62.620,33.741,15.287,237.818,14.190,33.637,39.742,15.514,29.428,41.960,12.500
32.000,0.000,19.917,10.500,60.623,24.194,12.458,16.212,5.000,0.000,0.000,15.493,19.471,88.341,104.221,28.959,101.047,61.296,33.789,15.287,237.818,14.190,33.637,39.742,15.514,31.491,41.994,12.500
33.000,0.000,13.300,10.500,60.623,15.337,13.118,15.576,5.000,0.000,0.000,8.933,19.471,88.341,104.292,28.959,101.047,145.319,33.847,5.787,237.818,3.734,33.637,39.742,15.514,26.522,42.030,12.500
34.000,0.000,13.667,10.500,60.623,18.127,13.833,15.825,5.000,0.000,0.000,8.933,19.471,88.341,104.388,28.959,101.047,145.319,33.923,4.895,237.818,3.821,33.637,39.742,15.514,26.793,42.068,12.500
35.000,0.000,10.500,10.500,60.623,20.897,14.626,16.232,5.000,0.000,0.000,8.933,19.471,88.341,104.515,28.959,101.047,145.319,34.020,3.080,237.818,2.842,33.637,39.742,15.514,24.483,42.109,12.500
36.000,0.000,10.500,10.500,60.623,11.155,15.512,16.429,5.000,0.000,0.000,8.933,19.471,88.341,104.685,28.959,101.047,145.319,34.148,2.166,237.818,2.689,33.637,39.742,15.514,24.483,42.153,12.500
37.000,0.000,11.333,10.500,60.623,25.656,16.568,18.284,5.000,0.000,0.000,8.933,19.471,88.341,104.914,28.959,101.047,145.319,34.317,5.684,237.818,3.403,33.637,39.742,15.514,25.084,42.200,12.500
38.000,0.000,14.015,10.500,60.623,25.656,17.640,19.221,5.000,0.000,0.000,8.933,19.471,88.341,105.221,28.959,101.047,145.319,34.543,10.309,237.818,6.463,33.637,39.867,15.514,27.050,42.251,12.500
39.000,0.000,10.500,10.500,60.623,25.656,18.639,19.873,5.000,0.000,0.000,8.933,19.471,88.341,105.637,28.959,101.047,145.319,34.845,11.568,237.818,8.033,33.637,39.867,15.514,24.483,42.304,12.500
40.000,0.000,14.434,10.500,60.623,25.656,19.512,20.412,5.000,0.000,0.000,8.933,19.471,88.341,106.201,28.959,101.047,145.319,35.253,11.063,237.818,7.150,33.637,39.867,15.514,27.361,42.362,12.500
41.000,0.000,14.600,10.500,60.623,25.656,20.241,20.876,5.000,0.000,0.000,8.933,19.471,88.341,106.976,28.959,101.047,145.319,35.811,10.928,237.818,7.313,33.637,39.867,15.514,27.484,42.423,12.500
42.000,0.000,14.103,10.500,60.623,25.656,20.832,21.259,5.000,0.000,0.000,8.933,19.471,88.341,108.050,28.959,101.047,145.319,36.584,11.027,237.818,6.771,33.637,39.867,15.514,27.115,42.489,12.500
43.000,0.000,14.450,10.500,60.623,25.656,21.307,21.533,5.000,0.000,0.000,8.933,19.471,88.341,109.566,28.959,101.047,145.319,37.676,11.791,237.818,6.551,33.637,39.867,15.514,27.373,42.560,12.500
44.000,0.000,10.500,10.500,60.623,25.656,21.719,21.642,5.000,0.000,0.000,8.933,19.471,88.341,111.759,28.959,101.047,145.319,39.266,8.902,237.818,5.920,33.637,39.867,15.514,24.483,42.636,12.500
45.000,0.000,12.983,10.500,60.623,16.765,22.193,21.474,4.200,0.000,0.000,8.933,19.471,88.341,115.049,28.959,101.047,145.319,41.688,8.100,237.818,2.689,33.637,39.867,15.514,26.289,42.717,12.500
46.000,0.000,6.641,10.500,60.623,16.668,23.065,21.522,4.200,0.000,0.000,8.933,19.471,88.341,120.275,28.959,101.047,145.319,45.665,8.100,237.818,2.689,33.637,39.742,15.514,24.483,42.803,12.500
47.000,0.000,12.098,10.500,60.623,9.418,24.976,21.539,4.200,0.000,0.000,8.933,19.471,88.341,129.430,28.959,101.047,145.319,53.182,8.095,237.818,2.689,33.637,39.742,15.514,24.483,42.896,12.500
48.000,0.000,12.761,10.500,60.623,7.800,30.730,22.025,4.200,0.000,0.000,8.933,19.471,88.341,118.892,28.959,101.047,145.015,73.118,4.939,237.818,2.689,33.637,39.742,15.514,24.483,42.996,12.500
