"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CTCASA GRANDE"
11.00,0.21,11.70,0.48,17.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,0.00,3.42,13.66,0.00,0.00,20.63,72.22,5.80,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,1.15,14.61,50.34,1.95,28.12,10.00,13.17,15.91,17.95,4.10,0.60,19.51,19.51,19.51,1.20,123.10,9.90,10.00,3.00,10.80,8.18,6.30,1.20,4.71,7.05,18.00,0.00,0.00,0.09,1.23,51.60,63.10,2.29,3.92,13.55,58.44,120.40,0.00,2.00,8.57,73.63,11.00,1.00,23.00
12.00,0.04,13.05,0.06,17.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,0.00,1.04,13.66,0.00,0.00,19.58,70.67,7.30,0.00,15.61,2.50,17.76,13.85,11.71,17.56,1.40,0.12,13.73,46.05,1.95,28.12,10.00,13.17,3.55,17.95,0.83,0.60,19.51,19.51,19.51,1.20,121.60,9.90,10.00,3.00,10.80,8.18,6.30,1.20,3.41,5.74,18.00,0.00,0.00,0.04,1.23,51.90,64.50,2.31,3.48,2.57,57.58,116.40,0.00,2.00,2.18,10.25,11.00,0.00,23.00
13.00,0.00,13.35,0.00,17.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,0.00,0.00,13.66,0.00,0.00,18.82,67.08,8.00,0.00,15.61,2.50,17.76,13.85,11.71,17.56,1.40,0.00,13.43,43.45,1.95,28.12,10.00,13.17,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,117.30,9.90,10.00,3.00,10.80,8.18,6.30,1.20,2.50,4.62,18.00,0.00,0.00,0.00,1.23,50.70,65.80,2.16,3.10,0.00,58.73,108.30,0.00,2.00,0.00,0.00,11.00,0.00,23.00
14.00,0.00,12.31,0.00,17.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,0.00,0.00,13.66,0.00,0.00,18.16,62.81,8.10,0.00,15.61,2.50,17.76,13.85,11.71,17.56,1.40,0.00,13.34,41.42,1.95,28.12,10.00,13.17,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,112.00,9.90,10.00,3.00,10.80,8.18,6.30,1.20,1.71,3.57,18.00,0.00,0.00,0.00,1.23,49.00,66.90,1.94,2.75,0.00,60.56,98.80,0.00,2.00,0.00,0.00,11.00,0.00,23.00
15.00,0.00,12.21,0.00,17.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,0.00,0.00,13.66,0.00,0.00,18.01,58.14,8.10,0.00,15.61,2.50,17.76,13.85,11.71,17.56,1.40,0.00,13.44,40.67,1.95,28.12,10.00,13.17,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,97.40,9.90,10.00,3.00,10.80,8.18,6.30,1.20,1.47,3.12,18.00,0.00,0.00,0.00,1.23,48.90,69.20,1.82,2.62,0.00,59.89,83.60,0.00,2.00,0.00,0.00,11.00,0.00,23.00
16.00,0.00,12.02,0.00,17.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,0.00,0.00,13.66,0.00,0.00,18.04,53.33,8.10,0.00,15.61,2.50,17.76,13.85,11.71,17.56,1.40,0.00,13.61,40.36,1.95,28.12,10.00,13.17,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,79.60,9.90,10.00,3.00,10.80,8.18,6.30,1.20,1.43,2.87,18.00,0.00,0.00,0.00,1.23,49.30,71.90,1.72,2.57,0.00,58.40,66.50,0.00,2.00,0.00,0.00,11.00,0.00,23.00
17.00,0.00,13.70,0.00,17.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,0.00,0.00,13.66,0.00,0.00,17.20,48.98,8.10,0.00,15.61,2.50,17.76,13.85,11.71,17.56,1.40,0.00,13.78,40.12,1.95,28.12,10.00,13.17,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,66.50,9.90,10.00,3.00,10.80,8.18,6.30,1.20,1.34,2.67,18.00,0.00,0.00,0.00,1.23,50.10,73.10,1.70,2.51,0.00,56.04,54.20,0.00,2.00,0.00,0.00,11.00,0.00,23.00
18.00,0.00,12.50,0.00,17.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,0.00,0.00,13.66,0.00,0.00,16.08,44.79,8.10,0.00,15.61,2.50,17.76,13.85,11.71,17.56,1.40,0.00,13.94,39.90,1.95,28.12,10.00,13.17,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,55.00,9.90,10.00,3.00,10.80,8.18,6.30,1.20,1.24,2.47,18.00,0.00,0.00,0.00,1.23,51.10,73.70,1.70,2.44,0.00,53.37,43.60,0.00,2.00,0.00,0.00,11.00,0.00,23.00
19.00,0.00,12.86,0.00,17.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,0.00,0.00,13.66,0.00,0.00,16.04,40.93,8.10,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,0.00,14.22,40.65,1.95,28.12,10.00,13.17,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,49.90,9.90,10.00,3.00,10.80,8.18,6.30,1.20,1.46,2.46,18.00,0.00,0.00,0.00,1.23,51.10,73.60,1.68,2.37,0.00,53.47,37.70,0.00,2.00,0.00,0.00,11.00,0.00,23.00
20.00,0.00,12.95,0.00,17.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,0.00,0.00,13.66,0.00,0.00,16.36,37.18,8.10,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,0.00,14.53,41.73,1.95,28.12,10.00,13.17,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,46.90,9.90,10.00,3.00,10.80,8.18,6.30,1.20,1.79,2.52,18.00,0.00,0.00,0.00,1.23,50.90,73.20,1.64,2.29,0.00,54.48,33.20,0.00,2.00,0.00,0.00,11.00,0.00,23.00
21.00,0.00,12.95,0.00,17.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,0.00,0.00,13.66,0.00,0.00,16.97,34.08,8.10,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,0.00,14.90,41.81,1.95,28.12,10.00,13.17,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,47.70,9.90,10.00,3.00,10.80,8.18,6.30,1.20,1.90,2.62,18.00,0.00,0.00,0.00,1.23,48.40,71.10,1.50,2.08,0.00,56.91,33.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00
22.00,0.00,13.63,0.00,17.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,0.00,0.00,13.66,0.00,0.00,17.67,31.21,8.10,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,0.00,15.28,41.55,1.95,28.12,10.00,13.17,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,49.80,9.90,10.00,3.00,10.80,8.18,6.30,1.20,1.95,2.75,18.00,0.00,0.00,0.00,1.23,45.20,68.40,1.33,1.82,0.00,59.80,34.20,0.00,2.00,0.00,0.00,11.00,0.00,23.00
23.00,0.00,13.80,0.00,17.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,0.00,0.00,13.66,0.00,0.00,19.20,29.87,5.80,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,0.00,15.24,40.51,1.95,28.12,10.00,13.17,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,49.90,9.90,10.00,3.00,10.80,8.18,6.30,1.20,2.35,3.56,18.00,0.00,0.00,0.00,1.23,47.00,69.50,1.38,2.11,0.00,60.18,35.60,0.00,2.00,0.00,0.00,11.00,0.00,23.00
24.00,0.00,14.11,0.00,17.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,0.00,0.00,13.66,0.00,0.00,21.00,29.06,5.80,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,0.00,15.06,39.20,1.95,28.12,10.00,13.17,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,49.20,9.90,10.00,3.00,10.80,8.18,6.30,1.20,2.87,4.59,18.00,0.00,0.00,0.00,1.23,50.30,71.80,1.51,2.58,0.00,59.73,37.20,0.00,2.00,0.00,0.00,11.00,0.00,23.00
