"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CS INTIPAMPA EXP","CTCASAGRANDE"
30.00,10.40,14.33,10.87,14.00,2.90,7.90,5.80,7.30,1.50,0.00,2.60,20.39,17.42,17.73,11.71,0.00,4.20,19.95,62.07,5.30,2.50,4.80,3.60,18.15,14.44,17.56,19.51,1.40,14.88,12.44,44.13,2.20,25.80,5.50,18.05,141.69,17.95,32.85,0.60,19.51,19.51,19.51,1.20,99.00,9.00,19.51,6.00,10.80,8.07,6.00,2.40,3.37,2.62,18.90,0.00,0.00,0.70,1.00,61.83,60.07,2.88,4.87,105.50,76.64,91.00,0.10,2.00,79.70,233.65,11.00,176.00,22.25,23.00
31.00,8.98,14.42,9.51,14.00,2.90,7.90,5.80,7.30,1.50,0.00,2.60,20.39,16.18,17.09,11.71,0.00,4.20,19.87,60.84,5.30,2.50,4.80,3.60,18.15,14.44,17.56,19.51,1.40,14.31,13.01,44.93,2.20,25.60,5.50,18.05,137.47,17.95,32.09,0.60,19.51,19.51,19.51,1.20,106.00,9.00,19.51,6.00,10.80,8.07,6.00,2.40,3.85,3.08,18.90,0.00,0.00,0.59,1.00,59.87,59.21,2.72,4.69,100.74,75.93,97.00,0.10,2.00,78.04,224.23,11.00,143.00,17.80,23.00
32.00,6.29,14.46,6.56,14.00,2.90,7.90,5.80,7.30,1.50,0.00,2.60,20.39,14.17,16.08,11.71,0.00,4.20,19.47,59.95,5.30,2.50,4.80,3.60,18.15,14.44,17.56,19.51,1.40,13.32,13.66,45.35,2.20,25.70,5.50,18.05,123.16,17.95,25.07,0.60,19.51,19.51,19.51,1.20,110.00,9.00,19.51,6.00,10.80,8.07,6.00,2.40,4.36,3.55,18.90,0.00,0.00,0.43,1.00,57.68,58.12,2.62,4.52,92.87,75.23,101.00,0.10,2.00,70.97,208.19,11.00,109.00,13.35,23.00
33.00,3.31,14.88,3.44,14.00,2.90,7.90,5.80,7.30,1.50,0.00,2.60,20.39,6.81,13.90,11.71,0.00,4.20,18.37,58.52,5.30,2.50,4.80,3.60,18.15,14.44,17.56,19.51,1.40,11.02,14.10,45.39,2.20,25.90,5.50,18.05,86.23,17.95,18.05,0.60,19.51,19.51,19.51,1.20,114.00,9.00,19.51,6.00,10.80,8.07,6.00,2.40,4.59,3.86,18.90,0.00,0.00,0.37,1.00,55.23,58.52,2.51,4.20,71.96,75.16,104.00,0.10,2.00,55.93,173.02,11.00,55.00,8.90,23.00
34.00,1.26,15.09,0.91,14.00,2.90,7.90,5.80,7.30,1.50,0.00,2.60,20.39,0.56,9.61,11.71,0.00,4.20,17.02,56.90,5.30,2.50,4.80,3.60,18.15,14.44,17.56,19.51,1.40,7.00,14.47,45.33,2.20,25.90,5.50,18.05,47.66,17.95,14.20,0.60,19.51,19.51,19.51,1.20,118.00,9.00,19.51,6.00,10.80,8.07,6.00,2.40,4.73,4.12,18.90,0.00,0.00,0.25,1.00,52.68,59.41,2.39,3.83,41.52,75.10,107.00,0.00,2.00,28.87,124.65,11.00,2.00,4.45,23.00
35.00,0.24,16.01,0.00,14.00,2.90,7.90,5.80,7.30,1.70,0.00,2.60,20.39,0.00,4.52,11.71,0.00,4.20,15.93,56.80,5.30,2.50,4.80,3.60,18.15,14.44,17.56,19.51,1.40,2.41,14.62,45.15,2.20,26.10,5.50,18.05,18.19,17.95,10.35,0.60,19.51,19.51,19.51,1.20,120.00,9.00,19.51,6.00,10.80,8.07,6.00,2.40,4.34,3.65,18.90,0.00,0.00,0.09,1.00,50.58,59.44,2.10,3.31,16.64,74.66,107.00,0.00,2.00,10.63,71.06,11.00,1.00,2.23,23.00
36.00,0.03,16.97,0.00,14.00,2.90,7.90,5.80,7.30,1.70,0.00,2.60,20.39,0.00,1.56,11.71,0.00,4.20,14.94,57.21,5.40,2.50,15.41,3.60,18.15,14.44,17.56,19.51,1.40,0.48,14.70,44.10,2.20,26.30,5.50,18.05,4.85,17.95,5.18,0.60,19.51,19.51,19.51,1.20,118.00,9.00,19.51,6.00,10.80,8.07,6.00,2.40,3.78,2.93,18.90,0.00,0.00,0.04,1.00,48.63,59.17,1.74,2.75,4.19,74.21,104.00,0.00,2.00,2.87,19.22,11.00,0.00,0.00,23.00
37.00,0.00,17.72,0.00,14.00,2.90,7.90,5.80,7.30,1.70,0.00,2.60,20.39,0.00,0.00,11.71,0.00,4.20,13.82,56.25,7.30,2.50,15.41,3.60,18.15,14.44,17.56,19.51,1.40,0.00,14.14,42.17,2.20,26.40,5.50,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,113.00,9.00,19.51,6.00,10.80,8.07,6.00,2.40,3.50,2.70,9.40,0.00,0.00,0.00,1.00,46.18,60.91,1.49,2.32,0.00,72.06,96.00,0.00,2.00,0.00,0.13,11.00,0.00,0.00,23.00
38.00,0.00,18.05,0.00,14.00,2.90,7.90,5.80,7.30,1.70,0.00,2.60,20.39,0.00,0.00,11.71,0.00,4.20,12.65,54.84,7.90,2.50,15.41,3.60,18.15,14.44,17.56,19.51,1.40,0.00,13.35,39.76,2.20,26.60,5.50,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,105.00,9.00,19.51,6.00,10.80,8.07,6.00,2.40,3.33,2.63,9.40,0.00,0.00,0.00,1.00,43.56,63.33,1.27,1.94,0.00,69.91,84.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
39.00,0.00,17.90,0.00,14.00,2.90,7.90,5.80,7.30,1.70,0.00,2.60,20.39,0.00,0.00,11.71,0.00,4.20,11.51,52.10,8.00,2.50,15.41,3.60,18.15,14.44,17.56,19.51,1.40,0.00,12.39,36.87,2.20,26.70,5.50,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,93.00,9.00,19.51,6.00,10.80,8.07,6.00,2.40,2.62,1.88,9.40,0.00,0.00,0.00,1.00,42.11,63.45,1.21,1.79,0.00,67.29,71.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
40.00,0.00,17.96,0.00,14.00,2.90,7.90,5.80,7.30,1.70,0.00,2.60,20.39,0.00,0.00,11.71,0.00,4.20,10.38,48.92,8.00,2.50,15.41,3.60,18.15,14.44,17.56,19.51,1.40,0.00,11.37,34.06,2.20,26.70,5.50,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,78.00,9.00,19.51,6.00,10.80,8.07,6.00,2.40,1.74,0.91,9.40,0.00,0.00,0.00,1.00,41.05,62.82,1.20,1.72,0.00,64.66,57.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
41.00,0.00,17.68,0.00,14.00,2.90,7.90,5.80,7.30,1.70,0.00,2.60,20.39,0.00,0.00,11.71,0.00,4.20,9.70,45.37,8.00,2.50,15.41,3.60,18.15,14.44,17.56,19.51,1.40,0.00,10.33,31.33,2.20,26.70,5.50,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,63.00,9.00,19.51,6.00,10.80,8.07,6.00,2.40,1.28,0.50,9.40,0.00,0.00,0.00,1.00,37.10,60.26,1.11,1.49,0.00,62.35,44.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
42.00,0.00,17.81,0.00,14.00,2.90,7.90,5.80,7.30,1.70,0.00,2.60,20.39,0.00,0.00,11.71,0.00,4.20,9.19,41.70,8.00,2.50,15.41,3.60,18.15,14.44,17.56,19.51,1.40,0.00,9.30,28.71,2.20,26.70,5.50,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,48.00,9.00,19.51,6.00,10.80,8.07,6.00,2.40,0.96,0.28,9.40,0.00,0.00,0.00,1.00,32.19,57.07,0.98,1.21,0.00,60.05,33.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
