"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CS SUNNY","CT AGROLMOS"
17.00,9.65,17.47,11.06,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,8.66,13.54,17.48,0.00,3.40,15.07,29.78,2.60,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,12.43,0.00,0.00,3.46,27.00,19.42,17.96,100.07,17.96,33.14,0.60,17.48,17.48,17.48,0.00,40.00,12.82,19.42,7.00,10.80,6.17,17.48,2.40,5.64,9.06,9.50,0.00,0.00,0.51,1.00,39.64,0.00,2.08,0.00,81.22,87.28,41.00,0.20,2.00,79.41,250.40,203.00,11.00
18.00,11.51,17.67,12.67,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,9.81,14.41,17.48,0.00,3.40,13.34,33.50,2.60,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,13.19,0.00,0.00,3.46,27.00,19.42,17.96,104.83,17.96,33.43,0.60,17.48,17.48,17.48,0.00,44.00,12.82,19.42,7.00,10.00,6.17,17.48,2.40,6.38,9.64,9.50,0.00,0.00,0.70,1.00,46.94,0.00,2.73,0.00,84.39,93.08,45.00,0.20,2.00,80.00,250.40,207.00,11.00
19.00,13.12,17.53,14.19,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,10.88,15.14,17.48,0.00,3.40,12.34,40.58,4.30,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,13.64,0.00,0.00,3.46,27.00,19.42,17.96,109.50,17.96,33.62,0.60,17.48,17.48,17.48,0.00,48.00,12.82,19.42,7.00,10.80,6.17,17.48,2.40,6.43,9.73,9.50,0.00,0.00,0.87,1.00,53.76,0.00,3.29,0.00,86.80,97.73,50.00,0.30,2.00,80.00,250.40,209.00,11.00
20.00,14.39,17.47,15.40,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,12.37,15.72,17.48,0.00,3.40,11.58,48.78,4.30,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,13.92,0.00,0.00,3.46,27.00,19.42,17.96,116.52,17.96,34.00,0.60,17.48,17.48,17.48,0.00,53.00,12.82,19.42,7.00,10.80,6.17,17.48,2.40,6.26,9.66,9.50,0.00,0.00,0.97,1.00,60.44,0.00,3.82,0.00,90.23,102.38,55.00,0.30,2.00,80.00,250.40,210.00,11.00
21.00,15.42,17.61,16.49,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,13.48,16.20,17.48,0.00,3.40,11.73,57.17,4.30,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,14.12,0.00,0.00,3.46,27.00,19.42,17.96,121.89,17.96,34.15,0.60,17.48,17.48,17.48,0.00,59.00,12.82,19.42,7.00,10.80,6.17,17.48,2.40,5.90,9.14,9.50,0.00,0.00,1.06,1.00,63.60,0.00,4.18,0.00,92.35,104.67,60.00,0.30,2.00,80.00,250.40,209.00,11.00
22.00,15.88,17.39,17.26,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,13.75,16.65,17.48,0.00,3.40,12.20,65.63,4.90,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,14.10,0.00,0.00,3.46,27.00,19.42,17.96,120.37,17.96,33.38,0.60,17.48,17.48,17.48,0.00,66.00,12.82,19.42,7.00,10.80,6.17,17.48,2.40,5.47,8.46,9.50,0.00,0.00,1.08,1.00,65.58,0.00,4.49,0.00,90.42,106.97,65.00,0.40,2.00,80.00,250.40,208.00,11.00
23.00,15.89,17.57,17.47,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,12.43,16.80,17.48,0.00,3.40,13.58,70.55,6.80,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,13.87,0.00,0.00,3.46,27.00,19.42,17.96,108.79,17.96,31.97,0.60,17.48,17.48,17.48,0.00,73.00,12.82,19.42,7.00,10.80,6.17,17.48,2.40,5.32,8.00,9.50,0.00,0.00,1.07,1.00,67.74,0.00,4.72,0.00,85.52,107.94,71.00,0.40,2.00,80.00,250.40,208.00,11.00
24.00,15.96,17.46,17.39,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,11.77,16.85,17.48,0.00,3.40,15.27,74.29,6.80,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,13.72,0.00,0.00,3.46,27.00,19.42,17.96,115.73,17.96,31.51,0.60,17.48,17.48,17.48,0.00,80.00,12.82,19.42,7.00,10.80,6.17,17.48,2.40,5.26,7.62,9.50,0.00,0.00,1.09,1.00,69.95,0.00,4.92,0.00,84.73,108.92,80.00,0.40,2.00,80.00,250.40,208.00,11.00
25.00,15.77,17.35,16.98,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,11.61,16.83,17.48,0.00,3.40,16.95,75.02,6.80,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,13.59,0.00,0.00,3.46,27.00,19.42,17.96,119.14,17.96,31.36,0.60,17.48,17.48,17.48,0.00,89.00,12.82,19.42,7.00,10.80,6.17,17.48,2.40,4.49,6.35,9.50,0.00,0.00,1.08,1.00,71.65,80.36,5.10,8.52,85.86,109.64,88.00,0.40,2.00,80.00,250.40,206.00,11.00
26.00,15.03,17.21,16.13,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,11.53,16.79,17.48,0.00,3.40,18.61,74.75,7.20,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,13.54,0.00,0.00,3.46,27.00,19.42,17.96,121.40,17.96,31.86,0.60,17.48,17.48,17.48,0.00,98.00,12.82,19.42,7.00,10.80,6.17,17.48,2.40,3.47,4.77,9.50,0.00,0.00,1.08,1.00,73.17,81.84,5.28,9.11,88.37,110.36,97.00,0.30,2.00,80.00,250.40,204.00,11.00
27.00,13.88,17.19,14.97,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,11.45,16.69,17.48,0.00,3.40,19.62,74.78,7.10,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,13.48,0.00,0.00,3.46,27.00,19.42,17.96,123.97,17.96,32.09,0.60,17.48,17.48,17.48,0.00,106.00,12.82,19.42,7.00,10.80,6.17,17.48,2.40,3.93,4.76,9.50,0.00,0.00,1.08,1.00,73.19,82.57,5.37,9.28,89.97,110.41,107.00,0.20,2.00,80.00,250.40,199.00,11.00
28.00,12.58,19.13,13.59,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,11.20,16.43,17.48,0.00,3.40,20.41,74.91,7.10,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,12.97,0.00,0.00,3.46,27.00,19.42,17.96,124.22,17.96,30.80,0.60,17.48,17.48,17.48,0.00,115.00,12.82,19.42,7.00,10.80,6.17,17.48,2.40,4.88,5.26,9.50,0.00,0.00,0.91,1.00,72.72,83.04,5.44,9.31,88.95,110.47,117.00,0.20,2.00,80.00,250.40,194.00,11.00
29.00,11.16,18.84,11.76,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,10.71,16.08,17.48,0.00,3.40,21.05,74.71,7.20,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,12.52,0.00,0.00,3.46,27.00,19.42,17.96,122.15,17.96,28.80,0.60,17.48,17.48,17.48,0.00,121.00,12.82,19.42,7.00,10.80,6.17,17.48,2.40,4.69,4.61,9.50,0.00,0.00,0.88,1.00,72.12,67.56,5.29,5.02,88.04,109.06,125.00,0.10,2.00,80.00,250.40,185.00,11.00
30.00,9.08,18.50,9.61,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,10.62,15.70,17.48,0.00,3.40,21.64,74.39,7.20,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,12.47,0.00,0.00,3.46,27.00,19.42,17.96,113.19,17.96,27.07,0.60,17.48,17.48,17.48,0.00,124.00,12.82,19.42,7.00,10.80,6.17,17.48,2.40,4.11,3.57,9.50,0.00,0.00,0.83,1.00,71.49,68.62,5.06,4.83,84.19,107.66,131.00,0.10,2.00,79.34,250.40,176.00,11.00
31.00,6.41,18.21,7.22,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,11.28,14.94,17.48,0.00,3.40,21.90,74.02,8.00,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,12.09,0.00,0.00,3.46,27.00,19.42,17.96,102.20,17.96,24.11,0.60,17.48,17.48,17.48,0.00,127.00,12.82,19.42,7.00,10.80,6.17,17.48,2.40,4.68,4.75,9.50,0.00,0.00,0.70,1.00,69.90,70.55,4.85,4.71,76.84,105.77,135.00,0.10,2.00,73.76,250.40,143.00,11.00
32.00,3.63,18.08,4.86,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,8.59,13.67,17.48,0.00,3.40,22.05,73.63,8.00,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,10.78,0.00,0.00,3.46,27.00,19.42,17.96,84.85,17.96,20.34,0.60,17.48,17.48,17.48,0.00,128.00,12.82,19.42,7.00,10.80,6.17,17.48,2.40,5.62,6.67,9.50,0.00,0.00,0.50,1.00,67.99,72.73,4.64,4.63,66.38,103.88,138.00,0.10,2.00,65.02,233.90,109.00,11.00
33.00,1.33,18.02,3.18,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,1.81,10.77,17.48,0.00,3.40,21.60,72.90,8.00,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,6.78,0.00,0.00,3.46,27.00,19.42,17.96,50.24,17.96,12.46,0.60,17.48,17.48,17.48,0.00,129.00,12.82,19.42,7.00,10.80,6.17,17.48,2.40,5.37,5.89,9.50,0.00,0.00,0.43,1.00,67.04,73.85,4.39,4.72,41.85,101.72,140.00,0.10,2.00,51.65,189.98,55.00,11.00
34.00,0.40,17.24,1.72,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.16,6.03,17.48,0.00,3.40,20.96,72.05,8.00,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,2.12,0.00,0.00,3.46,27.00,19.42,17.96,20.28,17.96,4.47,0.60,17.48,17.48,17.48,0.00,130.00,12.82,19.42,7.00,10.00,6.17,17.48,2.40,4.71,4.19,9.50,0.00,0.00,0.30,1.00,66.46,74.66,4.17,4.71,11.48,99.56,141.00,0.00,2.00,27.22,126.08,2.00,11.00
35.00,0.05,17.40,0.53,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,1.81,17.48,0.00,3.40,20.51,69.84,8.00,0.00,3.30,3.20,18.45,9.50,11.65,15.53,0.00,0.24,0.00,0.00,3.46,27.00,19.42,17.96,3.68,17.96,0.74,0.60,17.48,17.48,17.48,0.00,130.00,12.82,19.42,7.00,10.80,6.17,17.48,2.40,4.16,3.44,9.50,0.00,0.00,0.10,1.00,66.02,75.55,4.06,4.36,0.98,97.74,139.00,0.00,2.00,6.50,67.47,1.00,11.00
36.00,0.00,17.26,0.09,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.29,17.48,0.00,3.40,20.12,67.17,8.00,0.00,15.53,3.20,18.45,9.50,11.65,15.53,0.00,0.00,0.00,0.00,3.46,27.00,19.42,17.96,0.37,17.96,0.02,0.60,17.48,17.48,17.48,0.00,129.00,12.82,19.42,7.00,10.80,6.17,17.48,2.40,3.64,2.99,9.50,0.00,0.00,0.05,1.00,65.62,76.47,3.99,3.92,0.01,95.91,134.00,0.00,2.00,0.00,17.68,0.00,11.00
37.00,0.00,17.24,0.00,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.00,17.48,0.00,3.40,18.85,63.33,8.00,0.00,15.53,3.20,18.45,9.50,11.65,15.53,0.00,0.00,22.82,70.97,3.46,27.00,19.42,17.96,0.00,17.96,0.00,0.60,17.48,17.48,17.48,0.00,127.00,12.82,19.42,7.00,10.80,6.17,17.48,2.40,3.19,2.36,9.50,0.00,0.00,0.00,1.00,64.84,77.73,3.75,3.67,0.00,94.87,127.00,0.00,2.00,0.00,0.00,0.00,11.00
38.00,0.00,17.41,0.00,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.00,17.48,0.00,3.40,17.29,59.09,8.00,0.00,15.53,3.20,18.45,9.50,11.65,15.53,0.00,0.00,22.35,67.78,3.46,27.00,19.42,17.96,0.00,17.96,0.00,0.60,17.48,17.48,17.48,0.00,123.00,12.82,19.42,7.00,10.80,6.17,17.48,2.40,2.76,1.68,9.50,0.00,0.00,0.00,1.00,63.93,79.07,3.47,3.53,0.00,93.83,116.00,0.00,2.00,0.00,0.00,0.00,11.00
39.00,0.00,17.16,0.00,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.00,17.48,0.00,3.40,16.23,53.02,8.00,0.00,15.53,3.20,18.45,9.50,11.65,15.53,0.00,0.00,22.76,67.62,3.46,27.00,19.42,17.96,0.00,17.96,0.00,0.60,17.48,17.48,17.48,0.00,116.00,12.82,19.42,7.00,10.80,6.17,17.48,2.40,2.40,1.35,9.50,0.00,0.00,0.00,1.00,64.00,79.26,3.33,3.40,0.00,93.01,104.00,0.00,2.00,0.00,0.00,0.00,11.00
40.00,0.00,17.05,0.00,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.00,17.48,0.00,3.40,15.34,46.33,8.00,0.00,15.53,3.20,18.45,9.50,11.65,15.53,0.00,0.00,23.48,68.48,3.46,27.00,19.42,17.96,0.00,17.96,0.00,0.60,17.48,17.48,17.48,0.00,106.00,12.82,19.42,7.00,10.80,6.17,17.48,2.40,2.07,1.14,9.50,0.00,0.00,0.00,1.00,64.40,79.12,3.25,3.23,0.00,92.20,90.00,0.00,2.00,0.00,0.00,0.00,11.00
41.00,0.00,17.23,0.00,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.00,17.48,0.00,3.40,14.62,42.13,8.00,0.00,15.53,3.20,18.45,9.50,11.65,15.53,0.00,0.00,23.68,67.59,3.46,27.00,19.42,17.96,0.00,17.96,0.00,0.60,17.48,17.48,17.48,0.00,95.00,12.82,19.42,7.00,10.80,6.17,17.48,2.40,1.78,0.95,9.50,0.00,0.00,0.00,1.00,63.45,80.10,3.05,3.40,0.00,91.54,77.00,0.00,2.00,0.00,0.00,0.00,11.00
42.00,0.00,17.44,0.00,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.00,17.48,0.00,3.40,13.96,38.76,8.00,0.00,15.53,3.20,18.45,9.50,11.65,15.53,0.00,0.00,23.70,66.11,3.46,27.00,19.42,17.96,0.00,17.96,0.00,0.60,17.48,17.48,17.48,0.00,83.00,12.82,19.42,7.00,10.80,6.17,17.48,2.40,1.51,0.76,9.50,0.00,0.00,0.00,1.00,62.04,80.63,2.83,3.73,0.00,90.87,65.00,0.00,2.00,0.00,0.00,0.00,11.00
43.00,0.00,17.81,0.00,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.00,17.48,0.00,3.40,13.79,35.06,8.00,0.00,15.53,3.20,18.45,9.50,11.65,15.53,0.00,0.00,23.03,63.21,3.46,27.00,19.42,17.96,0.00,17.96,0.00,0.60,17.48,17.48,17.48,0.00,72.00,12.82,19.42,7.00,10.80,6.17,17.48,2.40,1.24,0.67,9.50,0.00,0.00,0.00,1.00,60.15,80.46,2.58,3.29,0.00,89.59,55.00,0.00,2.00,0.00,0.00,0.00,11.00
44.00,0.00,17.64,0.00,14.00,2.90,7.60,8.20,8.90,0.00,0.40,3.50,19.00,0.00,0.00,17.48,0.00,3.40,13.79,31.24,8.00,0.00,15.53,3.20,18.45,9.50,11.65,15.53,0.00,0.00,22.14,59.83,3.46,27.00,19.42,17.96,0.00,17.96,0.00,0.60,17.48,17.48,17.48,0.00,61.00,12.82,19.42,7.00,10.80,6.17,17.48,2.40,0.97,0.61,9.50,0.00,0.00,0.00,1.00,58.10,80.61,2.32,2.89,0.00,88.30,46.00,0.00,2.00,0.00,0.00,0.00,11.00
