"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CTCASA GRANDE"
11.00,0.07,16.56,0.26,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,0.39,0.44,17.56,0.00,0.00,20.11,54.63,7.90,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,0.32,21.48,61.23,2.45,27.00,17.56,18.05,14.30,0.00,2.66,0.60,19.51,19.51,19.51,2.40,59.20,11.22,13.66,3.50,10.80,8.10,7.50,2.40,1.32,1.70,18.00,0.00,0.00,0.00,1.00,49.59,71.78,1.56,2.20,13.75,83.57,53.36,0.00,2.00,3.18,0.74,11.00,0.91,23.00
12.00,0.43,16.96,1.32,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,1.27,2.40,17.56,0.00,0.00,20.75,56.44,7.90,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,2.89,21.48,60.32,2.45,27.00,17.56,18.05,56.94,0.00,10.66,0.60,19.51,19.51,19.51,2.40,57.36,11.22,13.66,3.50,10.80,8.10,7.50,2.40,1.42,2.14,18.00,0.00,0.00,0.00,1.00,47.32,68.47,1.32,1.93,47.33,83.45,53.88,0.00,2.00,21.96,22.71,11.00,16.64,23.00
13.00,1.65,17.29,2.55,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,2.91,5.81,17.56,0.00,0.00,21.21,58.22,7.90,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,6.88,21.33,59.03,2.45,27.00,17.56,18.05,98.45,0.00,21.22,0.60,19.51,19.51,19.51,2.40,56.38,11.22,13.66,3.50,10.80,8.10,7.50,2.40,1.56,2.59,18.00,0.00,0.00,0.00,1.00,45.46,65.18,1.10,1.72,75.32,83.18,54.87,0.00,2.00,48.26,75.23,11.00,60.47,23.00
14.00,3.83,17.18,4.59,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,7.74,11.03,17.56,0.00,0.00,21.12,59.97,7.90,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,10.62,20.72,56.59,2.45,27.00,17.56,18.05,132.79,0.00,30.52,0.60,19.51,19.51,19.51,2.40,57.98,11.22,13.66,3.50,10.80,8.10,7.50,2.40,1.81,3.11,18.00,0.00,0.00,0.00,1.00,44.80,61.89,0.99,1.68,94.93,82.48,57.31,0.00,2.00,68.79,134.55,11.00,125.19,23.00
15.00,6.61,17.38,7.52,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,14.09,15.32,17.56,0.00,0.00,21.17,61.36,7.90,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,13.40,20.20,55.09,2.45,27.00,17.56,18.05,144.02,0.00,35.21,0.60,19.51,19.51,19.51,2.40,58.27,11.22,13.66,3.50,10.80,8.10,7.50,2.40,1.96,3.48,18.00,0.00,0.00,0.00,1.00,45.31,58.97,0.93,1.71,104.48,82.00,58.36,0.00,2.00,78.28,195.90,11.00,179.81,23.00
16.00,9.13,17.40,9.76,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,16.79,17.48,17.56,0.00,0.00,21.64,61.73,7.90,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,14.95,19.95,56.37,2.45,27.00,17.56,18.05,144.47,0.00,36.98,0.60,19.51,19.51,19.51,2.40,54.68,11.22,13.66,3.50,10.80,8.10,7.50,2.40,1.82,3.45,18.00,0.00,0.00,0.00,1.00,49.35,57.16,1.06,1.94,108.73,82.16,55.28,0.10,2.00,79.90,224.76,11.00,196.56,23.00
17.00,11.06,17.45,11.58,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,18.48,18.38,17.56,0.00,0.00,22.10,62.24,7.90,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.62,19.87,58.16,2.45,27.00,17.56,18.05,144.48,0.00,38.02,0.60,19.51,19.51,19.51,2.40,52.20,11.22,13.66,3.50,10.80,8.10,7.50,2.40,1.68,3.41,18.00,0.00,0.00,0.00,1.00,54.12,56.80,1.33,2.30,110.94,82.67,53.48,0.20,2.00,74.08,238.72,11.00,202.85,23.00
18.00,12.61,17.34,13.41,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,18.73,18.76,17.56,0.00,0.00,22.54,63.22,7.90,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.95,20.33,61.48,2.45,27.00,17.56,18.05,144.48,0.00,38.54,0.60,19.51,19.51,19.51,2.40,53.03,11.22,13.66,3.50,10.80,8.10,7.40,2.40,1.56,3.34,18.00,0.00,0.00,0.00,1.00,61.09,60.82,2.06,3.03,112.06,84.20,55.53,0.20,2.00,75.35,245.92,11.00,204.00,23.00
19.00,14.20,17.10,14.93,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,18.36,18.77,17.56,0.00,0.00,22.89,64.30,7.50,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.97,20.80,64.79,2.45,27.00,17.56,18.05,144.48,0.00,38.83,0.60,19.51,19.51,19.51,2.40,54.53,11.22,13.66,3.50,10.80,8.10,7.40,2.40,1.42,3.25,18.00,0.00,0.00,0.00,1.00,67.47,64.98,2.80,3.88,112.42,85.99,58.81,0.30,2.00,77.13,250.11,11.00,204.00,23.00
20.00,15.72,17.24,16.30,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,18.33,18.68,17.56,0.00,0.00,22.96,65.71,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.93,21.31,68.07,2.45,27.00,17.56,18.05,144.48,0.00,39.12,0.60,19.51,19.51,19.51,2.40,58.02,11.22,13.66,3.50,10.80,8.10,7.40,2.40,1.23,3.08,18.00,0.00,0.00,0.00,1.00,72.06,69.62,3.54,5.08,112.60,88.53,65.75,0.30,2.00,77.56,251.84,11.00,204.00,23.00
21.00,16.84,14.09,17.44,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,18.59,18.65,17.56,0.00,0.00,22.99,67.15,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.94,21.82,70.92,2.45,27.00,17.56,18.05,144.46,0.00,39.33,0.60,19.51,19.51,19.51,2.40,63.77,11.22,13.66,3.50,10.80,8.10,7.40,2.40,1.22,2.95,18.00,0.00,0.00,0.00,1.00,76.11,74.01,4.22,6.25,112.64,91.17,73.51,0.30,2.00,77.58,252.37,11.00,204.00,23.00
22.00,17.52,12.31,18.16,14.00,1.45,7.43,5.80,5.90,1.50,0.40,3.30,20.00,18.60,18.60,17.56,0.00,0.00,22.89,68.70,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.96,22.37,72.46,2.45,27.00,17.56,18.05,144.40,0.00,39.40,0.60,19.51,19.51,19.51,2.40,76.32,11.22,13.66,3.50,10.80,8.10,7.40,2.40,1.78,2.94,18.00,0.00,0.00,0.00,1.00,78.50,77.67,4.71,7.27,112.65,94.09,83.71,0.40,2.00,77.20,252.40,11.00,204.00,23.00
23.00,17.80,12.19,18.44,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,18.32,18.52,17.56,0.00,0.00,22.80,70.17,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.97,22.82,74.06,2.45,27.00,17.56,18.05,139.49,0.00,39.29,0.60,19.51,19.51,19.51,2.40,88.23,11.22,13.66,3.50,10.80,8.10,7.40,2.40,2.42,3.04,18.00,0.00,0.00,0.00,1.00,80.26,80.63,5.14,8.19,112.51,96.66,94.05,0.40,2.00,76.14,252.35,11.00,204.00,23.00
24.00,17.77,13.03,18.39,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,17.64,18.59,17.56,0.00,0.00,22.75,71.37,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.98,22.97,75.88,2.45,27.00,17.56,18.05,138.20,0.00,39.11,0.60,19.51,19.51,19.51,2.40,98.25,11.22,13.66,3.50,10.80,8.10,7.40,2.40,3.33,3.44,18.00,0.00,0.00,0.00,1.00,80.14,81.53,5.39,8.78,112.29,98.16,104.82,0.40,2.00,75.60,252.23,11.00,204.00,23.00
25.00,17.54,12.66,18.04,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,17.26,18.62,17.56,0.00,0.00,23.07,72.25,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.99,23.12,77.42,2.45,27.00,17.56,18.05,142.75,0.00,38.96,0.60,19.51,19.51,19.51,2.40,106.69,11.22,13.66,3.50,10.80,8.10,7.40,2.40,4.42,4.28,18.00,0.00,0.00,0.00,1.00,80.29,82.28,5.60,9.31,111.95,99.48,113.99,0.40,2.00,75.09,252.36,11.00,204.00,23.00
26.00,16.92,13.12,17.28,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,17.49,18.59,17.56,0.00,0.00,24.50,72.18,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.99,23.31,78.13,2.45,27.00,17.56,18.05,144.34,0.00,38.81,0.60,19.51,19.51,19.51,2.40,110.41,11.22,13.66,3.50,10.80,8.10,7.40,2.40,6.07,6.44,18.00,0.00,0.00,0.00,1.00,81.26,82.60,5.74,9.68,111.72,100.29,118.35,0.30,2.00,74.26,252.40,11.00,204.00,23.00
27.00,15.58,12.79,15.94,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,18.35,18.55,17.56,0.00,0.00,25.68,71.90,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.96,23.54,78.83,2.45,27.00,17.56,18.05,144.46,0.00,38.76,0.60,19.51,19.51,19.51,2.40,113.89,11.22,13.66,3.50,10.80,8.10,7.40,2.40,7.71,8.44,18.00,0.00,0.00,0.00,1.00,81.81,82.65,5.84,9.94,111.74,101.34,121.81,0.20,2.00,72.96,252.40,11.00,204.00,23.00
28.00,13.91,13.24,14.73,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,18.87,18.62,17.56,0.00,0.00,26.07,70.97,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.96,23.93,79.47,2.45,27.00,17.56,18.05,144.48,0.00,38.54,0.60,19.51,19.51,19.51,2.40,116.63,11.22,13.66,3.50,10.80,8.10,7.40,2.40,9.32,9.94,18.00,0.00,0.00,0.00,1.00,81.08,81.89,5.83,9.88,111.41,103.11,122.59,0.20,2.00,71.84,251.89,11.00,204.00,23.00
29.00,12.15,13.20,13.38,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,18.72,18.62,17.56,0.00,0.00,26.37,70.51,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.95,24.28,79.98,2.45,27.00,17.56,18.05,144.45,0.00,38.09,0.60,19.51,19.51,19.51,2.40,119.13,11.22,13.66,3.50,10.80,8.10,7.40,2.40,10.70,11.26,18.00,0.00,0.00,0.00,1.00,80.66,81.41,5.79,9.81,110.50,104.54,123.64,0.10,2.00,70.67,246.30,11.00,204.00,23.00
30.00,10.90,13.19,11.52,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,17.99,18.44,17.56,0.00,0.00,26.38,71.44,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.80,24.47,80.06,2.45,27.00,17.56,18.05,144.09,0.00,36.90,0.60,19.51,19.51,19.51,2.40,120.85,11.22,13.66,3.50,10.80,8.10,7.40,2.40,11.39,12.01,18.00,0.00,0.00,0.00,1.00,81.19,81.79,5.66,9.73,108.59,104.95,125.50,0.10,2.00,69.29,238.70,11.00,203.45,23.00
31.00,9.39,12.86,9.80,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,16.65,18.05,17.56,0.00,0.00,26.49,72.36,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.22,24.64,80.24,2.45,27.00,17.56,18.05,142.27,0.00,34.94,0.60,19.51,19.51,19.51,2.40,122.38,11.22,13.66,3.50,10.80,8.10,7.40,2.40,11.99,12.72,18.00,0.00,0.00,0.00,1.00,81.73,82.33,5.57,9.71,104.30,105.18,127.19,0.10,2.00,79.73,235.16,11.00,196.18,23.00
32.00,6.99,12.48,7.71,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,15.11,17.18,17.56,0.00,0.00,26.92,73.20,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,14.16,24.72,80.72,2.45,27.00,17.56,18.05,135.81,0.00,31.76,0.60,19.51,19.51,19.51,2.40,123.32,11.22,13.66,3.50,10.80,8.10,7.40,2.40,12.34,13.32,18.00,0.00,0.00,0.00,1.00,82.34,83.38,5.60,9.89,97.61,104.88,128.31,0.10,2.00,76.09,244.65,11.00,176.70,23.00
33.00,4.04,12.65,4.78,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,10.67,15.36,17.56,0.00,0.00,27.09,73.62,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,12.26,24.84,81.05,2.45,27.00,17.56,18.05,109.73,0.00,26.25,0.60,19.51,19.51,19.51,2.40,123.91,11.22,13.66,3.50,10.80,8.10,7.30,2.40,12.53,13.62,18.00,0.00,0.00,0.00,1.00,83.00,84.45,5.65,10.06,85.06,105.19,128.15,0.10,2.00,62.97,245.73,11.00,135.76,23.00
34.00,1.77,12.58,2.79,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,1.88,11.50,17.56,0.00,0.00,26.50,72.75,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,8.53,25.09,80.95,2.45,27.00,17.56,18.05,70.26,0.00,16.50,0.60,19.51,19.51,19.51,2.40,123.42,11.22,13.66,3.50,10.80,8.10,7.30,2.40,12.28,13.07,18.00,0.00,0.00,0.00,1.00,83.85,85.53,5.79,10.22,59.76,107.27,124.16,0.00,2.00,38.38,185.61,11.00,71.78,23.00
35.00,0.47,12.17,1.02,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,0.01,6.43,17.56,0.00,0.00,25.71,71.47,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,2.71,25.36,80.95,2.45,27.00,17.56,18.05,27.37,18.05,6.92,0.60,19.51,19.51,19.51,2.40,122.49,11.22,13.66,3.50,10.80,8.10,7.30,2.40,11.92,12.45,18.00,0.00,0.00,0.00,1.00,84.94,86.62,5.86,10.26,25.30,108.64,120.44,0.00,2.00,14.63,18.38,11.00,15.98,23.00
36.00,0.08,13.32,0.14,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,0.00,2.22,17.56,0.00,0.00,24.29,70.92,8.10,0.00,15.61,2.50,17.95,14.24,13.66,17.56,1.40,0.33,25.70,81.23,2.45,27.00,17.56,18.05,7.35,18.05,1.93,0.60,19.51,19.51,19.51,2.40,120.20,11.22,13.66,3.50,10.80,8.10,7.30,2.40,11.27,11.62,18.00,0.00,0.00,0.00,1.00,86.72,87.68,5.72,9.95,5.72,107.83,117.54,0.00,2.00,4.32,0.07,11.00,0.08,23.00
37.00,0.01,12.82,0.00,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,0.00,0.31,17.56,0.00,0.00,22.75,68.17,8.10,0.00,15.61,2.50,17.95,14.24,13.66,17.56,1.40,0.00,26.09,81.42,2.45,27.00,17.56,18.05,0.64,18.05,0.13,0.60,19.51,19.51,19.51,2.40,117.18,11.22,13.66,3.50,10.80,8.10,7.30,2.40,10.57,10.80,18.00,0.00,0.00,0.00,1.00,87.56,88.58,5.45,9.41,0.32,107.11,113.19,0.00,2.00,0.54,0.00,11.00,0.00,23.00
38.00,0.00,12.92,0.00,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,20.86,64.84,8.10,0.00,15.61,2.50,17.95,14.24,13.66,17.56,1.40,0.00,26.66,81.35,2.45,27.00,17.56,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,111.91,11.22,13.66,3.50,10.80,8.10,7.30,2.40,9.68,9.96,18.00,0.00,0.00,0.00,1.00,85.52,89.01,4.80,8.20,0.00,106.68,104.49,0.00,2.00,0.00,0.00,11.00,0.00,23.00
39.00,0.00,13.00,0.00,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,19.08,60.77,8.10,0.00,15.61,2.50,17.95,14.24,13.66,17.56,1.40,0.00,27.13,81.28,2.45,27.00,17.56,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,106.26,11.22,13.66,3.50,10.80,8.10,7.30,2.40,8.64,8.99,18.00,0.00,0.00,0.00,1.00,82.92,89.12,4.20,7.13,0.00,105.88,96.34,0.00,2.00,0.00,0.00,11.00,0.00,23.00
40.00,0.00,12.93,0.00,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,17.65,54.46,8.10,0.00,15.61,2.50,17.95,14.24,13.66,17.56,1.40,0.00,27.28,81.21,2.45,27.00,17.56,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,99.41,11.22,13.66,3.50,10.80,8.10,7.30,2.40,7.12,7.62,18.00,0.00,0.00,0.00,1.00,78.60,88.25,3.76,6.47,0.00,103.99,89.88,0.00,2.00,0.00,0.00,11.00,0.00,23.00
41.00,0.00,12.90,0.00,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,16.32,48.40,8.10,0.00,15.61,2.50,17.95,14.24,13.66,17.56,1.40,0.00,27.34,80.98,2.45,27.00,17.56,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,94.43,11.22,13.66,3.50,10.80,8.10,7.30,2.40,5.81,6.48,18.00,0.00,0.00,0.00,1.00,74.79,87.45,3.42,5.89,0.00,102.15,84.40,0.00,2.00,0.00,0.00,11.00,0.00,23.00
42.00,0.00,13.01,0.00,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,15.35,43.10,8.10,0.00,15.61,2.50,17.95,14.24,13.66,17.56,1.40,0.00,27.13,80.26,2.45,27.00,17.56,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,95.08,11.22,13.66,3.50,10.80,8.10,7.30,2.40,5.16,6.06,18.00,0.00,0.00,0.00,1.00,72.51,86.88,3.35,5.54,0.00,100.49,81.85,0.00,2.00,0.00,0.00,11.00,0.00,23.00
43.00,0.00,12.76,0.00,14.00,1.45,7.50,5.80,5.90,1.50,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,14.28,38.16,8.10,0.00,15.61,2.50,17.95,14.24,13.66,17.56,1.40,0.00,27.01,79.65,2.45,27.00,17.56,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,95.35,11.22,13.66,3.50,10.80,8.10,7.30,2.40,4.45,5.35,18.00,0.00,0.00,0.00,1.00,70.46,86.56,3.31,5.25,0.00,99.13,80.15,0.00,2.00,0.00,0.00,11.00,0.00,23.00
