"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CS INTIPAMPA EXP","CTCASAGRANDE"
11.00,0.00,16.20,0.00,18.00,0.00,7.90,5.80,7.00,1.50,0.00,3.00,19.26,0.00,0.43,14.00,0.00,0.00,11.99,68.70,7.50,0.00,15.41,3.60,17.56,13.46,11.71,15.61,0.00,0.09,24.38,81.37,2.20,27.00,5.00,18.05,1.18,17.95,0.23,0.60,19.51,19.51,19.51,0.00,120.80,9.50,15.00,4.00,10.80,8.11,5.80,2.40,3.91,3.59,18.90,0.00,0.00,0.00,1.00,95.10,96.50,10.00,9.56,0.85,102.79,108.00,0.00,2.00,0.50,1.37,11.00,1.43,0.00,23.00
12.00,0.00,17.39,0.00,18.00,0.00,7.90,5.80,7.00,1.50,0.00,3.00,19.26,0.00,0.00,14.00,0.00,0.00,11.05,64.80,7.30,0.00,15.41,3.60,17.56,13.46,11.71,15.61,0.00,0.00,24.29,80.30,2.20,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,0.00,116.40,9.50,15.00,4.00,10.80,8.11,5.80,2.40,3.28,2.70,18.90,0.00,0.00,0.00,1.00,93.00,95.80,9.40,8.57,0.00,101.17,100.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
13.00,0.00,17.58,0.00,18.00,0.00,7.90,5.80,7.00,1.50,0.00,3.00,19.26,0.00,0.00,14.00,0.00,0.00,10.25,57.50,7.30,0.00,15.41,3.60,17.56,13.46,11.71,15.61,0.00,0.00,24.20,79.30,2.20,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,0.00,108.10,9.50,15.00,4.00,10.80,8.11,5.80,2.40,2.72,1.93,18.90,0.00,0.00,0.00,1.00,89.20,94.30,9.00,7.71,0.00,99.64,90.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
14.00,0.00,17.86,0.00,18.00,0.00,7.90,5.80,7.00,1.50,0.00,3.00,19.26,0.00,0.00,14.00,0.00,0.00,9.89,50.60,7.30,0.00,15.41,3.60,17.56,13.46,11.71,15.61,0.00,0.00,24.11,78.35,2.20,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,0.00,100.10,9.50,15.00,4.00,10.80,8.11,5.80,2.40,2.37,1.56,18.90,0.00,0.00,0.00,1.00,85.60,92.90,8.70,7.27,0.00,98.10,80.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
15.00,0.00,18.27,0.00,18.00,0.00,7.90,5.80,7.00,1.50,0.00,3.00,19.26,0.00,0.00,14.00,0.00,0.00,9.38,45.10,7.30,0.00,15.41,3.60,17.56,13.46,11.71,15.61,0.00,0.00,24.01,77.18,2.20,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,0.00,93.10,9.50,15.00,4.00,10.80,8.11,5.80,2.40,2.01,1.26,18.90,0.00,0.00,0.00,1.00,82.70,91.90,8.30,6.71,0.00,96.46,69.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
16.00,0.00,18.63,0.00,18.00,0.00,7.90,5.80,7.00,1.50,0.00,3.00,19.26,0.00,0.00,14.00,0.00,0.00,8.48,40.10,7.30,0.00,15.41,3.60,17.56,13.46,11.71,15.61,0.00,0.00,23.91,75.78,2.20,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,0.00,85.90,9.50,15.00,4.00,10.80,8.11,5.80,2.40,1.66,1.18,18.90,0.00,0.00,0.00,1.00,79.20,91.10,7.80,5.80,0.00,94.83,59.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
17.00,0.00,18.59,0.00,18.00,0.00,7.90,5.80,7.00,1.50,0.00,3.00,19.26,0.00,0.00,14.00,0.00,0.00,7.70,37.00,7.30,0.00,15.41,3.60,17.56,13.46,11.71,15.61,0.00,0.00,23.74,74.14,2.20,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,0.00,78.00,9.50,15.00,4.00,10.80,8.11,5.80,2.40,1.35,1.08,18.90,0.00,0.00,0.00,1.00,73.00,89.90,7.00,5.03,0.00,93.19,53.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
18.00,0.00,18.57,0.00,18.00,0.00,7.90,5.80,7.00,1.60,0.00,3.00,19.26,0.00,0.00,14.00,0.00,0.00,7.27,33.70,7.30,0.00,15.41,3.60,17.56,13.46,11.71,15.61,0.00,0.00,23.50,72.27,2.20,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,0.00,71.60,9.50,15.00,4.00,10.80,8.11,5.80,2.40,1.14,0.94,18.90,0.00,0.00,0.00,1.00,66.60,88.30,6.20,4.64,0.00,91.55,55.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
19.00,0.00,18.59,0.00,18.00,0.00,7.90,5.80,7.00,1.60,0.00,3.00,19.26,0.00,0.00,14.00,0.00,0.00,7.15,29.80,7.30,0.00,15.41,3.60,17.56,13.46,11.71,15.61,0.00,0.00,23.23,70.76,2.20,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,0.00,69.60,9.50,15.00,4.00,10.80,8.11,5.80,2.40,0.97,0.82,18.90,0.00,0.00,0.00,1.00,59.50,84.90,5.30,4.19,0.00,90.48,55.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
20.00,0.00,18.39,0.00,18.00,0.00,7.90,5.80,7.00,1.60,0.00,3.00,19.26,0.00,0.00,14.00,0.00,0.00,7.95,26.40,7.30,0.00,4.80,3.60,17.56,13.46,11.71,15.61,0.00,0.00,22.92,69.62,2.20,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,0.00,67.70,9.50,15.00,4.00,10.80,8.11,5.80,2.40,0.90,0.80,18.90,0.00,0.00,0.00,1.00,51.80,81.10,4.60,3.57,0.00,89.41,55.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
21.00,0.00,18.60,0.00,18.00,0.00,7.90,5.80,7.00,1.60,0.00,3.00,19.26,0.00,0.00,14.00,0.00,0.00,8.71,24.60,7.30,0.00,4.80,3.60,17.56,13.46,11.71,15.61,0.00,0.00,22.55,68.49,2.20,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,0.00,66.20,9.50,15.00,4.00,10.80,8.11,5.80,2.40,0.84,0.78,18.90,0.00,0.00,0.00,1.00,42.00,75.60,4.10,3.05,0.00,88.86,55.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
22.00,0.00,18.36,0.00,18.00,0.00,7.90,5.80,7.00,1.60,0.00,3.00,19.26,0.00,0.00,14.00,0.00,0.00,9.35,22.60,7.30,0.00,4.80,3.60,17.56,13.46,11.71,15.61,0.00,0.00,22.13,67.37,2.20,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,0.00,65.40,9.50,15.00,4.00,10.80,8.11,5.80,2.40,0.79,0.76,18.90,0.00,0.00,0.00,1.00,34.10,71.00,3.70,2.84,0.00,88.31,55.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
