"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
11.00,48.41,0.00,67.13,635.03,146.22,7.75,8.13,110.37,18.44,3.47,26.42,14.92,54.28,6.14,0.00,62.28,112.36,132.71,36.25,35.37,127.50,14.58,1.97,6.88,34.03,6.39,9.98,53.70,3.45,12.42,0.00,0.00,0.00,0.00,64.68,64.14,0.00,0.00,0.00,0.00,74.91,76.30,50.41,39.46,0.00,30.67,30.56,30.55,41.98,41.99,0.00,0.00,203.20,19.42,20.25
12.00,48.41,0.00,67.13,635.03,146.22,7.75,8.13,110.37,18.44,3.47,26.42,14.92,39.33,6.14,0.00,62.28,112.36,132.71,36.25,35.37,129.07,14.58,1.97,6.88,34.03,6.39,9.98,47.46,3.45,10.98,0.00,0.00,0.00,0.00,64.68,64.14,0.00,0.00,0.00,0.00,74.91,76.30,47.90,34.00,0.00,30.67,30.56,30.55,41.69,41.70,0.00,0.00,203.20,19.42,20.25
13.00,48.41,0.00,67.13,635.03,146.22,7.75,8.13,110.37,18.44,3.47,26.42,14.70,41.69,6.14,0.00,62.28,112.36,132.71,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,49.21,3.45,11.38,0.00,0.00,64.22,0.00,64.59,0.00,0.00,0.00,0.00,0.00,74.91,76.30,43.88,26.71,0.00,30.67,30.56,30.55,41.83,41.85,0.00,0.00,203.20,19.42,20.25
14.00,48.41,0.00,67.13,635.03,146.22,7.75,8.13,110.37,18.44,3.47,26.42,14.92,42.75,6.14,0.00,62.28,112.36,132.71,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,54.46,3.45,12.60,0.00,0.00,64.61,64.21,0.00,0.00,0.00,0.00,0.00,0.00,74.91,76.30,46.55,31.35,0.00,30.67,30.56,30.55,41.83,41.85,0.00,0.00,203.20,19.42,20.25
15.00,48.41,0.00,67.13,635.03,146.22,7.75,8.13,110.37,18.44,3.47,26.42,12.26,41.04,6.14,0.00,62.28,112.36,132.71,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,57.93,3.45,13.40,0.00,0.00,64.61,64.21,0.00,0.00,0.00,0.00,0.00,0.00,74.91,76.30,48.48,35.19,0.00,30.67,30.56,30.55,41.83,41.85,45.70,0.00,203.20,19.42,20.25
16.00,48.41,0.00,67.13,635.03,146.22,7.75,8.13,110.37,18.44,3.47,26.42,10.70,33.65,6.14,0.00,62.28,112.36,132.71,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,59.73,3.45,13.82,0.00,0.00,61.16,67.10,0.00,0.00,0.00,0.00,0.00,0.00,74.91,76.30,49.64,37.72,0.00,30.67,30.56,30.55,41.83,41.85,71.65,0.00,203.20,19.42,20.25
17.00,48.41,0.00,67.13,635.03,146.22,7.75,8.13,110.37,18.44,3.47,26.42,13.82,33.71,6.14,0.00,62.28,112.36,132.71,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,64.43,3.45,14.90,0.00,0.00,64.61,64.21,0.00,0.00,0.00,0.00,0.00,0.00,74.91,76.30,51.32,41.56,0.00,30.67,30.56,30.55,41.83,41.85,104.98,0.00,203.20,19.42,20.25
18.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,9.41,32.21,6.14,0.00,62.28,112.36,132.71,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,58.26,3.45,13.48,0.00,0.00,64.61,64.21,0.00,0.00,0.00,0.00,0.00,0.00,74.91,76.30,50.08,38.70,0.00,30.67,30.56,30.55,41.83,41.85,93.32,0.00,203.20,19.42,20.25
19.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.92,36.44,6.14,0.00,62.28,112.36,132.71,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,75.08,3.45,17.37,0.00,0.00,0.00,67.10,0.00,0.00,0.00,0.00,0.00,0.00,74.91,76.30,57.49,54.91,0.00,30.67,30.56,30.55,41.98,41.99,110.26,0.00,203.20,19.42,20.25
20.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,12.45,31.63,6.14,0.00,62.28,112.36,132.71,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,69.31,3.45,16.03,0.00,0.00,64.54,49.85,0.00,0.00,0.00,0.00,0.00,0.00,74.91,76.30,54.11,48.09,0.00,30.67,30.56,30.55,41.83,41.85,110.26,0.00,203.20,19.42,20.25
21.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,7.43,22.92,6.14,0.00,62.28,112.36,132.71,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,47.17,3.45,10.91,144.33,0.00,50.37,64.02,0.00,0.00,0.00,0.00,0.00,0.00,74.91,76.30,43.79,26.56,0.00,30.67,30.56,30.55,41.83,41.85,46.80,0.00,203.20,11.85,20.25
22.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,0.00,17.79,6.14,0.00,62.28,112.36,132.71,36.25,32.87,171.71,14.58,1.97,6.88,34.03,6.39,9.98,46.17,3.45,10.68,144.33,0.00,58.62,58.27,0.00,0.00,0.00,0.00,0.00,0.00,74.91,76.30,66.56,0.00,0.00,30.67,30.56,30.55,41.83,41.85,40.77,0.00,203.20,11.85,20.25
23.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,0.00,19.37,6.14,0.00,62.28,112.36,132.71,36.25,34.59,171.71,14.58,1.97,6.88,34.03,6.39,9.98,44.82,3.45,10.37,144.33,0.00,50.96,64.21,0.00,0.00,0.00,0.00,0.00,0.00,74.91,76.30,66.56,0.00,0.00,30.67,30.56,30.55,41.83,41.85,30.51,0.00,203.20,11.85,20.25
24.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,5.01,23.57,6.14,0.00,62.28,112.36,132.71,36.25,0.00,171.71,14.58,1.97,6.88,34.03,6.39,9.98,45.86,3.45,10.61,144.33,0.00,65.41,0.00,65.78,0.00,0.00,0.00,0.00,0.00,74.91,76.30,66.56,0.00,0.00,30.67,30.56,30.55,41.83,41.85,28.28,0.00,203.20,11.85,20.25
25.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,11.86,26.82,6.14,3.37,62.28,112.36,132.71,36.25,0.00,171.71,14.58,1.97,6.88,34.03,6.39,9.98,41.23,3.45,9.54,144.33,0.00,65.41,0.00,65.78,0.00,0.00,0.00,0.00,0.00,74.91,76.30,42.22,24.24,0.00,30.67,30.56,30.55,41.83,41.85,20.62,0.00,203.20,11.85,20.25
26.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,12.26,34.50,6.14,3.37,62.28,112.36,132.71,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,38.59,3.45,8.93,144.33,0.00,20.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.91,76.30,35.74,35.72,0.00,30.67,30.56,30.55,41.69,41.70,20.62,0.00,203.20,11.85,20.25
27.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,12.26,67.15,6.14,3.37,62.28,112.36,132.71,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,60.10,3.45,13.90,144.33,0.00,67.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.91,76.30,46.32,37.09,0.00,30.67,30.56,30.55,41.83,41.85,60.44,0.00,203.20,11.85,20.25
28.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,12.26,67.15,6.14,3.37,62.28,112.36,132.71,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,77.78,3.45,17.99,144.33,0.00,49.79,0.00,64.59,0.00,0.00,79.38,0.00,0.00,74.91,76.30,50.70,40.13,0.00,30.67,30.56,30.55,41.83,41.85,55.80,55.79,203.20,11.85,20.25
29.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,12.26,67.15,6.14,3.37,62.28,112.36,132.71,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,85.48,3.45,19.77,144.33,0.00,57.04,0.00,57.34,0.00,135.00,144.07,0.00,0.00,74.91,76.30,47.47,43.36,0.00,30.67,30.56,30.55,41.98,41.99,55.80,55.79,203.20,11.85,20.25
30.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,12.26,73.12,6.14,3.37,62.28,112.36,132.71,36.25,35.37,171.71,27.66,1.97,6.88,34.03,6.39,9.98,85.48,3.45,19.77,144.33,0.00,45.00,44.90,45.10,0.00,111.80,118.39,111.81,0.00,74.91,76.30,52.25,43.75,0.00,30.67,30.56,30.55,41.83,41.85,55.80,55.79,203.20,11.85,20.25
31.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.70,74.54,6.14,3.37,163.91,112.36,132.71,36.25,8.80,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,144.33,0.00,65.80,65.40,20.62,0.00,87.75,93.75,87.75,0.00,74.91,76.30,49.11,36.55,54.77,30.67,30.56,30.55,41.69,41.70,55.80,55.79,203.20,11.85,20.25
32.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.92,81.71,6.14,3.37,163.91,112.36,132.71,36.25,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,148.10,0.00,38.31,58.85,59.57,63.31,99.85,105.92,99.86,0.00,74.91,76.30,42.24,48.59,54.77,30.67,30.56,30.55,41.83,41.85,55.80,55.79,203.20,11.85,20.25
33.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.92,95.23,6.14,3.37,163.91,112.36,132.71,36.25,18.00,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,193.12,192.96,67.50,67.10,67.88,32.99,116.72,123.69,116.74,0.00,74.91,76.30,44.96,56.14,54.77,30.67,30.56,30.55,41.83,41.85,55.80,55.79,203.20,11.85,20.25
34.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.92,106.87,6.14,3.37,163.91,112.36,132.71,36.25,18.00,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,199.12,198.92,67.50,67.10,67.88,49.03,134.21,143.18,134.25,0.00,74.91,76.30,52.91,65.98,54.77,30.67,30.56,30.55,41.83,41.85,91.69,91.65,203.20,11.85,20.25
35.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.92,114.20,6.14,3.37,163.91,112.36,132.71,36.25,18.00,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,201.10,200.89,67.50,67.10,67.88,67.33,142.02,152.05,142.06,0.00,74.91,76.30,53.40,66.47,54.77,30.67,30.56,30.55,41.83,41.85,110.26,110.22,203.20,11.85,20.25
36.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.92,116.83,6.14,3.37,163.91,112.36,132.71,36.25,18.00,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,203.90,203.68,67.50,67.10,67.88,67.33,154.45,166.00,154.51,0.00,74.91,76.30,53.40,66.47,54.77,30.67,30.56,30.55,41.83,41.85,110.26,110.22,203.20,11.85,20.25
37.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.92,120.32,6.14,3.37,163.91,112.36,132.71,36.25,18.00,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,205.21,204.99,67.50,67.10,67.88,67.33,161.68,173.88,161.74,0.00,74.91,76.30,53.40,66.47,54.77,30.67,30.56,30.55,41.98,41.99,110.26,110.22,203.20,11.85,20.25
38.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.92,120.14,6.14,3.37,163.91,112.36,132.71,36.25,18.57,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,204.01,203.79,67.50,67.10,67.88,67.33,160.72,172.84,160.78,0.00,74.91,76.30,53.40,66.47,54.77,30.67,30.56,30.55,41.83,41.85,110.26,110.22,203.20,11.85,20.25
39.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.92,121.29,6.14,3.37,163.91,112.36,132.71,36.25,22.62,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,204.62,204.40,67.50,67.10,67.88,67.33,167.92,180.51,167.98,0.00,74.91,76.30,53.40,0.00,54.77,30.67,30.56,30.55,41.69,41.70,110.26,110.22,203.20,11.85,20.25
40.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.92,142.31,6.14,3.37,163.91,112.36,132.71,36.25,18.00,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,228.46,228.19,20.62,67.10,67.88,67.33,184.17,197.14,184.23,0.00,74.91,76.30,53.40,66.47,54.77,30.67,30.56,30.55,41.98,41.99,110.26,110.22,203.20,11.85,20.25
41.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.92,113.84,6.14,3.37,163.91,112.36,132.71,36.25,18.00,171.71,25.00,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,203.73,203.51,67.50,67.10,67.88,20.62,184.17,197.14,184.23,0.00,74.91,76.30,53.40,66.47,54.77,30.67,30.56,30.55,41.83,41.85,110.26,110.22,203.20,11.85,20.25
42.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.92,93.23,6.14,3.37,163.91,112.36,132.71,36.25,18.00,171.71,25.00,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,186.36,186.24,67.50,67.10,67.88,20.62,147.69,158.47,147.74,0.00,74.91,76.30,47.77,60.13,54.77,30.67,30.56,30.55,41.83,41.85,110.26,110.22,203.20,11.85,20.25
43.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.92,74.99,6.14,3.37,163.91,112.36,132.71,36.25,18.00,171.71,25.00,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,177.53,177.45,67.50,67.10,67.88,20.62,123.11,130.70,123.13,0.00,74.91,76.30,41.18,49.64,54.77,30.67,30.56,30.55,41.83,41.85,73.43,73.41,203.20,11.85,20.25
44.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.92,142.31,6.14,3.37,163.91,112.36,132.71,36.25,18.00,171.71,25.00,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,172.72,172.67,67.50,67.10,67.88,20.62,103.60,109.78,103.61,0.00,74.91,76.30,41.18,49.64,54.77,30.67,30.56,30.55,41.69,41.70,33.20,33.20,203.20,11.85,20.25
